Date,Values,Delta Calculations
1985-04-03,49.2058, 
1985-04-10,45.8198,-3.386000000000003
1985-04-17,37.9188,-7.901000000000003
1985-04-24,35.2071,-2.7117000000000004
1985-05-01,43.6546,8.447500000000005
1985-05-08,41.9991,-1.6555000000000035
1985-05-15,46.3693,4.370200000000004
1985-05-22,46.1332,-0.23610000000000042
1985-05-29,37.1851,-8.948100000000004
1985-06-05,39.9329,2.747799999999998
1985-06-12,41.7398,1.806900000000006
1985-06-19,40.4198,-1.3200000000000003
1985-06-26,42.0217,1.6019000000000005
1985-07-03,40.1798,-1.8419000000000025
1985-07-10,38.9981,-1.1816999999999993
1985-07-17,41.6905,2.6923999999999992
1985-07-24,42.4295,0.7389999999999972
1985-07-31,40.0211,-2.4084000000000003
1985-08-07,41.1734,1.1523000000000039
1985-08-14,41.7437,0.570299999999996
1985-08-21,39.1762,-2.5674999999999955
1985-08-28,39.9295,0.7532999999999959
1985-09-04,43.5465,3.6170000000000044
1985-09-11,38.8616,-4.684899999999999
1985-09-18,39.8437,0.9820999999999955
1985-09-25,38.4728,-1.370899999999999
1985-10-02,43.0065,4.533700000000003
1985-10-09,38.9549,-4.0516000000000005
1985-10-16,41.3505,2.3955999999999946
1985-10-23,42.3153,0.9648000000000039
1985-10-30,38.8063,-3.5090000000000003
1985-11-06,41.5944,2.7881
1985-11-13,42.8926,1.2982000000000014
1985-11-20,39.8857,-3.0069000000000017
1985-11-27,41.9633,2.077599999999997
1985-12-04,46.1441,4.180800000000005
1985-12-11,44.9096,-1.2345000000000041
1985-12-18,44.8233,-0.08629999999999427
1985-12-25,43.7778,-1.045500000000004
1986-01-01,43.4174,-0.3603999999999985
1986-01-08,42.2014,-1.216000000000001
1986-01-15,43.9781,1.7766999999999982
1986-01-22,42.3679,-1.610199999999999
1986-01-29,36.9451,-5.422800000000002
1986-02-05,43.6721,6.727000000000004
1986-02-12,41.9959,-1.6762000000000015
1986-02-19,42.756,0.7601000000000013
1986-02-26,42.5924,-0.1636000000000024
1986-03-05,45.0192,2.4268
1986-03-12,45.815,0.7957999999999998
1986-03-19,44.5147,-1.3003
1986-03-26,47.5381,3.0234000000000023
1986-04-02,43.9749,-3.563200000000002
1986-04-09,42.1932,-1.7817000000000007
1986-04-16,42.9927,0.7995000000000019
1986-04-23,49.5605,6.567799999999998
1986-04-30,42.8547,-6.705799999999996
1986-05-07,42.8645,0.009799999999998477
1986-05-14,42.3446,-0.5198999999999998
1986-05-21,45.2782,2.9335999999999984
1986-05-28,47.0764,1.7982000000000014
1986-06-04,43.1594,-3.9170000000000016
1986-06-11,42.1052,-1.0541999999999945
1986-06-18,41.2927,-0.8125
1986-06-25,43.4538,2.1610999999999976
1986-07-02,42.0562,-1.3976000000000042
1986-07-09,46.8845,4.828300000000006
1986-07-16,45.5108,-1.3736999999999995
1986-07-23,44.5695,-0.9413000000000054
1986-07-30,44.937,0.3674999999999997
1986-08-06,45.2633,0.32630000000000337
1986-08-13,42.6635,-2.599800000000002
1986-08-20,45.9207,3.2571999999999974
1986-08-27,48.2523,2.3316000000000017
1986-09-03,45.2287,-3.0235999999999947
1986-09-10,43.8521,-1.3766000000000034
1986-09-17,43.6256,-0.22650000000000148
1986-09-24,39.7068,-3.9187999999999974
1986-10-01,48.6724,8.965600000000002
1986-10-08,41.4065,-7.265900000000002
1986-10-15,46.9949,5.5884
1986-10-22,47.0084,0.013500000000000512
1986-10-29,41.8143,-5.194099999999999
1986-11-05,44.7288,2.9144999999999968
1986-11-12,48.9767,4.247900000000001
1986-11-19,48.7314,-0.2453000000000003
1986-11-26,49.0465,0.31510000000000105
1986-12-03,43.9228,-5.1236999999999995
1986-12-10,49.7048,5.7819999999999965
1986-12-17,48.4885,-1.2162999999999968
1986-12-24,47.0361,-1.4524000000000044
1986-12-31,48.9961,1.9600000000000009
1987-01-07,46.6862,-2.309899999999999
1987-01-14,45.0361,-1.650100000000002
1987-01-21,44.4074,-0.6286999999999949
1987-01-28,50.159,5.751599999999996
1987-02-04,46.5871,-3.5718999999999994
1987-02-11,46.0932,-0.49389999999999645
1987-02-18,48.6204,2.5271999999999935
1987-02-25,45.4247,-3.195699999999995
1987-03-04,46.5713,1.1465999999999994
1987-03-11,51.6631,5.091799999999999
1987-03-18,46.7805,-4.8825999999999965
1987-03-25,48.2014,1.420899999999996
1987-04-01,52.4395,4.238100000000003
1987-04-08,50.4426,-1.9969000000000037
1987-04-15,51.1402,0.6976000000000013
1987-04-22,48.5253,-2.6148999999999987
1987-04-29,43.5107,-5.0146000000000015
1987-05-06,43.8795,0.36880000000000024
1987-05-13,44.1466,0.2670999999999992
1987-05-20,43.9474,-0.1991999999999976
1987-05-27,49.3744,5.427
1987-06-03,42.1748,-7.199600000000004
1987-06-10,48.7611,6.586300000000001
1987-06-17,45.1062,-3.654899999999998
1987-06-24,52.3716,7.2654
1987-07-01,53.4823,1.1107000000000014
1987-07-08,44.3636,-9.118700000000004
1987-07-15,48.4011,4.037500000000001
1987-07-22,46.7307,-1.6704000000000008
1987-07-29,44.8023,-1.9283999999999963
1987-08-05,46.4914,1.6890999999999963
1987-08-12,45.5645,-0.9268999999999963
1987-08-19,46.5753,1.0107999999999961
1987-08-26,49.8796,3.304300000000005
1987-09-02,42.3442,-7.535400000000003
1987-09-09,50.0417,7.697499999999998
1987-09-16,48.4763,-1.5653999999999968
1987-09-23,51.1074,2.6310999999999964
1987-09-30,45.8026,-5.3048
1987-10-07,45.7005,-0.10210000000000008
1987-10-14,49.3016,3.6011000000000024
