Date,Values,Delta Calculations
1991-12-04,1780.0665,-10.6550000000002
1991-12-11,1784.4842,4.417700000000195
1991-12-18,1767.5066,-16.977600000000166
1991-12-25,1788.6339,21.127300000000105
1992-01-01,1769.6999,-18.93399999999997
1992-01-08,1779.4691,9.769199999999955
1992-01-15,1786.3087,6.8396000000000186
1992-01-22,1791.5858,5.2771000000000186
1992-01-29,1785.8825,-5.703300000000127
1992-02-05,1798.0284,12.145899999999983
1992-02-12,1796.225,-1.8034000000000106
1992-02-19,1796.8409,0.6159000000000106
1992-02-26,1789.7297,-7.111199999999826
1992-03-04,1802.5633,12.833599999999933
1992-03-11,1803.0093,0.4459999999999127
1992-03-18,1795.8583,-7.15099999999984
1992-03-25,1808.9093,13.05099999999993
1992-04-01,1807.8286,-1.080699999999979
1992-04-08,1791.721,-16.107600000000048
1992-04-15,1813.7974,22.07639999999992
1992-04-22,1786.7104,-27.08699999999999
1992-04-29,1776.3269,-10.383499999999913
1992-05-06,1786.0527,9.725799999999936
1992-05-13,1785.4896,-0.5630999999998494
1992-05-20,1786.6319,1.1422999999999774
1992-05-27,1787.8572,1.2252999999998337
1992-06-03,1773.5871,-14.270099999999957
1992-06-10,1786.9231,13.336000000000013
1992-06-17,1774.4272,-12.495899999999892
1992-06-24,1780.3938,5.966599999999971
1992-07-01,1776.3024,-4.0914000000000215
1992-07-08,1760.563,-15.73940000000016
1992-07-15,1779.3162,18.753200000000106
1992-07-22,1772.497,-6.81919999999991
1992-07-29,1756.878,-15.619000000000142
1992-08-05,1774.3282,17.450199999999995
1992-08-12,1773.4183,-0.9098999999998796
1992-08-19,1768.0943,-5.324000000000069
1992-08-26,1775.093,6.998699999999872
1992-09-02,1765.9427,-9.150299999999788
1992-09-09,1772.0082,6.065499999999929
1992-09-16,1781.229,9.220800000000054
1992-09-23,1773.0326,-8.19640000000004
1992-09-30,1779.1368,6.104199999999992
1992-10-07,1773.2815,-5.855299999999943
1992-10-14,1786.398,13.11649999999986
1992-10-21,1781.6747,-4.723299999999881
1992-10-28,1780.8324,-0.8423000000000229
1992-11-04,1785.2357,4.403299999999945
1992-11-11,1789.5651,4.329400000000078
1992-11-18,1767.7315,-21.833599999999933
1992-11-25,1790.2975,22.565999999999804
1992-12-02,1779.4421,-10.855399999999918
1992-12-09,1783.6341,4.192000000000007
1992-12-16,1779.1056,-4.5284999999998945
1992-12-23,1789.9395,10.833899999999858
1992-12-30,1769.9646,-19.974899999999934
1993-01-06,1775.4383,5.473700000000008
1993-01-13,1773.9177,-1.5206000000000586
1993-01-20,1771.9811,-1.9365999999999985
1993-01-27,1772.9878,1.0067000000001372
1993-02-03,1775.9354,2.947599999999966
1993-02-10,1774.5426,-1.3928000000000793
1993-02-17,1777.8039,3.2613000000001193
1993-02-24,1762.4832,-15.320700000000215
1993-03-03,1777.8743,15.391100000000051
1993-03-10,1772.8584,-5.015899999999874
1993-03-17,1772.5781,-0.2803000000001248
1993-03-24,1782.1872,9.609100000000126
1993-03-31,1779.7924,-2.394800000000032
1993-04-07,1781.4255,1.633100000000013
1993-04-14,1780.9431,-0.48240000000009786
1993-04-21,1773.5571,-7.385999999999967
1993-04-28,1783.4949,9.937799999999925
1993-05-05,1792.8961,9.401200000000017
1993-05-12,1796.7623,3.8662000000001626
1993-05-19,1786.7376,-10.024700000000166
1993-05-26,1794.8703,8.132700000000114
1993-06-02,1797.0995,2.2291999999999916
1993-06-09,1799.058,1.9584999999999582
1993-06-16,1793.3951,-5.662900000000036
1993-06-23,1797.8248,4.429700000000139
1993-06-30,1788.5796,-9.245200000000068
1993-07-07,1802.2558,13.67619999999988
1993-07-14,1798.9235,-3.3322999999998046
1993-07-21,1793.6599,-5.263599999999997
1993-07-28,1793.4185,-0.2414000000001124
1993-08-04,1799.1902,5.77170000000001
1993-08-11,1800.4989,1.3087000000000444
1993-08-18,1789.491,-11.007900000000063
1993-08-25,1802.4369,12.945899999999938
1993-09-01,1806.4081,3.971200000000181
1993-09-08,1795.9833,-10.424800000000005
1993-09-15,1821.359,25.375699999999824
1993-09-22,1794.3648,-26.994199999999864
1993-09-29,1794.9183,0.5534999999999854
1993-10-06,1799.7403,4.821999999999889
1993-10-13,1805.0194,5.279099999999971
1993-10-20,1799.6193,-5.4000999999998385
1993-10-27,1808.0489,8.429599999999937
1993-11-03,1807.5421,-0.506800000000112
1993-11-10,1803.5978,-3.9442999999998847
1993-11-17,1796.2483,-7.349500000000035
1993-11-24,1811.6358,15.387500000000045
1993-12-01,1815.4165,3.7807000000000244
1993-12-08,1808.0024,-7.414099999999962
1993-12-15,1824.9519,16.949499999999944
1993-12-22,1806.735,-18.216900000000123
1993-12-29,1787.4591,-19.275899999999865
1994-01-05,1799.0278,11.568700000000035
1994-01-12,1802.2449,3.2170999999998457
1994-01-19,1801.5043,-0.7405999999998585
1994-01-26,1807.0249,5.520599999999831
1994-02-02,1803.3474,-3.6774999999997817
1994-02-09,1803.5299,0.18249999999989086
1994-02-16,1798.3821,-5.147799999999961
1994-02-23,1802.7318,4.349699999999984
1994-03-02,1807.4158,4.683999999999969
1994-03-09,1795.56,-11.855800000000045
1994-03-16,1802.8529,7.292900000000145
1994-03-23,1797.43,-5.422900000000027
1994-03-30,1790.6297,-6.800300000000107
1994-04-06,1796.1687,5.538999999999987
1994-04-13,1791.4172,-4.751499999999851
1994-04-20,1784.4185,-6.998700000000099
1994-04-27,1793.9548,9.536299999999983
1994-05-04,1794.8847,0.9299000000000888
1994-05-11,1800.3237,5.438999999999851
1994-05-18,1785.8039,-14.519799999999805
1994-05-25,1800.5562,14.752299999999877
1994-06-01,1805.6955,5.139300000000048
1994-06-08,1798.0786,-7.616899999999987
1994-06-15,1811.0444,12.965799999999945
1994-06-22,1797.9542,-13.090200000000095
1994-06-29,1785.3837,-12.57049999999981
1994-07-06,1812.5571,27.1733999999999
1994-07-13,1807.5292,-5.027900000000045
1994-07-20,1806.3064,-1.2228000000000065
1994-07-27,1809.7548,3.4483999999999924
1994-08-03,1806.2376,-3.5172000000000025
1994-08-10,1807.4255,1.187900000000127
1994-08-17,1802.4365,-4.989000000000033
1994-08-24,1813.204,10.767499999999927
1994-08-31,1804.6235,-8.580500000000029
1994-09-07,1806.4842,1.860700000000179
1994-09-14,1806.7652,0.28099999999994907
1994-09-21,1806.8613,0.09609999999997854
1994-09-28,1802.2055,-4.655799999999999
1994-10-05,1812.2003,9.994799999999941
1994-10-12,1816.2303,4.029999999999973
1994-10-19,1802.2058,-14.024499999999989
1994-10-26,1811.1888,8.982999999999947
1994-11-02,1803.1306,-8.058199999999943
1994-11-09,1795.2291,-7.901499999999942
1994-11-16,1802.8282,7.599099999999908
1994-11-23,1809.9534,7.125200000000177
1994-11-30,1794.3976,-15.55580000000009
1994-12-07,1802.279,7.881399999999985
1994-12-14,1797.4851,-4.793899999999894
1994-12-21,1801.7083,4.223199999999906
1994-12-28,1803.5611,1.8527999999998883
1995-01-04,1818.6152,15.054100000000062
1995-01-11,1808.99,-9.62519999999995
1995-01-18,1808.1933,-0.7967000000001008
1995-01-25,1808.7325,0.5392000000001644
1995-02-01,1814.7501,6.017599999999902
1995-02-08,1805.048,-9.7021000000002
1995-02-15,1809.8059,4.757900000000291
1995-02-22,1809.6514,-0.15450000000009823
1995-03-01,1824.518,14.866599999999835
1995-03-08,1804.4691,-20.048899999999776
1995-03-15,1824.6263,20.157199999999875
1995-03-22,1810.2759,-14.350399999999809
1995-03-29,1803.5373,-6.738600000000133
1995-04-05,1811.7089,8.171600000000126
1995-04-12,1811.7434,0.03449999999997999
1995-04-19,1809.6777,-2.0657000000001062
1995-04-26,1820.1192,10.441500000000133
1995-05-03,1815.6267,-4.492500000000064
1995-05-10,1821.1364,5.509700000000066
1995-05-17,1818.0576,-3.078800000000001
1995-05-24,1828.0485,9.99090000000001
1995-05-31,1827.2623,-0.786200000000008
1995-06-07,1832.3455,5.083199999999806
1995-06-14,1832.1731,-0.17239999999992506
1995-06-21,1837.7628,5.5896999999999935
1995-06-28,1831.8571,-5.905700000000024
1995-07-05,1859.0778,27.22070000000008
1995-07-12,1851.0679,-8.009900000000016
1995-07-19,1851.6829,0.6150000000000091
1995-07-26,1867.2641,15.58120000000008
1995-08-02,1860.7131,-6.551000000000158
1995-08-09,1862.1455,1.4324000000001433
1995-08-16,1865.2398,3.0942999999999756
1995-08-23,1867.5687,2.328899999999976
1995-08-30,1848.9146,-18.65409999999997
1995-09-06,1870.9392,22.024599999999964
1995-09-13,1857.6344,-13.304800000000114
1995-09-20,1871.9554,14.32100000000014
1995-09-27,1865.2875,-6.667900000000145
1995-10-04,1862.1144,-3.1730999999999767
1995-10-11,1865.2718,3.1574000000000524
1995-10-18,1846.8706,-18.401200000000017
1995-10-25,1867.083,20.21239999999989
1995-11-01,1872.5263,5.443300000000136
1995-11-08,1850.5742,-21.952099999999973
1995-11-15,1865.1272,14.552999999999884
1995-11-22,1864.3709,-0.7563000000000102
1995-11-29,1840.7175,-23.65339999999992
1995-12-06,1867.5371,26.819600000000037
1995-12-13,1863.7107,-3.8263999999999214
1995-12-20,1868.2882,4.577499999999873
1995-12-27,1873.3205,5.0323000000000775
1996-01-03,1884.8631,11.542599999999993
1996-01-10,1881.9421,-2.921000000000049
1996-01-17,1885.4047,3.462600000000066
1996-01-24,1874.3972,-11.007499999999936
1996-01-31,1885.1782,10.780999999999949
1996-02-07,1874.1201,-11.058099999999968
1996-02-14,1871.2889,-2.8312000000000808
1996-02-21,1883.2353,11.94640000000004
1996-02-28,1870.1167,-13.118600000000015
1996-03-06,1879.1699,9.05320000000006
1996-03-13,1882.9503,3.7803999999998723
1996-03-20,1887.0411,4.090799999999945
1996-03-27,1886.3688,-0.6722999999999502
1996-04-03,1884.303,-2.065800000000081
1996-04-10,1882.8106,-1.4923999999998614
1996-04-17,1880.07,-2.740600000000086
1996-04-24,1889.8547,9.784700000000157
1996-05-01,1893.6729,3.8181999999999334
1996-05-08,1890.4416,-3.2312999999999192
1996-05-15,1904.894,14.452399999999898
1996-05-22,1895.7654,-9.128600000000006
1996-05-29,1883.1916,-12.573799999999892
1996-06-05,1891.2473,8.055699999999888
1996-06-12,1884.9805,-6.266800000000103
1996-06-19,1885.4073,0.4268000000001848
1996-06-26,1891.4779,6.070600000000013
1996-07-03,1867.5479,-23.930000000000064
1996-07-10,1871.7619,4.213999999999942
1996-07-17,1859.726,-12.035899999999856
1996-07-24,1864.5849,4.858899999999949
1996-07-31,1864.5385,-0.046399999999948704
1996-08-07,1864.2244,-0.3141000000000531
1996-08-14,1865.2262,1.001800000000003
1996-08-21,1868.0964,2.8701999999998407
1996-08-28,1861.5213,-6.575099999999793
1996-09-04,1877.1463,15.625
1996-09-11,1850.2461,-26.90020000000004
1996-09-18,1866.0557,15.809599999999818
1996-09-25,1869.4515,3.3958000000000084
1996-10-02,1869.0438,-0.4076999999999771
1996-10-09,1855.2741,-13.76969999999983
1996-10-16,1886.0776,30.803499999999985
1996-10-23,1875.981,-10.09660000000008
1996-10-30,1860.4795,-15.501500000000078
