Date,Values,Delta Calculations,Delta - Mean(0.0540538033395)
2011-06-23,272.92,-0.060000000000002274,-0.11405380333950227
2011-06-24,272.85,-0.06999999999999318,-0.12405380333949317
2011-06-27,273.1,0.25,0.1959461966605
2011-06-28,272.85,-0.25,-0.3040538033395
2011-06-29,273.24,0.38999999999998636,0.33594619666048636
2011-06-30,273.86,0.6200000000000045,0.5659461966605045
2011-07-01,274.17,0.3100000000000023,0.2559461966605023
2011-07-04,274.32,0.14999999999997726,0.09594619666047727
2011-07-05,274.75,0.4300000000000068,0.3759461966605068
2011-07-06,275.04,0.29000000000002046,0.23594619666052047
2011-07-07,275.26,0.21999999999997044,0.16594619666047045
2011-07-08,275.88,0.6200000000000045,0.5659461966605045
2011-07-11,276.12,0.2400000000000091,0.1859461966605091
2011-07-12,275.76,-0.36000000000001364,-0.41405380333951364
2011-07-13,276.14,0.37999999999999545,0.32594619666049546
2011-07-14,275.86,-0.2799999999999727,-0.3340538033394727
2011-07-15,275.96,0.0999999999999659,0.04594619666046589
2011-07-18,276.03,0.06999999999999318,0.015946196660493177
2011-07-19,276.37,0.34000000000003183,0.28594619666053184
2011-07-20,276.45,0.07999999999998408,0.025946196660484082
2011-07-21,276.72,0.27000000000003865,0.21594619666053866
2011-07-22,277.29,0.5699999999999932,0.5159461966604931
2011-07-25,277.06,-0.2300000000000182,-0.2840538033395182
2011-07-26,277.56,0.5,0.4459461966605
2011-07-27,278.09,0.5299999999999727,0.4759461966604727
2011-07-28,278.92,0.8300000000000409,0.7759461966605409
2011-07-29,279.76,0.839999999999975,0.7859461966604749
2011-07-31,279.81,0.05000000000001137,-0.004053803339488633
2011-08-01,280.83,1.0199999999999818,0.9659461966604818
2011-08-02,282.12,1.2900000000000205,1.2359461966605205
2011-08-03,281.87,-0.25,-0.3040538033395
2011-08-04,281.42,-0.44999999999998863,-0.5040538033394887
2011-08-05,278.82,-2.6000000000000227,-2.6540538033395227
2011-08-08,275.29,-3.5299999999999727,-3.5840538033394727
2011-08-09,275.52,0.22999999999996135,0.17594619666046135
2011-08-10,276.05,0.5300000000000296,0.47594619666052956
2011-08-11,272.8,-3.25,-3.3040538033395
2011-08-12,274.56,1.759999999999991,1.705946196660491
2011-08-15,275.52,0.9599999999999795,0.9059461966604795
2011-08-16,276.99,1.4700000000000273,1.4159461966605273
2011-08-17,277.69,0.6999999999999886,0.6459461966604886
2011-08-18,277.31,-0.37999999999999545,-0.43405380333949545
2011-08-19,277.28,-0.03000000000002956,-0.08405380333952955
2011-08-22,276.89,-0.38999999999998636,-0.44405380333948635
2011-08-23,275.47,-1.419999999999959,-1.474053803339459
2011-08-24,274.43,-1.0400000000000205,-1.0940538033395204
2011-08-25,274.4,-0.03000000000002956,-0.08405380333952955
2011-08-26,273.57,-0.8299999999999841,-0.8840538033394841
2011-08-29,273.93,0.36000000000001364,0.30594619666051365
2011-08-30,274.96,1.0299999999999727,0.9759461966604727
2011-08-31,275.89,0.9300000000000068,0.8759461966605068
2011-09-01,276.64,0.75,0.6959461966605
2011-09-02,276.69,0.05000000000001137,-0.004053803339488633
2011-09-05,276.86,0.17000000000001592,0.11594619666051592
2011-09-06,276.34,-0.5200000000000387,-0.5740538033395387
2011-09-07,276.87,0.5300000000000296,0.47594619666052956
2011-09-08,277.21,0.339999999999975,0.285946196660475
2011-09-09,277.2,-0.009999999999990905,-0.0640538033394909
2011-09-12,276.49,-0.7099999999999795,-0.7640538033394796
2011-09-13,275.58,-0.910000000000025,-0.9640538033395251
2011-09-14,274.59,-0.9900000000000091,-1.044053803339509
2011-09-15,273.46,-1.1299999999999955,-1.1840538033394954
2011-09-16,273.87,0.410000000000025,0.355946196660525
2011-09-19,273.49,-0.37999999999999545,-0.43405380333949545
2011-09-20,273.46,-0.03000000000002956,-0.08405380333952955
2011-09-21,273.11,-0.3499999999999659,-0.4040538033394659
2011-09-22,268.81,-4.300000000000011,-4.354053803339512
2011-09-23,266.18,-2.6299999999999955,-2.6840538033394954
2011-09-26,265.34,-0.8400000000000318,-0.8940538033395319
2011-09-27,265.08,-0.2599999999999909,-0.3140538033394909
2011-09-28,265.25,0.17000000000001592,0.11594619666051592
2011-09-29,265.08,-0.17000000000001592,-0.2240538033395159
2011-09-30,264.11,-0.9699999999999704,-1.0240538033394704
2011-10-03,264.23,0.12000000000000455,0.06594619666050455
2011-10-04,260.91,-3.319999999999993,-3.374053803339493
2011-10-05,261.84,0.92999999999995,0.8759461966604499
2011-10-06,262.9,1.0600000000000023,1.0059461966605023
2011-10-07,264.48,1.580000000000041,1.525946196660541
2011-10-10,264.7,0.21999999999997044,0.16594619666047045
2011-10-11,265.86,1.160000000000025,1.105946196660525
2011-10-12,268.08,2.2199999999999704,2.1659461966604705
2011-10-13,269.05,0.9700000000000273,0.9159461966605272
2011-10-14,270.01,0.9599999999999795,0.9059461966604795
2011-10-17,270.41,0.4000000000000341,0.3459461966605341
2011-10-18,270.24,-0.17000000000001592,-0.2240538033395159
2011-10-19,270.65,0.40999999999996817,0.3559461966604682
2011-10-20,269.93,-0.7199999999999704,-0.7740538033394705
2011-10-21,270.18,0.25,0.1959461966605
2011-10-24,270.94,0.7599999999999909,0.7059461966604909
2011-10-25,272.4,1.4599999999999795,1.4059461966604796
2011-10-26,273.07,0.6700000000000159,0.6159461966605159
2011-10-27,275.09,2.019999999999982,1.9659461966604819
2011-10-28,275.51,0.4200000000000159,0.3659461966605159
2011-10-31,276.55,1.0400000000000205,0.9859461966605204
2011-11-01,275.59,-0.9600000000000364,-1.0140538033395363
2011-11-02,276.08,0.4900000000000091,0.4359461966605091
2011-11-03,277.47,1.3900000000000432,1.3359461966605433
2011-11-04,278.28,0.8099999999999454,0.7559461966604454
2011-11-07,278.2,-0.07999999999998408,-0.13405380333948408
2011-11-08,278.62,0.4200000000000159,0.3659461966605159
2011-11-09,278.29,-0.3299999999999841,-0.3840538033394841
2011-11-10,277.73,-0.5600000000000023,-0.6140538033395023
2011-11-11,277.72,-0.009999999999990905,-0.0640538033394909
2011-11-14,277.91,0.18999999999999773,0.13594619666049773
2011-11-15,277.99,0.07999999999998408,0.025946196660484082
2011-11-16,277.88,-0.11000000000001364,-0.16405380333951364
2011-11-17,277.43,-0.44999999999998863,-0.5040538033394887
2011-11-18,276.84,-0.5900000000000318,-0.6440538033395319
2011-11-21,275.97,-0.8699999999999477,-0.9240538033394478
2011-11-22,275.69,-0.28000000000002956,-0.33405380333952955
2011-11-23,275.07,-0.6200000000000045,-0.6740538033395046
2011-11-24,275.09,0.01999999999998181,-0.03405380333951819
2011-11-25,274.43,-0.6599999999999682,-0.7140538033394682
