Date,Values,Delta Calculations,Delta - Mean(-0.0015816326530599999)
1998-12-31,9.22, , 
1999-01-04,9.23,0.009999999999999787,0.011581632653059786
1999-01-05,9.18,-0.05000000000000071,-0.04841836734694071
1999-01-06,9.15,-0.02999999999999936,-0.02841836734693936
1999-01-07,9.18,0.02999999999999936,0.03158163265305936
1999-01-08,9.06,-0.11999999999999922,-0.11841836734693922
1999-01-11,9.07,0.009999999999999787,0.011581632653059786
1999-01-12,8.99,-0.08000000000000007,-0.07841836734694008
1999-01-13,9.24,0.25,0.25158163265306
1999-01-14,9.45,0.20999999999999908,0.21158163265305907
1999-01-15,9.42,-0.02999999999999936,-0.02841836734693936
1999-01-18,9.36,-0.0600000000000005,-0.058418367346940496
1999-01-19,9.43,0.07000000000000028,0.07158163265306028
1999-01-20,9.38,-0.049999999999998934,-0.04841836734693893
1999-01-21,9.45,0.06999999999999851,0.0715816326530585
1999-01-22,9.46,0.010000000000001563,0.011581632653061563
1999-01-25,9.57,0.10999999999999943,0.11158163265305943
1999-01-26,9.42,-0.15000000000000036,-0.14841836734694036
1999-01-27,9.28,-0.14000000000000057,-0.13841836734694057
1999-01-28,9.19,-0.08999999999999986,-0.08841836734693986
1999-01-29,9.2,0.009999999999999787,0.011581632653059786
1999-01-31,9.39,0.19000000000000128,0.19158163265306127
1999-02-01,9.37,-0.02000000000000135,-0.01841836734694135
1999-02-02,9.39,0.02000000000000135,0.02158163265306135
1999-02-03,9.24,-0.15000000000000036,-0.14841836734694036
1999-02-04,9.22,-0.019999999999999574,-0.018418367346939572
1999-02-05,9.16,-0.0600000000000005,-0.058418367346940496
1999-02-08,9.1,-0.0600000000000005,-0.058418367346940496
1999-02-09,9.15,0.05000000000000071,0.05158163265306071
1999-02-10,9.09,-0.0600000000000005,-0.058418367346940496
1999-02-11,9.09,0.0,0.0015816326530599999
1999-02-12,8.98,-0.10999999999999943,-0.10841836734693944
1999-02-15,9.01,0.02999999999999936,0.03158163265305936
1999-02-16,9.01,0.0,0.0015816326530599999
1999-02-17,9.02,0.009999999999999787,0.011581632653059786
1999-02-18,8.81,-0.20999999999999908,-0.20841836734693908
1999-02-19,8.82,0.009999999999999787,0.011581632653059786
1999-02-22,8.86,0.03999999999999915,0.04158163265305915
1999-02-23,8.84,-0.019999999999999574,-0.018418367346939572
1999-02-24,8.91,0.07000000000000028,0.07158163265306028
1999-02-25,8.83,-0.08000000000000007,-0.07841836734694008
1999-02-26,9.03,0.1999999999999993,0.20158163265305928
1999-02-28,8.63,-0.3999999999999986,-0.3984183673469386
