Date,Values,Delta Calculations,Delta - Mean(-0.01503894081)
2010-06-01,44.97, , 
2010-06-02,43.26,-1.7100000000000009,-1.6949610591900008
2010-06-03,40.29,-2.969999999999999,-2.954961059189999
2010-06-04,45.4,5.109999999999999,5.12503894081
2010-06-07,47.77,2.3700000000000045,2.3850389408100043
2010-06-08,47.14,-0.6300000000000026,-0.6149610591900025
2010-06-09,47.41,0.269999999999996,0.28503894080999603
2010-06-10,43.04,-4.369999999999997,-4.354961059189997
2010-06-11,40.18,-2.8599999999999994,-2.8449610591899996
2010-06-14,41.08,0.8999999999999986,0.9150389408099986
2010-06-15,37.59,-3.489999999999995,-3.474961059189995
2010-06-16,37.26,-0.3300000000000054,-0.3149610591900054
2010-06-17,38.01,0.75,0.76503894081
2010-06-18,37.98,-0.030000000000001137,-0.014961059190001137
2010-06-21,38.97,0.990000000000002,1.005038940810002
2010-06-22,39.5,0.5300000000000011,0.5450389408100011
2010-06-23,42.02,2.520000000000003,2.535038940810003
2010-06-24,43.28,1.259999999999998,1.275038940809998
2010-06-25,42.16,-1.1200000000000045,-1.1049610591900045
2010-06-28,42.86,0.7000000000000028,0.7150389408100029
2010-06-29,48.61,5.75,5.76503894081
2010-06-30,49.24,0.6300000000000026,0.6450389408100026
2010-07-01,49.61,0.36999999999999744,0.38503894080999745
2010-07-02,47.17,-2.4399999999999977,-2.424961059189998
2010-07-06,47.61,0.4399999999999977,0.45503894080999774
2010-07-07,43.6,-4.009999999999998,-3.994961059189998
2010-07-08,43.66,0.05999999999999517,0.07503894080999517
2010-07-09,42.45,-1.2099999999999937,-1.1949610591899937
2010-07-12,41.92,-0.5300000000000011,-0.5149610591900011
2010-07-13,43.71,1.7899999999999991,1.8050389408099992
2010-07-14,44.1,0.39000000000000057,0.4050389408100006
2010-07-15,46.07,1.9699999999999989,1.9850389408099989
2010-07-16,45.11,-0.9600000000000009,-0.9449610591900008
2010-07-19,45.27,0.1600000000000037,0.1750389408100037
2010-07-20,41.96,-3.3100000000000023,-3.2949610591900025
2010-07-21,35.84,-6.119999999999997,-6.104961059189997
2010-07-22,33.09,-2.75,-2.73496105919
2010-07-23,31.24,-1.850000000000005,-1.834961059190005
2010-07-26,31.07,-0.16999999999999815,-0.15496105918999814
2010-07-27,30.95,-0.120000000000001,-0.104961059190001
2010-07-28,30.51,-0.4399999999999977,-0.4249610591899977
2010-07-29,30.9,0.389999999999997,0.40503894080999703
2010-07-30,31.57,0.6700000000000017,0.6850389408100017
2010-08-02,30.22,-1.3500000000000014,-1.3349610591900014
2010-08-03,29.94,-0.2799999999999976,-0.26496105918999757
2010-08-04,30.14,0.1999999999999993,0.2150389408099993
2010-08-05,30.47,0.3299999999999983,0.3450389408099983
2010-08-06,29.85,-0.6199999999999974,-0.6049610591899974
2010-08-09,29.88,0.029999999999997584,0.04503894080999758
2010-08-10,29.88,0.0,0.01503894081
2010-08-11,33.47,3.59,3.6050389408099996
2010-08-12,33.28,-0.18999999999999773,-0.17496105918999771
2010-08-13,33.13,-0.14999999999999858,-0.13496105918999857
2010-08-16,32.43,-0.7000000000000028,-0.6849610591900028
2010-08-17,31.67,-0.759999999999998,-0.744961059189998
2010-08-18,31.62,-0.05000000000000071,-0.03496105919000071
2010-08-19,32.45,0.8300000000000018,0.8450389408100019
2010-08-20,31.49,-0.9600000000000044,-0.9449610591900044
2010-08-23,33.69,2.1999999999999993,2.215038940809999
2010-08-24,36.32,2.6300000000000026,2.6450389408100023
2010-08-25,36.6,0.28000000000000114,0.29503894081000115
2010-08-26,35.97,-0.6300000000000026,-0.6149610591900025
2010-08-27,34.65,-1.3200000000000003,-1.3049610591900003
2010-08-30,35.25,0.6000000000000014,0.6150389408100014
2010-08-31,34.61,-0.6400000000000006,-0.6249610591900006
2010-09-01,31.14,-3.469999999999999,-3.454961059189999
2010-09-02,29.86,-1.2800000000000011,-1.2649610591900011
2010-09-03,28.62,-1.2399999999999984,-1.2249610591899984
2010-09-07,31.17,2.5500000000000007,2.5650389408100005
2010-09-08,30.78,-0.39000000000000057,-0.37496105919000056
2010-09-09,30.8,0.019999999999999574,0.03503894080999957
2010-09-10,30.82,0.019999999999999574,0.03503894080999957
2010-09-13,29.81,-1.0100000000000016,-0.9949610591900016
2010-09-14,29.4,-0.41000000000000014,-0.39496105919000013
2010-09-15,29.51,0.11000000000000298,0.125038940810003
2010-09-16,31.15,1.639999999999997,1.655038940809997
2010-09-17,31.05,-0.09999999999999787,-0.08496105918999787
2010-09-20,31.54,0.48999999999999844,0.5050389408099984
2010-09-21,32.43,0.8900000000000006,0.9050389408100006
2010-09-22,33.07,0.6400000000000006,0.6550389408100006
2010-09-23,34.17,1.1000000000000014,1.1150389408100014
2010-09-24,34.25,0.0799999999999983,0.09503894080999829
2010-09-27,34.68,0.4299999999999997,0.44503894080999973
2010-09-28,35.38,0.7000000000000028,0.7150389408100029
2010-09-29,35.48,0.09999999999999432,0.11503894080999431
2010-09-30,35.92,0.44000000000000483,0.45503894081000484
2010-10-01,35.57,-0.3500000000000014,-0.3349610591900014
2010-10-04,36.5,0.9299999999999997,0.9450389408099997
2010-10-05,36.13,-0.36999999999999744,-0.35496105918999743
2010-10-06,36.52,0.39000000000000057,0.4050389408100006
2010-10-07,36.28,-0.240000000000002,-0.22496105919000198
2010-10-08,36.03,-0.25,-0.23496105919
2010-10-11,36.89,0.8599999999999994,0.8750389408099994
2010-10-12,36.0,-0.8900000000000006,-0.8749610591900006
2010-10-13,35.93,-0.07000000000000028,-0.054961059190000286
