Date,Values,Delta Calculations,Delta - Mean(-3.1326704290999996e-05)
1971-01-04,1.1127, , 
1971-01-05,1.1132,0.0004999999999999449,0.0005313267042909449
1971-01-06,1.114,0.0008000000000001339,0.000831326704291134
1971-01-07,1.1138,-0.00020000000000020002,-0.0001686732957092
1971-01-08,1.1124,-0.0013999999999998458,-0.0013686732957088458
1971-01-11,1.1152,0.0027999999999999137,0.0028313267042909137
1971-01-12,1.1156,0.00039999999999995595,0.00043132670429095596
1971-01-13,1.1165,0.0009000000000001229,0.0009313267042911229
1971-01-14,1.1189,0.0023999999999999577,0.0024313267042909577
1971-01-15,1.1182,-0.0006999999999999229,-0.0006686732957089229
1971-01-18,1.1179,-0.000300000000000189,-0.000268673295709189
1971-01-19,1.1193,0.0014000000000000679,0.0014313267042910679
1971-01-20,1.1193,0.0,3.1326704290999996e-05
1971-01-21,1.1198,0.0004999999999999449,0.0005313267042909449
1971-01-22,1.1204,0.000600000000000156,0.000631326704291156
1971-01-25,1.1224,0.0020000000000000018,0.002031326704291002
1971-01-26,1.123,0.0005999999999999339,0.0006313267042909339
1971-01-27,1.123,0.0,3.1326704290999996e-05
1971-01-28,1.1234,0.00039999999999995595,0.00043132670429095596
1971-01-29,1.1236,0.00019999999999997797,0.00023132670429097798
1971-02-01,1.1241,0.000500000000000167,0.000531326704291167
1971-02-02,1.124,-9.999999999998899e-05,-6.867329570898899e-05
1971-02-03,1.1241,9.999999999998899e-05,0.000131326704290989
1971-02-04,1.1233,-0.0008000000000001339,-0.0007686732957091339
1971-02-05,1.1224,-0.0008999999999999009,-0.0008686732957089009
1971-02-08,1.124,0.0016000000000000458,0.0016313267042910458
1971-02-09,1.1226,-0.0014000000000000679,-0.0013686732957090678
1971-02-10,1.1229,0.00029999999999996696,0.00033132670429096697
1971-02-11,1.1229,0.0,3.1326704290999996e-05
1971-02-16,1.1245,0.0016000000000000458,0.0016313267042910458
1971-02-17,1.1245,0.0,3.1326704290999996e-05
1971-02-18,1.1244,-9.999999999998899e-05,-6.867329570898899e-05
1971-02-19,1.1244,0.0,3.1326704290999996e-05
1971-02-22,1.1245,9.999999999998899e-05,0.000131326704290989
1971-02-23,1.1245,0.0,3.1326704290999996e-05
1971-02-24,1.1245,0.0,3.1326704290999996e-05
1971-02-25,1.1238,-0.000700000000000145,-0.0006686732957091449
1971-02-26,1.123,-0.0007999999999999119,-0.0007686732957089119
1971-03-01,1.1231,9.999999999998899e-05,0.000131326704290989
1971-03-02,1.1241,0.001000000000000112,0.001031326704291112
1971-03-03,1.1245,0.00039999999999995595,0.00043132670429095596
1971-03-04,1.1239,-0.000600000000000156,-0.000568673295709156
1971-03-05,1.1241,0.00020000000000020002,0.00023132670429120003
1971-03-08,1.1245,0.00039999999999995595,0.00043132670429095596
1971-03-09,1.1244,-9.999999999998899e-05,-6.867329570898899e-05
1971-03-10,1.1245,9.999999999998899e-05,0.000131326704290989
1971-03-11,1.1243,-0.00019999999999997797,-0.00016867329570897796
1971-03-12,1.1245,0.00019999999999997797,0.00023132670429097798
1971-03-15,1.1245,0.0,3.1326704290999996e-05
1971-03-16,1.1241,-0.00039999999999995595,-0.00036867329570895594
1971-03-17,1.1246,0.0004999999999999449,0.0005313267042909449
1971-03-18,1.1244,-0.00019999999999997797,-0.00016867329570897796
1971-03-19,1.1244,0.0,3.1326704290999996e-05
1971-03-22,1.1245,9.999999999998899e-05,0.000131326704290989
1971-03-23,1.1245,0.0,3.1326704290999996e-05
1971-03-24,1.1246,9.999999999998899e-05,0.000131326704290989
1971-03-25,1.1241,-0.0004999999999999449,-0.0004686732957089449
1971-03-26,1.1243,0.00019999999999997797,0.00023132670429097798
1971-03-29,1.1246,0.00029999999999996696,0.00033132670429096697
1971-03-30,1.124,-0.0005999999999999339,-0.0005686732957089339
1971-03-31,1.1234,-0.000600000000000156,-0.000568673295709156
1971-04-01,1.1224,-0.0009999999999998899,-0.0009686732957088899
1971-04-02,1.1213,-0.001100000000000101,-0.0010686732957091009
1971-04-05,1.123,0.0017000000000000348,0.0017313267042910348
1971-04-06,1.1243,0.0013000000000000789,0.0013313267042910789
1971-04-07,1.1234,-0.0009000000000001229,-0.0008686732957091229
1971-04-08,1.1233,-9.999999999998899e-05,-6.867329570898899e-05
1971-04-09,1.1233,0.0,3.1326704290999996e-05
1971-04-12,1.1234,9.999999999998899e-05,0.000131326704290989
1971-04-13,1.1233,-9.999999999998899e-05,-6.867329570898899e-05
1971-04-14,1.1239,0.0005999999999999339,0.0006313267042909339
1971-04-15,1.1242,0.000300000000000189,0.000331326704291189
1971-04-16,1.1242,0.0,3.1326704290999996e-05
1971-04-19,1.1245,0.00029999999999996696,0.00033132670429096697
1971-04-20,1.1245,0.0,3.1326704290999996e-05
1971-04-21,1.1246,9.999999999998899e-05,0.000131326704290989
1971-04-22,1.1242,-0.00039999999999995595,-0.00036867329570895594
1971-04-23,1.1243,9.999999999998899e-05,0.000131326704290989
1971-04-26,1.1243,0.0,3.1326704290999996e-05
1971-04-27,1.1244,9.999999999998899e-05,0.000131326704290989
1971-04-28,1.1246,0.00019999999999997797,0.00023132670429097798
1971-04-29,1.1245,-9.999999999998899e-05,-6.867329570898899e-05
1971-04-30,1.1245,0.0,3.1326704290999996e-05
1971-05-03,1.1243,-0.00019999999999997797,-0.00016867329570897796
1971-05-04,1.1242,-9.999999999998899e-05,-6.867329570898899e-05
1971-05-05,1.1246,0.00039999999999995595,0.00043132670429095596
1971-05-06,1.1242,-0.00039999999999995595,-0.00036867329570895594
1971-05-07,1.1243,9.999999999998899e-05,0.000131326704290989
1971-05-10,1.1236,-0.000700000000000145,-0.0006686732957091449
1971-05-11,1.1235,-9.999999999998899e-05,-6.867329570898899e-05
1971-05-12,1.124,0.000500000000000167,0.000531326704291167
1971-05-13,1.124,0.0,3.1326704290999996e-05
1971-05-14,1.1242,0.00019999999999997797,0.00023132670429097798
1971-05-17,1.1245,0.00029999999999996696,0.00033132670429096697
1971-05-18,1.1244,-9.999999999998899e-05,-6.867329570898899e-05
1971-05-19,1.1246,0.00019999999999997797,0.00023132670429097798
1971-05-20,1.1245,-9.999999999998899e-05,-6.867329570898899e-05
1971-05-21,1.1246,9.999999999998899e-05,0.000131326704290989
1971-05-24,1.1246,0.0,3.1326704290999996e-05
1971-05-25,1.1244,-0.00019999999999997797,-0.00016867329570897796
1971-05-26,1.1246,0.00019999999999997797,0.00023132670429097798
1971-05-27,1.1243,-0.00029999999999996696,-0.00026867329570896695
1971-05-28,1.1238,-0.000500000000000167,-0.00046867329570916697
1971-06-01,1.1231,-0.0006999999999999229,-0.0006686732957089229
1971-06-02,1.1234,0.00029999999999996696,0.00033132670429096697
1971-06-03,1.1243,0.0009000000000001229,0.0009313267042911229
1971-06-04,1.1244,9.999999999998899e-05,0.000131326704290989
1971-06-07,1.1245,9.999999999998899e-05,0.000131326704290989
1971-06-08,1.1243,-0.00019999999999997797,-0.00016867329570897796
1971-06-09,1.1246,0.00029999999999996696,0.00033132670429096697
1971-06-10,1.1245,-9.999999999998899e-05,-6.867329570898899e-05
1971-06-11,1.1246,9.999999999998899e-05,0.000131326704290989
1971-06-14,1.1242,-0.00039999999999995595,-0.00036867329570895594
1971-06-15,1.1242,0.0,3.1326704290999996e-05
1971-06-16,1.1245,0.00029999999999996696,0.00033132670429096697
1971-06-17,1.1243,-0.00019999999999997797,-0.00016867329570897796
1971-06-18,1.1244,9.999999999998899e-05,0.000131326704290989
1971-06-21,1.1244,0.0,3.1326704290999996e-05
1971-06-22,1.1244,0.0,3.1326704290999996e-05
1971-06-23,1.1246,0.00019999999999997797,0.00023132670429097798
1971-06-24,1.1244,-0.00019999999999997797,-0.00016867329570897796
1971-06-25,1.1244,0.0,3.1326704290999996e-05
1971-06-28,1.1242,-0.00019999999999997797,-0.00016867329570897796
1971-06-29,1.1244,0.00019999999999997797,0.00023132670429097798
1971-06-30,1.1246,0.00019999999999997797,0.00023132670429097798
1971-07-01,1.1243,-0.00029999999999996696,-0.00026867329570896695
1971-07-02,1.1243,0.0,3.1326704290999996e-05
1971-07-06,1.124,-0.00029999999999996696,-0.00026867329570896695
1971-07-07,1.1242,0.00019999999999997797,0.00023132670429097798
1971-07-08,1.1242,0.0,3.1326704290999996e-05
1971-07-09,1.1241,-9.999999999998899e-05,-6.867329570898899e-05
1971-07-12,1.124,-9.999999999998899e-05,-6.867329570898899e-05
1971-07-13,1.1239,-0.00010000000000021103,-6.867329570921104e-05
1971-07-14,1.1242,0.000300000000000189,0.000331326704291189
1971-07-15,1.1242,0.0,3.1326704290999996e-05
1971-07-16,1.1243,9.999999999998899e-05,0.000131326704290989
1971-07-19,1.124,-0.00029999999999996696,-0.00026867329570896695
1971-07-20,1.124,0.0,3.1326704290999996e-05
1971-07-21,1.1244,0.00039999999999995595,0.00043132670429095596
1971-07-22,1.1243,-9.999999999998899e-05,-6.867329570898899e-05
1971-07-23,1.1243,0.0,3.1326704290999996e-05
1971-07-26,1.1239,-0.000400000000000178,-0.000368673295709178
1971-07-27,1.1238,-9.999999999998899e-05,-6.867329570898899e-05
1971-07-28,1.1241,0.000300000000000189,0.000331326704291189
