Date,Values,Delta Calculations,Delta - Mean(6.4371257485e-05)
1962-01-02,1.31, , 
1962-01-03,1.53,0.21999999999999997,0.21993562874251496
1962-01-04,1.24,-0.29000000000000004,-0.290064371257485
1962-01-05,1.52,0.28,0.27993562874251504
1962-01-08,2.03,0.5099999999999998,0.5099356287425147
1962-01-09,2.8,0.77,0.769935628742515
1962-01-10,3.57,0.77,0.769935628742515
1962-01-11,1.33,-2.2399999999999998,-2.2400643712574846
1962-01-12,1.33,0.0,-6.4371257485e-05
1962-01-15,1.1,-0.22999999999999998,-0.230064371257485
1962-01-16,1.63,0.5299999999999998,0.5299356287425148
1962-01-17,1.12,-0.5099999999999998,-0.5100643712574848
1962-01-18,1.86,0.74,0.739935628742515
1962-01-19,2.11,0.24999999999999978,0.24993562874251476
1962-01-22,2.84,0.73,0.7299356287425149
1962-01-23,3.61,0.77,0.769935628742515
1962-01-24,3.85,0.2400000000000002,0.2399356287425152
1962-01-25,2.11,-1.7400000000000002,-1.7400643712574853
1962-01-26,1.61,-0.4999999999999998,-0.5000643712574848
1962-01-29,1.62,0.010000000000000009,0.00993562874251501
1962-01-30,2.61,0.9899999999999998,0.9899356287425147
1962-01-31,2.6,-0.009999999999999787,-0.010064371257484786
1962-02-01,1.84,-0.76,-0.760064371257485
1962-02-02,2.58,0.74,0.739935628742515
1962-02-05,2.07,-0.5100000000000002,-0.5100643712574853
1962-02-06,1.31,-0.7599999999999998,-0.7600643712574848
1962-02-07,1.32,0.010000000000000009,0.00993562874251501
1962-02-08,1.32,0.0,-6.4371257485e-05
1962-02-09,1.3,-0.020000000000000018,-0.020064371257485017
1962-02-13,2.28,0.9799999999999998,0.9799356287425147
1962-02-14,1.28,-0.9999999999999998,-1.0000643712574848
1962-02-15,1.27,-0.010000000000000009,-0.010064371257485008
1962-02-16,1.52,0.25,0.249935628742515
1962-02-19,1.51,-0.010000000000000009,-0.010064371257485008
1962-02-20,2.3,0.7899999999999998,0.7899356287425148
1962-02-21,2.03,-0.27,-0.270064371257485
1962-02-23,1.52,-0.5099999999999998,-0.5100643712574848
1962-02-26,1.5,-0.020000000000000018,-0.020064371257485017
1962-02-27,1.51,0.010000000000000009,0.00993562874251501
1962-02-28,1.25,-0.26,-0.260064371257485
1962-03-01,1.48,0.22999999999999998,0.22993562874251497
1962-03-02,1.23,-0.25,-0.250064371257485
1962-03-05,1.25,0.020000000000000018,0.01993562874251502
