Date,Values,Delta Calculations,Delta - Mean(0.33350616808)
1999-11-03,522.35,-0.4499999999999318,-0.7835061680799318
1999-11-04,523.11,0.7599999999999909,0.4264938319199909
1999-11-05,526.34,3.230000000000018,2.896493831920018
1999-11-08,527.57,1.2300000000000182,0.8964938319200182
1999-11-09,523.7,-3.8700000000000045,-4.203506168080004
1999-11-10,523.86,0.15999999999996817,-0.17350616808003183
1999-11-11,522.5,-1.3600000000000136,-1.6935061680800136
1999-11-12,526.77,4.269999999999982,3.936493831919982
1999-11-15,529.51,2.740000000000009,2.406493831920009
1999-11-16,534.7,5.190000000000055,4.856493831920055
1999-11-17,532.75,-1.9500000000000455,-2.2835061680800455
1999-11-18,532.23,-0.5199999999999818,-0.8535061680799818
1999-11-19,529.2,-3.0299999999999727,-3.3635061680799727
1999-11-22,522.43,-6.7700000000000955,-7.103506168080095
1999-11-23,515.01,-7.419999999999959,-7.753506168079959
1999-11-24,515.26,0.25,-0.08350616808
1999-11-26,514.07,-1.1899999999999409,-1.5235061680799409
1999-11-29,506.76,-7.310000000000059,-7.643506168080059
1999-11-30,511.74,4.980000000000018,4.646493831920019
1999-12-01,512.49,0.75,0.41649383192
1999-12-02,514.25,1.759999999999991,1.426493831919991
1999-12-03,520.17,5.919999999999959,5.5864938319199595
1999-12-06,515.17,-5.0,-5.3335061680799996
1999-12-07,510.81,-4.359999999999957,-4.693506168079956
1999-12-08,507.66,-3.1499999999999773,-3.4835061680799773
1999-12-09,505.07,-2.590000000000032,-2.923506168080032
1999-12-10,505.49,0.4200000000000159,0.08649383192001592
1999-12-13,502.55,-2.9399999999999977,-3.2735061680799977
1999-12-14,500.94,-1.6100000000000136,-1.9435061680800136
1999-12-15,503.76,2.819999999999993,2.486493831919993
1999-12-16,503.23,-0.5299999999999727,-0.8635061680799727
1999-12-17,504.12,0.8899999999999864,0.5564938319199864
1999-12-20,501.28,-2.840000000000032,-3.173506168080032
1999-12-21,505.91,4.630000000000052,4.296493831920053
1999-12-22,506.28,0.3699999999999477,0.036493831919947706
1999-12-23,513.47,7.190000000000055,6.856493831920055
1999-12-27,512.09,-1.3799999999999955,-1.7135061680799955
1999-12-28,515.03,2.939999999999941,2.606493831919941
1999-12-29,518.47,3.4400000000000546,3.1064938319200546
1999-12-30,520.43,1.9599999999999227,1.6264938319199227
1999-12-31,524.21,3.7800000000000864,3.4464938319200864
2000-01-03,511.29,-12.920000000000016,-13.253506168080015
2000-01-04,499.52,-11.770000000000039,-12.103506168080038
2000-01-05,503.42,3.900000000000034,3.566493831920034
2000-01-06,509.04,5.6200000000000045,5.286493831920005
2000-01-07,518.3,9.259999999999934,8.926493831919935
2000-01-10,519.02,0.7200000000000273,0.3864938319200273
2000-01-11,513.89,-5.1299999999999955,-5.463506168079995
2000-01-12,512.18,-1.7100000000000364,-2.0435061680800364
2000-01-13,519.28,7.100000000000023,6.766493831920023
2000-01-14,520.24,0.9600000000000364,0.6264938319200364
2000-01-18,517.25,-2.990000000000009,-3.323506168080009
2000-01-19,517.15,-0.10000000000002274,-0.43350616808002274
2000-01-20,510.32,-6.829999999999984,-7.163506168079984
2000-01-21,509.74,-0.5799999999999841,-0.9135061680799841
2000-01-24,499.86,-9.879999999999995,-10.213506168079995
2000-01-25,496.33,-3.5300000000000296,-3.8635061680800296
2000-01-26,498.33,2.0,1.66649383192
2000-01-27,496.36,-1.9699999999999704,-2.3035061680799704
2000-01-28,487.17,-9.189999999999998,-9.523506168079997
2000-01-31,492.24,5.069999999999993,4.736493831919994
2000-02-01,494.82,2.579999999999984,2.246493831919984
2000-02-02,494.73,-0.08999999999997499,-0.423506168079975
2000-02-03,498.98,4.25,3.91649383192
2000-02-04,496.53,-2.4500000000000455,-2.7835061680800455
2000-02-07,494.22,-2.3099999999999454,-2.6435061680799454
2000-02-08,494.57,0.3499999999999659,0.016493831919965896
2000-02-09,485.85,-8.71999999999997,-9.05350616807997
2000-02-10,483.23,-2.6200000000000045,-2.9535061680800045
2000-02-11,476.95,-6.28000000000003,-6.613506168080029
2000-02-14,478.63,1.6800000000000068,1.3464938319200068
2000-02-15,483.75,5.1200000000000045,4.786493831920005
2000-02-16,481.44,-2.3100000000000023,-2.6435061680800023
