Date,Values,Delta Calculations,Delta - Mean(4.8e-05)
1983-01-03,1.45, , 
1983-01-04,1.42,-0.030000000000000027,-0.030048000000000026
1983-01-05,1.44,0.020000000000000018,0.01995200000000002
1983-01-06,1.35,-0.08999999999999986,-0.09004799999999986
1983-01-07,1.38,0.029999999999999805,0.029951999999999805
1983-01-10,1.37,-0.009999999999999787,-0.010047999999999786
1983-01-11,1.38,0.009999999999999787,0.009951999999999787
1983-01-12,1.39,0.010000000000000009,0.00995200000000001
1983-01-13,1.38,-0.010000000000000009,-0.010048000000000008
1983-01-14,1.37,-0.009999999999999787,-0.010047999999999786
1983-01-17,1.37,0.0,-4.8e-05
1983-01-18,1.32,-0.050000000000000044,-0.050048000000000044
1983-01-19,1.26,-0.06000000000000005,-0.06004800000000005
1983-01-20,1.29,0.030000000000000027,0.029952000000000027
1983-01-21,1.25,-0.040000000000000036,-0.040048000000000035
1983-01-24,1.25,0.0,-4.8e-05
1983-01-25,1.3,0.050000000000000044,0.049952000000000045
1983-01-26,1.26,-0.040000000000000036,-0.040048000000000035
1983-01-27,1.25,-0.010000000000000009,-0.010048000000000008
1983-01-28,1.25,0.0,-4.8e-05
1983-01-31,1.23,-0.020000000000000018,-0.020048000000000017
1983-02-01,1.25,0.020000000000000018,0.01995200000000002
1983-02-02,1.15,-0.10000000000000009,-0.1000480000000001
1983-02-03,1.15,0.0,-4.8e-05
1983-02-04,1.13,-0.020000000000000018,-0.020048000000000017
1983-02-07,1.15,0.020000000000000018,0.01995200000000002
1983-02-08,1.11,-0.039999999999999813,-0.04004799999999981
1983-02-09,1.14,0.029999999999999805,0.029951999999999805
1983-02-10,1.27,0.13000000000000012,0.12995200000000012
1983-02-11,1.29,0.020000000000000018,0.01995200000000002
1983-02-14,1.26,-0.030000000000000027,-0.030048000000000026
1983-02-15,1.26,0.0,-4.8e-05
1983-02-16,1.28,0.020000000000000018,0.01995200000000002
1983-02-17,1.39,0.10999999999999988,0.10995199999999987
1983-02-18,1.44,0.050000000000000044,0.049952000000000045
1983-02-22,1.45,0.010000000000000009,0.00995200000000001
1983-02-23,1.39,-0.06000000000000005,-0.06004800000000005
1983-02-24,1.44,0.050000000000000044,0.049952000000000045
1983-02-25,1.43,-0.010000000000000009,-0.010048000000000008
1983-02-28,1.39,-0.040000000000000036,-0.040048000000000035
1983-03-01,1.42,0.030000000000000027,0.029952000000000027
1983-03-02,1.34,-0.07999999999999985,-0.08004799999999986
1983-03-03,1.38,0.039999999999999813,0.039951999999999814
1983-03-04,1.35,-0.029999999999999805,-0.030047999999999804
1983-03-07,1.19,-0.16000000000000014,-0.16004800000000013
1983-03-08,1.13,-0.06000000000000005,-0.06004800000000005
1983-03-09,1.21,0.08000000000000007,0.07995200000000006
1983-03-10,1.24,0.030000000000000027,0.029952000000000027
1983-03-11,1.27,0.030000000000000027,0.029952000000000027
1983-03-14,1.35,0.08000000000000007,0.07995200000000006
1983-03-15,1.32,-0.030000000000000027,-0.030048000000000026
1983-03-16,1.23,-0.09000000000000008,-0.09004800000000009
1983-03-17,1.22,-0.010000000000000009,-0.010048000000000008
1983-03-18,1.21,-0.010000000000000009,-0.010048000000000008
1983-03-21,1.17,-0.040000000000000036,-0.040048000000000035
1983-03-22,1.19,0.020000000000000018,0.01995200000000002
1983-03-23,1.17,-0.020000000000000018,-0.020048000000000017
1983-03-24,1.15,-0.020000000000000018,-0.020048000000000017
1983-03-25,1.12,-0.029999999999999805,-0.030047999999999804
1983-03-28,1.12,0.0,-4.8e-05
1983-03-29,1.14,0.019999999999999796,0.019951999999999796
1983-03-30,1.15,0.010000000000000009,0.00995200000000001
1983-03-31,1.13,-0.020000000000000018,-0.020048000000000017
1983-04-04,1.12,-0.009999999999999787,-0.010047999999999786
1983-04-05,1.16,0.039999999999999813,0.039951999999999814
1983-04-06,1.16,0.0,-4.8e-05
1983-04-07,1.12,-0.039999999999999813,-0.04004799999999981
1983-04-08,1.13,0.009999999999999787,0.009951999999999787
1983-04-11,1.15,0.020000000000000018,0.01995200000000002
1983-04-12,1.15,0.0,-4.8e-05
1983-04-13,1.14,-0.010000000000000009,-0.010048000000000008
1983-04-14,1.15,0.010000000000000009,0.00995200000000001
1983-04-15,1.1,-0.04999999999999982,-0.05004799999999982
1983-04-18,1.12,0.020000000000000018,0.01995200000000002
1983-04-19,1.09,-0.030000000000000027,-0.030048000000000026
1983-04-20,1.07,-0.020000000000000018,-0.020048000000000017
1983-04-21,1.05,-0.020000000000000018,-0.020048000000000017
1983-04-22,1.07,0.020000000000000018,0.01995200000000002
1983-04-25,1.08,0.010000000000000009,0.00995200000000001
1983-04-26,1.11,0.030000000000000027,0.029952000000000027
1983-04-27,1.13,0.019999999999999796,0.019951999999999796
1983-04-28,1.08,-0.04999999999999982,-0.05004799999999982
1983-04-29,1.09,0.010000000000000009,0.00995200000000001
1983-05-02,1.09,0.0,-4.8e-05
1983-05-03,1.07,-0.020000000000000018,-0.020048000000000017
1983-05-04,1.16,0.08999999999999986,0.08995199999999985
1983-05-05,1.11,-0.04999999999999982,-0.05004799999999982
1983-05-06,1.1,-0.010000000000000009,-0.010048000000000008
1983-05-09,1.03,-0.07000000000000006,-0.07004800000000007
1983-05-10,1.11,0.08000000000000007,0.07995200000000006
1983-05-11,1.09,-0.020000000000000018,-0.020048000000000017
1983-05-12,1.08,-0.010000000000000009,-0.010048000000000008
1983-05-13,1.08,0.0,-4.8e-05
1983-05-16,1.06,-0.020000000000000018,-0.020048000000000017
1983-05-17,1.07,0.010000000000000009,0.00995200000000001
1983-05-18,1.1,0.030000000000000027,0.029952000000000027
1983-05-19,1.12,0.020000000000000018,0.01995200000000002
1983-05-20,1.13,0.009999999999999787,0.009951999999999787
1983-05-23,1.1,-0.029999999999999805,-0.030047999999999804
1983-05-24,1.08,-0.020000000000000018,-0.020048000000000017
1983-05-25,1.08,0.0,-4.8e-05
1983-05-26,1.05,-0.030000000000000027,-0.030048000000000026
1983-05-27,1.07,0.020000000000000018,0.01995200000000002
1983-05-31,0.98,-0.09000000000000008,-0.09004800000000009
1983-06-01,1.01,0.030000000000000027,0.029952000000000027
1983-06-02,0.95,-0.06000000000000005,-0.06004800000000005
1983-06-03,0.96,0.010000000000000009,0.00995200000000001
1983-06-06,0.92,-0.039999999999999925,-0.040047999999999924
1983-06-07,0.89,-0.030000000000000027,-0.030048000000000026
1983-06-08,0.9,0.010000000000000009,0.00995200000000001
1983-06-09,0.9,0.0,-4.8e-05
1983-06-10,0.9,0.0,-4.8e-05
1983-06-13,0.97,0.06999999999999995,0.06995199999999994
1983-06-14,0.96,-0.010000000000000009,-0.010048000000000008
1983-06-15,0.93,-0.029999999999999916,-0.030047999999999915
1983-06-16,0.96,0.029999999999999916,0.029951999999999916
1983-06-17,0.9,-0.05999999999999994,-0.06004799999999994
1983-06-20,0.84,-0.06000000000000005,-0.06004800000000005
1983-06-21,0.87,0.030000000000000027,0.029952000000000027
1983-06-22,0.89,0.020000000000000018,0.01995200000000002
1983-06-23,0.84,-0.050000000000000044,-0.050048000000000044
1983-06-24,0.77,-0.06999999999999995,-0.07004799999999996
1983-06-27,0.77,0.0,-4.8e-05
1983-06-28,0.83,0.05999999999999994,0.05995199999999994
1983-06-29,0.87,0.040000000000000036,0.039952000000000036
1983-06-30,0.86,-0.010000000000000009,-0.010048000000000008
1983-07-01,0.9,0.040000000000000036,0.039952000000000036
1983-07-05,0.76,-0.14,-0.140048
1983-07-06,0.8,0.040000000000000036,0.039952000000000036
1983-07-07,0.75,-0.050000000000000044,-0.050048000000000044
1983-07-08,0.76,0.010000000000000009,0.00995200000000001
1983-07-11,0.76,0.0,-4.8e-05
1983-07-12,0.71,-0.050000000000000044,-0.050048000000000044
1983-07-13,0.75,0.040000000000000036,0.039952000000000036
1983-07-14,0.76,0.010000000000000009,0.00995200000000001
1983-07-15,0.67,-0.08999999999999997,-0.09004799999999998
1983-07-18,0.75,0.07999999999999996,0.07995199999999995
1983-07-19,0.8,0.050000000000000044,0.049952000000000045
1983-07-20,0.83,0.029999999999999916,0.029951999999999916
1983-07-21,0.83,0.0,-4.8e-05
1983-07-22,0.84,0.010000000000000009,0.00995200000000001
1983-07-25,0.82,-0.020000000000000018,-0.020048000000000017
1983-07-26,0.75,-0.06999999999999995,-0.07004799999999996
1983-07-27,0.73,-0.020000000000000018,-0.020048000000000017
1983-07-28,0.7,-0.030000000000000027,-0.030048000000000026
1983-07-29,0.74,0.040000000000000036,0.039952000000000036
1983-08-01,0.74,0.0,-4.8e-05
1983-08-02,0.74,0.0,-4.8e-05
1983-08-03,0.69,-0.050000000000000044,-0.050048000000000044
1983-08-04,0.58,-0.10999999999999999,-0.11004799999999999
1983-08-05,0.61,0.030000000000000027,0.029952000000000027
1983-08-08,0.59,-0.020000000000000018,-0.020048000000000017
1983-08-09,0.59,0.0,-4.8e-05
1983-08-10,0.56,-0.029999999999999916,-0.030047999999999915
1983-08-11,0.63,0.06999999999999995,0.06995199999999994
1983-08-12,0.66,0.030000000000000027,0.029952000000000027
1983-08-15,0.69,0.029999999999999916,0.029951999999999916
1983-08-16,0.7,0.010000000000000009,0.00995200000000001
1983-08-17,0.7,0.0,-4.8e-05
