Date,Values,Delta Calculations,Delta - Mean(0.00297701149425)
2015-03-05,0.73, , 
2015-03-06,0.853,0.123,0.12002298850575
2015-03-09,0.866,0.013000000000000012,0.010022988505750011
2015-03-10,0.832,-0.03399999999999992,-0.03697701149424992
2015-03-11,0.807,-0.025000000000000022,-0.027977011494250022
2015-03-12,0.822,0.015000000000000013,0.012022988505750013
2015-03-13,0.854,0.03200000000000003,0.029022988505750028
2015-03-16,0.853,-0.001000000000000112,-0.003977011494250112
2015-03-17,0.8,-0.052999999999999936,-0.05597701149424994
2015-03-18,0.652,-0.14800000000000002,-0.15097701149425002
2015-03-19,0.626,-0.026000000000000023,-0.028977011494250023
2015-03-20,0.597,-0.029000000000000026,-0.03197701149425003
2015-03-23,0.601,0.0040000000000000036,0.0010229885057500034
2015-03-24,0.541,-0.05999999999999994,-0.06297701149424995
2015-03-25,0.555,0.014000000000000012,0.011022988505750012
2015-03-26,0.649,0.09399999999999997,0.09102298850574997
2015-03-27,0.621,-0.028000000000000025,-0.030977011494250025
2015-03-30,0.669,0.04800000000000004,0.04502298850575004
2015-03-31,0.67,0.0010000000000000009,-0.0019770114942499993
2015-04-01,0.578,-0.09200000000000008,-0.09497701149425009
2015-04-02,0.616,0.038000000000000034,0.03502298850575003
2015-04-03,0.56,-0.05599999999999994,-0.05897701149424994
2015-04-06,0.642,0.08199999999999996,0.07902298850574996
2015-04-07,0.597,-0.04500000000000004,-0.047977011494250044
2015-04-08,0.598,0.0010000000000000009,-0.0019770114942499993
2015-04-09,0.652,0.05400000000000005,0.051022988505750044
2015-04-10,0.654,0.0020000000000000018,-0.0009770114942499984
2015-04-13,0.665,0.01100000000000001,0.00802298850575001
2015-04-14,0.637,-0.028000000000000025,-0.030977011494250025
2015-04-15,0.625,-0.01200000000000001,-0.01497701149425001
2015-04-16,0.608,-0.017000000000000015,-0.019977011494250015
2015-04-17,0.523,-0.08499999999999996,-0.08797701149424997
2015-04-20,0.58,0.05699999999999994,0.054022988505749936
2015-04-21,0.611,0.031000000000000028,0.028022988505750027
2015-04-22,0.674,0.06300000000000006,0.06002298850575005
2015-04-23,0.648,-0.026000000000000023,-0.028977011494250023
2015-04-24,0.626,-0.02200000000000002,-0.02497701149425002
2015-04-27,0.613,-0.013000000000000012,-0.015977011494250012
2015-04-28,0.681,0.06799999999999995,0.06502298850574995
2015-04-29,0.724,0.04300000000000015,0.040022988505750146
2015-04-30,0.717,-0.007000000000000006,-0.009977011494250006
2015-05-01,0.748,0.030999999999999917,0.028022988505749916
2015-05-04,0.826,0.07799999999999996,0.07502298850574995
2015-05-05,0.847,0.02100000000000002,0.01802298850575002
2015-05-06,0.937,0.09000000000000008,0.08702298850575008
2015-05-07,0.876,-0.061000000000000165,-0.06397701149425017
2015-05-08,0.87,-0.005999999999999894,-0.008977011494249895
2015-05-11,0.987,0.11699999999999999,0.11402298850574999
2015-05-12,0.968,-0.019000000000000017,-0.021977011494250017
2015-05-13,1.019,0.051000000000000156,0.04802298850575015
2015-05-14,1.022,0.0029999999999998916,2.2988505749891447e-05
2015-05-15,0.918,-0.10400000000000009,-0.1069770114942501
2015-05-18,1.003,0.08499999999999996,0.08202298850574996
2015-05-19,1.035,0.03200000000000003,0.029022988505750028
2015-05-20,1.03,-0.004999999999999893,-0.007977011494249894
2015-05-21,0.986,-0.04400000000000004,-0.04697701149425004
2015-05-22,0.978,-0.008000000000000007,-0.010977011494250007
2015-05-26,0.916,-0.062000000000000055,-0.06497701149425006
2015-05-27,0.934,0.018000000000000127,0.015022988505750127
2015-05-28,0.953,0.018999999999999906,0.016022988505749906
2015-05-29,0.898,-0.05499999999999994,-0.05797701149424994
2015-06-01,1.008,0.10999999999999999,0.10702298850574998
2015-06-02,1.064,0.05600000000000005,0.053022988505750046
2015-06-03,1.137,0.07299999999999995,0.07002298850574995
2015-06-04,1.075,-0.062000000000000055,-0.06497701149425006
2015-06-05,1.122,0.04700000000000015,0.04402298850575015
2015-06-08,1.117,-0.0050000000000001155,-0.007977011494250116
2015-06-09,1.159,0.04200000000000004,0.039022988505750034
2015-06-10,1.217,0.05800000000000005,0.05502298850575005
2015-06-11,1.144,-0.07299999999999995,-0.07597701149424996
2015-06-12,1.139,-0.0050000000000001155,-0.007977011494250116
2015-06-15,1.101,-0.038000000000000034,-0.04097701149425004
2015-06-16,1.03,-0.07099999999999995,-0.07397701149424996
2015-06-17,1.051,0.020999999999999908,0.018022988505749907
2015-06-18,1.123,0.07200000000000006,0.06902298850575006
2015-06-19,1.056,-0.06699999999999995,-0.06997701149424995
2015-06-22,1.107,0.050999999999999934,0.04802298850574993
2015-06-23,1.15,0.04299999999999993,0.040022988505749924
2015-06-24,1.103,-0.04699999999999993,-0.049977011494249934
2015-06-25,1.114,0.01100000000000012,0.00802298850575012
2015-06-26,1.188,0.07399999999999984,0.07102298850574984
2015-06-29,1.084,-0.10399999999999987,-0.10697701149424987
2015-06-30,1.075,-0.009000000000000119,-0.01197701149425012
2015-07-01,1.153,0.07800000000000007,0.07502298850575007
2015-07-02,1.144,-0.008999999999999897,-0.011977011494249897
2015-07-06,1.039,-0.10499999999999998,-0.10797701149424999
2015-07-07,0.989,-0.050000000000000044,-0.05297701149425005
