Date,Values,Delta Calculations,Delta - Mean(-2.54491017964e-05)
1962-01-02,0.47, , 
1962-01-03,0.74,0.27,0.27002544910179643
1962-01-04,0.49,-0.25,-0.2499745508982036
1962-01-05,0.76,0.27,0.27002544910179643
1962-01-08,1.31,0.55,0.5500254491017964
1962-01-09,2.07,0.7599999999999998,0.7600254491017961
1962-01-10,2.83,0.7600000000000002,0.7600254491017966
1962-01-11,0.58,-2.25,-2.2499745508982034
1962-01-12,0.55,-0.029999999999999916,-0.029974550898203514
1962-01-15,0.32,-0.23000000000000004,-0.22997455089820365
1962-01-16,0.8,0.48000000000000004,0.48002544910179645
1962-01-17,0.3,-0.5,-0.4999745508982036
1962-01-18,1.02,0.72,0.7200254491017963
1962-01-19,1.27,0.25,0.2500254491017964
1962-01-22,2.0,0.73,0.7300254491017963
1962-01-23,2.75,0.75,0.7500254491017964
1962-01-24,2.99,0.2400000000000002,0.2400254491017966
1962-01-25,1.27,-1.7200000000000002,-1.7199745508982038
1962-01-26,0.78,-0.49,-0.4899745508982036
1962-01-29,0.78,0.0,2.54491017964e-05
1962-01-30,1.78,1.0,1.0000254491017964
1962-01-31,1.79,0.010000000000000009,0.010025449101796409
1962-02-01,1.05,-0.74,-0.7399745508982036
1962-02-02,1.8,0.75,0.7500254491017964
1962-02-05,1.29,-0.51,-0.5099745508982036
1962-02-06,0.54,-0.75,-0.7499745508982036
1962-02-07,0.54,0.0,2.54491017964e-05
1962-02-08,0.55,0.010000000000000009,0.010025449101796409
1962-02-09,0.53,-0.020000000000000018,-0.019974550898203616
1962-02-13,1.53,1.0,1.0000254491017964
1962-02-14,0.56,-0.97,-0.9699745508982036
1962-02-15,0.58,0.019999999999999907,0.020025449101796308
1962-02-16,0.83,0.25,0.2500254491017964
1962-02-19,0.82,-0.010000000000000009,-0.00997455089820361
1962-02-20,1.56,0.7400000000000001,0.7400254491017965
1962-02-21,1.28,-0.28,-0.2799745508982036
1962-02-23,0.74,-0.54,-0.5399745508982037
1962-02-26,0.72,-0.020000000000000018,-0.019974550898203616
1962-02-27,0.73,0.010000000000000009,0.010025449101796409
1962-02-28,0.46,-0.26999999999999996,-0.26997455089820355
1962-03-01,0.65,0.19,0.1900254491017964
1962-03-02,0.42,-0.23000000000000004,-0.22997455089820365
1962-03-05,0.43,0.010000000000000009,0.010025449101796409
1962-03-06,0.43,0.0,2.54491017964e-05
1962-03-07,0.14,-0.29,-0.28997455089820356
1962-03-08,0.36,0.21999999999999997,0.22002544910179636
1962-03-09,0.12,-0.24,-0.2399745508982036
1962-03-12,0.13,0.010000000000000009,0.010025449101796409
1962-03-13,0.36,0.22999999999999998,0.23002544910179637
1962-03-14,0.35,-0.010000000000000009,-0.00997455089820361
1962-03-15,0.35,0.0,2.54491017964e-05
1962-03-16,0.31,-0.03999999999999998,-0.03997455089820358
1962-03-19,0.03,-0.28,-0.2799745508982036
1962-03-20,0.27,0.24000000000000002,0.2400254491017964
1962-03-21,0.01,-0.26,-0.2599745508982036
1962-03-22,-0.06,-0.06999999999999999,-0.06997455089820359
1962-03-23,-0.06,0.0,2.54491017964e-05
1962-03-26,-0.05,0.009999999999999995,0.010025449101796395
1962-03-27,0.2,0.25,0.2500254491017964
1962-03-28,-0.04,-0.24000000000000002,-0.23997455089820363
1962-03-29,-0.04,0.0,2.54491017964e-05
1962-03-30,0.22,0.26,0.2600254491017964
1962-04-02,0.2,-0.01999999999999999,-0.01997455089820359
1962-04-03,0.18,-0.020000000000000018,-0.019974550898203616
1962-04-04,0.63,0.45,0.4500254491017964
1962-04-05,0.14,-0.49,-0.4899745508982036
1962-04-06,0.14,0.0,2.54491017964e-05
1962-04-09,0.15,0.009999999999999981,0.01002544910179638
1962-04-10,0.19,0.04000000000000001,0.04002544910179641
1962-04-11,0.0,-0.19,-0.18997455089820361
1962-04-12,0.0,0.0,2.54491017964e-05
1962-04-13,0.0,0.0,2.54491017964e-05
1962-04-16,0.25,0.25,0.2500254491017964
1962-04-17,0.25,0.0,2.54491017964e-05
1962-04-18,0.0,-0.25,-0.2499745508982036
1962-04-19,0.0,0.0,2.54491017964e-05
1962-04-23,0.03,0.03,0.0300254491017964
1962-04-24,0.33,0.30000000000000004,0.30002544910179646
1962-04-25,0.08,-0.25,-0.2499745508982036
1962-04-26,0.04,-0.04,-0.0399745508982036
1962-04-27,0.57,0.5299999999999999,0.5300254491017963
1962-04-30,0.57,0.0,2.54491017964e-05
1962-05-01,0.56,-0.009999999999999898,-0.009974550898203498
1962-05-02,0.31,-0.25000000000000006,-0.24997455089820367
