Date,Values,Delta Calculations,Delta - Mean(0.00027457400000000003)
2001-01-02,50.0, , 
2001-01-03,59.0,9.0,8.999725426
2001-01-04,79.0,20.0,19.999725426
2001-01-05,62.0,-17.0,-17.000274574
2001-01-08,66.0,4.0,3.999725426
2001-01-09,69.0,3.0,2.999725426
2001-01-10,85.0,16.0,15.999725426
2001-01-11,122.0,37.0,36.999725426
2001-01-12,246.0,124.0,123.999725426
2001-01-16,165.0,-81.0,-81.000274574
2001-01-17,163.0,-2.0,-2.000274574
2001-01-18,121.0,-42.0,-42.000274574
2001-01-19,132.0,11.0,10.999725426
2001-01-22,147.0,15.0,14.999725426
2001-01-23,97.0,-50.0,-50.000274574
2001-01-24,111.0,14.0,13.999725426
2001-01-25,134.0,23.0,22.999725426
2001-01-26,130.0,-4.0,-4.000274574
2001-01-29,117.0,-13.0,-13.000274574
2001-01-30,115.0,-2.0,-2.000274574
2001-01-31,120.0,5.0,4.999725426
2001-02-01,112.0,-8.0,-8.000274574
2001-02-02,87.0,-25.0,-25.000274574
2001-02-05,92.0,5.0,4.999725426
2001-02-06,75.0,-17.0,-17.000274574
2001-02-07,110.0,35.0,34.999725426
2001-02-08,124.0,14.0,13.999725426
2001-02-09,109.0,-15.0,-15.000274574
2001-02-12,74.0,-35.0,-35.000274574
2001-02-13,137.0,63.0,62.999725426
2001-02-14,116.0,-21.0,-21.000274574
2001-02-15,151.0,35.0,34.999725426
2001-02-16,135.0,-16.0,-16.000274574
2001-02-20,147.0,12.0,11.999725426
2001-02-21,110.0,-37.0,-37.000274574
2001-02-22,159.0,49.0,48.999725426
2001-02-23,82.0,-77.0,-77.000274574
2001-02-26,131.0,49.0,48.999725426
2001-02-27,68.0,-63.0,-63.000274574
2001-02-28,113.0,45.0,44.999725426
2001-03-01,107.0,-6.0,-6.000274574
2001-03-02,97.0,-10.0,-10.000274574
2001-03-05,92.0,-5.0,-5.000274574
2001-03-06,90.0,-2.0,-2.000274574
2001-03-07,117.0,27.0,26.999725426
2001-03-08,117.0,0.0,-0.00027457400000000003
2001-03-09,118.0,1.0,0.999725426
2001-03-12,132.0,14.0,13.999725426
2001-03-13,130.0,-2.0,-2.000274574
2001-03-14,134.0,4.0,3.999725426
2001-03-15,234.0,100.0,99.999725426
2001-03-16,184.0,-50.0,-50.000274574
2001-03-19,104.0,-80.0,-80.000274574
2001-03-20,103.0,-1.0,-1.000274574
2001-03-21,144.0,41.0,40.999725426
2001-03-22,142.0,-2.0,-2.000274574
2001-03-23,110.0,-32.0,-32.000274574
2001-03-26,103.0,-7.0,-7.000274574
2001-03-27,97.0,-6.0,-6.000274574
2001-03-28,75.0,-22.0,-22.000274574
2001-03-29,73.0,-2.0,-2.000274574
2001-03-30,117.0,44.0,43.999725426
2001-04-02,79.0,-38.0,-38.000274574
2001-04-03,109.0,30.0,29.999725426
2001-04-04,89.0,-20.0,-20.000274574
2001-04-05,102.0,13.0,12.999725426
2001-04-06,98.0,-4.0,-4.000274574
2001-04-09,98.0,0.0,-0.00027457400000000003
2001-04-10,114.0,16.0,15.999725426
2001-04-11,94.0,-20.0,-20.000274574
2001-04-12,264.0,170.0,169.999725426
2001-04-16,81.0,-183.0,-183.000274574
2001-04-17,194.0,113.0,112.999725426
2001-04-18,120.0,-74.0,-74.000274574
2001-04-19,116.0,-4.0,-4.000274574
2001-04-20,155.0,39.0,38.999725426
2001-04-23,113.0,-42.0,-42.000274574
2001-04-24,121.0,8.0,7.999725426
2001-04-25,106.0,-15.0,-15.000274574
2001-04-26,92.0,-14.0,-14.000274574
2001-04-27,118.0,26.0,25.999725426
2001-04-30,96.0,-22.0,-22.000274574
2001-05-01,96.0,0.0,-0.00027457400000000003
2001-05-02,95.0,-1.0,-1.000274574
2001-05-03,93.0,-2.0,-2.000274574
2001-05-04,109.0,16.0,15.999725426
2001-05-07,66.0,-43.0,-43.000274574
2001-05-08,131.0,65.0,64.999725426
2001-05-09,125.0,-6.0,-6.000274574
2001-05-10,134.0,9.0,8.999725426
2001-05-11,70.0,-64.0,-64.000274574
2001-05-14,81.0,11.0,10.999725426
2001-05-15,140.0,59.0,58.999725426
2001-05-16,106.0,-34.0,-34.000274574
2001-05-17,116.0,10.0,9.999725426
2001-05-18,108.0,-8.0,-8.000274574
2001-05-21,84.0,-24.0,-24.000274574
2001-05-22,75.0,-9.0,-9.000274574
2001-05-23,114.0,39.0,38.999725426
2001-05-24,80.0,-34.0,-34.000274574
2001-05-25,107.0,27.0,26.999725426
2001-05-29,69.0,-38.0,-38.000274574
2001-05-30,96.0,27.0,26.999725426
2001-05-31,118.0,22.0,21.999725426
2001-06-01,113.0,-5.0,-5.000274574
2001-06-04,91.0,-22.0,-22.000274574
2001-06-05,122.0,31.0,30.999725426
2001-06-06,128.0,6.0,5.999725426
2001-06-07,82.0,-46.0,-46.000274574
2001-06-08,112.0,30.0,29.999725426
2001-06-11,136.0,24.0,23.999725426
2001-06-12,146.0,10.0,9.999725426
2001-06-13,107.0,-39.0,-39.000274574
2001-06-14,163.0,56.0,55.999725426
2001-06-15,270.0,107.0,106.999725426
2001-06-18,137.0,-133.0,-133.000274574
2001-06-19,124.0,-13.0,-13.000274574
2001-06-20,125.0,1.0,0.999725426
2001-06-21,111.0,-14.0,-14.000274574
2001-06-22,92.0,-19.0,-19.000274574
2001-06-25,87.0,-5.0,-5.000274574
2001-06-26,78.0,-9.0,-9.000274574
2001-06-27,98.0,20.0,19.999725426
2001-06-28,71.0,-27.0,-27.000274574
2001-06-29,129.0,58.0,57.999725426
2001-07-02,123.0,-6.0,-6.000274574
2001-07-03,101.0,-22.0,-22.000274574
2001-07-05,94.0,-7.0,-7.000274574
2001-07-06,92.0,-2.0,-2.000274574
2001-07-09,121.0,29.0,28.999725426
2001-07-10,115.0,-6.0,-6.000274574
2001-07-11,75.0,-40.0,-40.000274574
2001-07-12,127.0,52.0,51.999725426
2001-07-13,125.0,-2.0,-2.000274574
2001-07-16,140.0,15.0,14.999725426
2001-07-17,128.0,-12.0,-12.000274574
2001-07-18,149.0,21.0,20.999725426
2001-07-19,131.0,-18.0,-18.000274574
2001-07-20,137.0,6.0,5.999725426
2001-07-23,114.0,-23.0,-23.000274574
2001-07-24,117.0,3.0,2.999725426
2001-07-25,161.0,44.0,43.999725426
2001-07-26,137.0,-24.0,-24.000274574
2001-07-27,106.0,-31.0,-31.000274574
2001-07-30,112.0,6.0,5.999725426
