Date,Values,Delta Calculations,Delta - Mean(7.97342192691e-05)
2014-04-25,-0.29, , 
2014-04-28,-0.264,0.025999999999999968,0.025920265780730867
2014-04-29,-0.236,0.027999999999999997,0.027920265780730896
2014-04-30,-0.295,-0.05899999999999997,-0.05907973421926907
2014-05-01,-0.341,-0.04600000000000004,-0.04607973421926914
2014-05-02,-0.313,0.028000000000000025,0.027920265780730924
2014-05-05,-0.294,0.019000000000000017,0.018920265780730916
2014-05-06,-0.276,0.01799999999999996,0.01792026578073086
2014-05-07,-0.306,-0.02999999999999997,-0.030079734219269072
2014-05-08,-0.351,-0.04500000000000004,-0.04507973421926914
2014-05-09,-0.337,0.014000000000000012,0.013920265780730912
2014-05-12,-0.287,0.050000000000000044,0.049920265780730944
2014-05-13,-0.317,-0.030000000000000027,-0.030079734219269127
2014-05-14,-0.395,-0.07800000000000001,-0.07807973421926911
2014-05-15,-0.448,-0.052999999999999936,-0.05307973421926904
2014-05-16,-0.444,0.003999999999999948,0.003920265780730848
2014-05-19,-0.429,0.015000000000000013,0.014920265780730912
2014-05-20,-0.461,-0.03200000000000003,-0.03207973421926913
2014-05-21,-0.46,0.0010000000000000009,0.0009202657807309009
2014-05-22,-0.468,-0.007999999999999952,-0.008079734219269052
2014-05-23,-0.479,-0.01100000000000001,-0.01107973421926911
2014-05-27,-0.465,0.013999999999999957,0.013920265780730856
2014-05-28,-0.514,-0.04899999999999999,-0.04907973421926909
2014-05-29,-0.514,0.0,-7.97342192691e-05
2014-05-30,-0.477,0.03699999999999998,0.036920265780730877
2014-06-02,-0.4,0.07700000000000001,0.07692026578073091
2014-06-03,-0.348,0.052000000000000046,0.051920265780730945
2014-06-04,-0.329,0.019000000000000017,0.018920265780730916
2014-06-05,-0.366,-0.03700000000000003,-0.037079734219269134
2014-06-06,-0.345,0.02100000000000002,0.020920265780730918
2014-06-09,-0.333,0.01200000000000001,0.01192026578073091
2014-06-10,-0.313,0.019999999999999962,0.01992026578073086
2014-06-11,-0.324,-0.01100000000000001,-0.01107973421926911
2014-06-12,-0.374,-0.04999999999999999,-0.05007973421926909
2014-06-13,-0.31,0.064,0.0639202657807309
2014-06-16,-0.312,-0.0020000000000000018,-0.0020797342192691018
2014-06-17,-0.305,0.007000000000000006,0.006920265780730906
2014-06-18,-0.344,-0.03899999999999998,-0.03907973421926908
2014-06-19,-0.403,-0.059,-0.0590797342192691
2014-06-20,-0.417,-0.014000000000000068,-0.014079734219269169
2014-06-23,-0.412,0.0050000000000000044,0.0049202657807309045
2014-06-24,-0.453,-0.040999999999999925,-0.041079734219269026
2014-06-25,-0.463,-0.010000000000000009,-0.01007973421926911
2014-06-26,-0.484,-0.02100000000000002,-0.02107973421926912
2014-06-27,-0.49,-0.006000000000000005,-0.006079734219269105
2014-06-30,-0.504,-0.014000000000000012,-0.014079734219269113
2014-07-01,-0.459,0.04500000000000004,0.04492026578073094
2014-07-02,-0.42,0.03899999999999998,0.03892026578073088
2014-07-03,-0.41,0.010000000000000009,0.009920265780730908
2014-07-07,-0.407,0.002999999999999947,0.002920265780730847
2014-07-08,-0.42,-0.012999999999999956,-0.013079734219269057
2014-07-09,-0.425,-0.0050000000000000044,-0.005079734219269104
2014-07-10,-0.464,-0.03899999999999998,-0.03907973421926908
2014-07-11,-0.473,-0.009000000000000008,-0.009079734219269109
2014-07-14,-0.42,0.05299999999999999,0.05292026578073089
2014-07-15,-0.383,0.03700000000000003,0.03692026578073093
2014-07-16,-0.361,0.021999999999999964,0.021920265780730863
2014-07-17,-0.416,-0.05500000000000005,-0.05507973421926915
2014-07-18,-0.403,0.013000000000000067,0.012920265780730966
2014-07-21,-0.39,0.012999999999999956,0.012920265780730855
2014-07-22,-0.384,0.006000000000000005,0.005920265780730905
2014-07-23,-0.384,0.0,-7.97342192691e-05
2014-07-24,-0.348,0.03600000000000003,0.03592026578073093
2014-07-25,-0.39,-0.04200000000000004,-0.04207973421926914
2014-07-28,-0.356,0.033999999999999975,0.033920265780730874
2014-07-29,-0.375,-0.01899999999999996,-0.019079734219269062
2014-07-30,-0.318,0.056999999999999995,0.056920265780730894
2014-07-31,-0.336,-0.018000000000000016,-0.018079734219269117
2014-08-01,-0.386,-0.04999999999999999,-0.05007973421926909
2014-08-04,-0.376,0.010000000000000009,0.009920265780730908
2014-08-05,-0.366,0.010000000000000009,0.009920265780730908
2014-08-06,-0.371,-0.0050000000000000044,-0.005079734219269104
2014-08-07,-0.4,-0.029000000000000026,-0.029079734219269127
2014-08-08,-0.384,0.016000000000000014,0.015920265780730913
2014-08-11,-0.391,-0.007000000000000006,-0.007079734219269106
2014-08-12,-0.385,0.006000000000000005,0.005920265780730905
2014-08-13,-0.418,-0.032999999999999974,-0.033079734219269075
2014-08-14,-0.432,-0.014000000000000068,-0.014079734219269169
2014-08-15,-0.419,0.013000000000000067,0.012920265780730966
2014-08-18,-0.376,0.04299999999999998,0.04292026578073088
2014-08-19,-0.368,0.008000000000000007,0.007920265780730906
2014-08-20,-0.308,0.06,0.0599202657807309
2014-08-21,-0.316,-0.008000000000000007,-0.008079734219269108
2014-08-22,-0.248,0.068,0.0679202657807309
2014-08-25,-0.239,0.009000000000000008,0.008920265780730907
2014-08-26,-0.26,-0.02100000000000002,-0.02107973421926912
2014-08-27,-0.284,-0.023999999999999966,-0.024079734219269067
2014-08-28,-0.291,-0.007000000000000062,-0.007079734219269162
2014-08-29,-0.274,0.01700000000000007,0.01692026578073097
2014-09-02,-0.224,0.04999999999999999,0.04992026578073089
2014-09-03,-0.23,-0.006000000000000033,-0.006079734219269133
2014-09-04,-0.213,0.017000000000000015,0.016920265780730914
2014-09-05,-0.22,-0.007000000000000006,-0.007079734219269106
2014-09-08,-0.165,0.05499999999999999,0.05492026578073089
2014-09-09,-0.107,0.05800000000000001,0.05792026578073091
2014-09-10,-0.059,0.047999999999999994,0.04792026578073089
2014-09-11,-0.101,-0.04199999999999999,-0.04207973421926909
2014-09-12,-0.069,0.03199999999999999,0.031920265780730886
2014-09-15,-0.089,-0.020000000000000004,-0.020079734219269105
2014-09-16,-0.106,-0.016999999999999987,-0.017079734219269088
2014-09-17,0.024,0.13,0.1299202657807309
2014-09-18,0.104,0.08000000000000002,0.07992026578073091
2014-09-19,0.104,0.0,-7.97342192691e-05
2014-09-22,0.104,0.0,-7.97342192691e-05
2014-09-23,0.046,-0.05800000000000001,-0.05807973421926911
2014-09-24,0.049,0.0030000000000000027,0.0029202657807309027
2014-09-25,0.006,-0.043000000000000003,-0.043079734219269104
2014-09-26,0.034,0.028000000000000004,0.027920265780730903
2014-09-29,0.02,-0.014000000000000002,-0.014079734219269103
2014-09-30,0.06,0.039999999999999994,0.03992026578073089
2014-10-01,-0.052,-0.112,-0.1120797342192691
2014-10-02,-0.03,0.022000000000000006,0.021920265780730905
2014-10-03,0.058,0.088,0.0879202657807309
2014-10-06,0.025,-0.032999999999999995,-0.033079734219269095
2014-10-07,-0.041,-0.066,-0.0660797342192691
2014-10-08,-0.11,-0.069,-0.0690797342192691
2014-10-09,-0.124,-0.013999999999999999,-0.0140797342192691
2014-10-10,-0.12,0.0040000000000000036,0.003920265780730904
2014-10-14,-0.159,-0.03900000000000001,-0.03907973421926911
2014-10-15,-0.2,-0.04100000000000001,-0.04107973421926911
2014-10-16,-0.182,0.018000000000000016,0.017920265780730915
2014-10-17,-0.176,0.005999999999999978,0.005920265780730878
2014-10-20,-0.216,-0.04000000000000001,-0.04007973421926911
2014-10-21,-0.184,0.03200000000000003,0.03192026578073093
2014-10-22,-0.188,-0.0040000000000000036,-0.0040797342192691035
2014-10-23,-0.134,0.05399999999999999,0.05392026578073089
2014-10-24,-0.097,0.03700000000000002,0.03692026578073092
2014-10-27,-0.102,-0.0050000000000000044,-0.005079734219269104
2014-10-28,-0.118,-0.016000000000000014,-0.016079734219269115
2014-10-29,-0.059,0.059000000000000004,0.0589202657807309
2014-10-30,-0.056,0.0030000000000000096,0.0029202657807309096
2014-10-31,-0.064,-0.008000000000000007,-0.008079734219269108
2014-11-03,-0.046,0.018000000000000002,0.0179202657807309
2014-11-04,-0.052,-0.006000000000000005,-0.006079734219269105
2014-11-05,-0.052,0.0,-7.97342192691e-05
2014-11-06,-0.053,-0.000999999999999994,-0.001079734219269094
2014-11-07,-0.132,-0.07900000000000001,-0.07907973421926912
2014-11-10,-0.091,0.04100000000000001,0.04092026578073091
2014-11-12,-0.08,0.010999999999999996,0.010920265780730895
2014-11-13,-0.043,0.037000000000000005,0.036920265780730904
2014-11-14,-0.065,-0.022000000000000006,-0.022079734219269107
2014-11-17,-0.023,0.042,0.0419202657807309
2014-11-18,-0.03,-0.006999999999999999,-0.007079734219269099
2014-11-19,0.023,0.053,0.0529202657807309
2014-11-20,-0.011,-0.034,-0.0340797342192691
2014-11-21,-0.063,-0.052,-0.0520797342192691
2014-11-24,-0.047,0.016,0.0159202657807309
2014-11-25,-0.052,-0.0050000000000000044,-0.005079734219269104
