Date,Values,Delta Calculations,Delta - Mean(-0.00105051664753)
2001-07-31,3.67, , 
2001-08-01,3.65,-0.020000000000000018,-0.018949483352470018
2001-08-02,3.65,0.0,0.00105051664753
2001-08-03,3.63,-0.020000000000000018,-0.018949483352470018
2001-08-06,3.62,-0.009999999999999787,-0.008949483352469787
2001-08-07,3.63,0.009999999999999787,0.011050516647529787
2001-08-08,3.61,-0.020000000000000018,-0.018949483352470018
2001-08-09,3.61,0.0,0.00105051664753
2001-08-10,3.58,-0.029999999999999805,-0.028949483352469805
2001-08-13,3.57,-0.010000000000000231,-0.008949483352470231
2001-08-14,3.54,-0.029999999999999805,-0.028949483352469805
2001-08-15,3.52,-0.020000000000000018,-0.018949483352470018
2001-08-16,3.48,-0.040000000000000036,-0.03894948335247003
2001-08-17,3.46,-0.020000000000000018,-0.018949483352470018
2001-08-20,3.48,0.020000000000000018,0.021050516647530017
2001-08-21,3.46,-0.020000000000000018,-0.018949483352470018
2001-08-22,3.46,0.0,0.00105051664753
2001-08-23,3.49,0.03000000000000025,0.03105051664753025
2001-08-24,3.49,0.0,0.00105051664753
2001-08-27,3.52,0.029999999999999805,0.031050516647529804
2001-08-28,3.53,0.009999999999999787,0.011050516647529787
2001-08-29,3.48,-0.04999999999999982,-0.04894948335246982
2001-08-30,3.41,-0.06999999999999984,-0.06894948335246984
2001-08-31,3.4,-0.010000000000000231,-0.008949483352470231
2001-09-04,3.43,0.03000000000000025,0.03105051664753025
2001-09-05,3.49,0.06000000000000005,0.061050516647530056
2001-09-06,3.44,-0.050000000000000266,-0.04894948335247026
2001-09-07,3.4,-0.040000000000000036,-0.03894948335247003
2001-09-10,3.4,0.0,0.00105051664753
2001-09-13,2.73,-0.6699999999999999,-0.66894948335247
2001-09-14,2.54,-0.18999999999999995,-0.18894948335246994
2001-09-17,2.47,-0.06999999999999984,-0.06894948335246984
2001-09-18,2.34,-0.13000000000000034,-0.12894948335247033
2001-09-19,2.0,-0.33999999999999986,-0.3389494833524699
2001-09-20,2.04,0.040000000000000036,0.04105051664753004
2001-09-21,2.12,0.08000000000000007,0.08105051664753007
2001-09-24,2.38,0.2599999999999998,0.26105051664752976
2001-09-25,2.58,0.20000000000000018,0.20105051664753018
2001-09-26,2.51,-0.07000000000000028,-0.06894948335247028
2001-09-27,2.34,-0.16999999999999993,-0.16894948335246993
2001-09-28,2.28,-0.06000000000000005,-0.05894948335247005
2001-10-01,2.26,-0.020000000000000018,-0.018949483352470018
2001-10-02,2.27,0.010000000000000231,0.01105051664753023
2001-10-03,2.21,-0.06000000000000005,-0.05894948335247005
2001-10-04,2.22,0.010000000000000231,0.01105051664753023
2001-10-05,2.21,-0.010000000000000231,-0.008949483352470231
2001-10-09,2.24,0.03000000000000025,0.03105051664753025
2001-10-10,2.3,0.05999999999999961,0.06105051664752961
2001-10-11,2.3,0.0,0.00105051664753
2001-10-12,2.31,0.010000000000000231,0.01105051664753023
2001-10-15,2.33,0.020000000000000018,0.021050516647530017
2001-10-16,2.32,-0.010000000000000231,-0.008949483352470231
2001-10-17,2.34,0.020000000000000018,0.021050516647530017
2001-10-18,2.28,-0.06000000000000005,-0.05894948335247005
2001-10-19,2.29,0.010000000000000231,0.01105051664753023
2001-10-22,2.29,0.0,0.00105051664753
2001-10-23,2.32,0.029999999999999805,0.031050516647529804
2001-10-24,2.3,-0.020000000000000018,-0.018949483352470018
2001-10-25,2.27,-0.029999999999999805,-0.028949483352469805
2001-10-26,2.26,-0.010000000000000231,-0.008949483352470231
2001-10-29,2.24,-0.019999999999999574,-0.018949483352469574
2001-10-30,2.17,-0.07000000000000028,-0.06894948335247028
2001-10-31,2.15,-0.020000000000000018,-0.018949483352470018
2001-11-01,2.18,0.03000000000000025,0.03105051664753025
2001-11-02,2.09,-0.0900000000000003,-0.0889494833524703
2001-11-05,2.06,-0.029999999999999805,-0.028949483352469805
2001-11-06,1.98,-0.08000000000000007,-0.07894948335247007
2001-11-07,1.93,-0.050000000000000044,-0.04894948335247004
2001-11-08,1.93,0.0,0.00105051664753
2001-11-09,1.92,-0.010000000000000009,-0.00894948335247001
2001-11-13,1.94,0.020000000000000018,0.021050516647530017
2001-11-14,1.99,0.050000000000000044,0.05105051664753005
2001-11-15,1.99,0.0,0.00105051664753
2001-11-16,2.02,0.030000000000000027,0.031050516647530026
2001-11-19,2.02,0.0,0.00105051664753
2001-11-20,2.02,0.0,0.00105051664753
2001-11-21,2.0,-0.020000000000000018,-0.018949483352470018
2001-11-23,2.0,0.0,0.00105051664753
2001-11-26,2.0,0.0,0.00105051664753
2001-11-27,2.01,0.009999999999999787,0.011050516647529787
2001-11-28,1.96,-0.04999999999999982,-0.04894948335246982
2001-11-29,1.9,-0.06000000000000005,-0.05894948335247005
2001-11-30,1.87,-0.029999999999999805,-0.028949483352469805
2001-12-03,1.85,-0.020000000000000018,-0.018949483352470018
2001-12-04,1.81,-0.040000000000000036,-0.03894948335247003
2001-12-05,1.77,-0.040000000000000036,-0.03894948335247003
2001-12-06,1.73,-0.040000000000000036,-0.03894948335247003
2001-12-07,1.69,-0.040000000000000036,-0.03894948335247003
2001-12-10,1.68,-0.010000000000000009,-0.00894948335247001
2001-12-11,1.66,-0.020000000000000018,-0.018949483352470018
2001-12-12,1.69,0.030000000000000027,0.031050516647530026
2001-12-13,1.69,0.0,0.00105051664753
2001-12-14,1.7,0.010000000000000009,0.011050516647530009
2001-12-17,1.72,0.020000000000000018,0.021050516647530017
2001-12-18,1.72,0.0,0.00105051664753
