Date,Values,Delta Calculations,Delta - Mean(-0.000546626633698)
1971-01-04,6.38, , 
1971-01-05,6.31,-0.07000000000000028,-0.06945337336630228
1971-01-06,6.13,-0.17999999999999972,-0.1794533733663017
1971-01-07,6.19,0.0600000000000005,0.060546626633698496
1971-01-08,6.06,-0.13000000000000078,-0.12945337336630278
1971-01-11,5.94,-0.11999999999999922,-0.11945337336630121
1971-01-12,5.88,-0.0600000000000005,-0.0594533733663025
1971-01-13,5.69,-0.1899999999999995,-0.1894533733663015
1971-01-14,5.75,0.05999999999999961,0.06054662663369761
1971-01-15,5.94,0.1900000000000004,0.1905466266336984
1971-01-18,5.75,-0.1900000000000004,-0.18945337336630239
1971-01-19,5.31,-0.4400000000000004,-0.4394533733663024
1971-01-20,4.94,-0.3699999999999992,-0.36945337336630124
1971-01-21,5.19,0.25,0.250546626633698
1971-01-22,5.38,0.1899999999999995,0.1905466266336975
1971-01-25,5.38,0.0,0.000546626633698
1971-01-26,5.31,-0.07000000000000028,-0.06945337336630228
1971-01-27,5.13,-0.17999999999999972,-0.1794533733663017
1971-01-28,5.19,0.0600000000000005,0.060546626633698496
1971-01-29,5.44,0.25,0.250546626633698
1971-02-01,5.56,0.11999999999999922,0.12054662663369722
1971-02-02,5.81,0.25,0.250546626633698
1971-02-03,5.69,-0.11999999999999922,-0.11945337336630121
1971-02-05,5.69,0.0,0.000546626633698
1971-02-08,5.69,0.0,0.000546626633698
1971-02-09,5.5,-0.1900000000000004,-0.18945337336630239
1971-02-10,5.44,-0.05999999999999961,-0.05945337336630161
1971-02-11,5.38,-0.0600000000000005,-0.0594533733663025
1971-02-16,4.81,-0.5700000000000003,-0.5694533733663023
1971-02-17,4.88,0.07000000000000028,0.07054662663369829
1971-02-18,4.94,0.0600000000000005,0.060546626633698496
1971-02-19,4.81,-0.13000000000000078,-0.12945337336630278
1971-02-22,4.5,-0.3099999999999996,-0.30945337336630163
1971-02-23,4.81,0.3099999999999996,0.3105466266336976
1971-02-24,4.5,-0.3099999999999996,-0.30945337336630163
1971-02-25,4.94,0.4400000000000004,0.44054662663369837
1971-02-26,5.31,0.3699999999999992,0.3705466266336972
1971-03-01,5.0,-0.3099999999999996,-0.30945337336630163
1971-03-02,4.75,-0.25,-0.249453373366302
1971-03-03,4.69,-0.05999999999999961,-0.05945337336630161
1971-03-04,4.81,0.11999999999999922,0.12054662663369722
1971-03-05,4.69,-0.11999999999999922,-0.11945337336630121
1971-03-09,4.63,-0.0600000000000005,-0.0594533733663025
1971-03-10,4.56,-0.07000000000000028,-0.06945337336630228
1971-03-11,4.94,0.3800000000000008,0.38054662663369876
1971-03-12,4.88,-0.0600000000000005,-0.0594533733663025
1971-03-15,4.94,0.0600000000000005,0.060546626633698496
1971-03-16,4.94,0.0,0.000546626633698
1971-03-17,4.81,-0.13000000000000078,-0.12945337336630278
1971-03-18,4.88,0.07000000000000028,0.07054662663369829
1971-03-19,4.94,0.0600000000000005,0.060546626633698496
1971-03-22,4.81,-0.13000000000000078,-0.12945337336630278
1971-03-23,4.81,0.0,0.000546626633698
1971-03-24,4.81,0.0,0.000546626633698
1971-03-25,5.13,0.3200000000000003,0.32054662663369826
1971-03-26,5.31,0.17999999999999972,0.18054662663369772
1971-03-29,5.19,-0.11999999999999922,-0.11945337336630121
1971-03-30,4.81,-0.3800000000000008,-0.3794533733663028
1971-03-31,4.75,-0.05999999999999961,-0.05945337336630161
1971-04-01,5.0,0.25,0.250546626633698
1971-04-02,5.25,0.25,0.250546626633698
1971-04-05,5.44,0.1900000000000004,0.1905466266336984
1971-04-06,5.31,-0.13000000000000078,-0.12945337336630278
1971-04-07,5.44,0.13000000000000078,0.1305466266336988
1971-04-08,5.75,0.3099999999999996,0.3105466266336976
1971-04-13,5.75,0.0,0.000546626633698
1971-04-14,5.88,0.1299999999999999,0.1305466266336979
1971-04-15,5.69,-0.1899999999999995,-0.1894533733663015
1971-04-16,5.5,-0.1900000000000004,-0.18945337336630239
1971-04-20,5.13,-0.3700000000000001,-0.36945337336630213
1971-04-21,5.31,0.17999999999999972,0.18054662663369772
1971-04-22,5.5,0.1900000000000004,0.1905466266336984
1971-04-23,5.63,0.1299999999999999,0.1305466266336979
1971-04-26,5.75,0.1200000000000001,0.12054662663369811
1971-04-27,5.81,0.05999999999999961,0.06054662663369761
1971-04-28,5.69,-0.11999999999999922,-0.11945337336630121
1971-04-29,5.88,0.1899999999999995,0.1905466266336975
1971-04-30,5.88,0.0,0.000546626633698
1971-05-03,5.75,-0.1299999999999999,-0.1294533733663019
1971-05-04,5.88,0.1299999999999999,0.1305466266336979
1971-05-05,6.75,0.8700000000000001,0.8705466266336981
1971-05-06,8.5,1.75,1.750546626633698
1971-05-07,7.75,-0.75,-0.749453373366302
1971-05-10,7.63,-0.1200000000000001,-0.1194533733663021
1971-05-11,8.25,0.6200000000000001,0.6205466266336981
1971-05-12,7.06,-1.1900000000000004,-1.1894533733663024
1971-05-13,7.06,0.0,0.000546626633698
1971-05-14,6.19,-0.8699999999999992,-0.8694533733663012
1971-05-17,6.5,0.3099999999999996,0.3105466266336976
1971-05-18,6.75,0.25,0.250546626633698
1971-05-19,6.75,0.0,0.000546626633698
1971-05-20,6.81,0.05999999999999961,0.06054662663369761
1971-05-21,6.75,-0.05999999999999961,-0.05945337336630161
1971-05-24,6.44,-0.3099999999999996,-0.30945337336630163
1971-05-25,6.69,0.25,0.250546626633698
1971-05-26,6.13,-0.5600000000000005,-0.5594533733663025
1971-05-27,7.63,1.5,1.500546626633698
