Date,Values,Delta Calculations,Delta - Mean(0.0667254174397)
1998-12-31,100.0, , 
1999-01-04,100.11,0.10999999999999943,0.04327458256029944
1999-01-05,100.37,0.2600000000000051,0.1932745825603051
1999-01-06,100.95,0.5799999999999983,0.5132745825602983
1999-01-07,101.01,0.060000000000002274,-0.00672541743969772
1999-01-08,100.85,-0.1600000000000108,-0.2267254174397108
1999-01-11,100.6,-0.25,-0.3167254174397
1999-01-12,100.43,-0.1699999999999875,-0.2367254174396875
1999-01-13,96.64,-3.7900000000000063,-3.8567254174397063
1999-01-14,95.25,-1.3900000000000006,-1.4567254174397006
1999-01-15,95.24,-0.010000000000005116,-0.07672541743970511
1999-01-18,95.32,0.0799999999999983,0.0132745825602983
1999-01-19,96.19,0.8700000000000045,0.8032745825603046
1999-01-20,96.9,0.710000000000008,0.643274582560308
1999-01-21,97.11,0.20999999999999375,0.14327458256029374
1999-01-22,97.08,-0.030000000000001137,-0.09672541743970113
1999-01-25,96.8,-0.28000000000000114,-0.34672541743970114
1999-01-26,96.82,0.01999999999999602,-0.04672541743970397
1999-01-27,96.91,0.09000000000000341,0.023274582560303417
1999-01-28,97.08,0.1700000000000017,0.10327458256030171
1999-01-29,97.38,0.29999999999999716,0.23327458256029715
1999-01-31,97.39,0.010000000000005116,-0.05672541743969488
1999-02-01,97.96,0.5699999999999932,0.5032745825602932
1999-02-02,98.27,0.3100000000000023,0.24327458256030227
1999-02-03,98.81,0.5400000000000063,0.47327458256030625
1999-02-04,98.95,0.14000000000000057,0.07327458256030057
1999-02-05,98.99,0.03999999999999204,-0.026725417439707952
1999-02-08,98.91,-0.0799999999999983,-0.1467254174396983
1999-02-09,99.02,0.10999999999999943,0.04327458256029944
1999-02-10,99.32,0.29999999999999716,0.23327458256029715
1999-02-11,99.37,0.05000000000001137,-0.016725417439688625
1999-02-12,99.38,0.009999999999990905,-0.05672541743970909
1999-02-15,99.42,0.04000000000000625,-0.02672541743969374
1999-02-16,99.85,0.4299999999999926,0.3632745825602926
1999-02-17,100.15,0.30000000000001137,0.23327458256031136
1999-02-18,100.51,0.35999999999999943,0.2932745825602994
