Date,Values,Delta Calculations,Delta - Mean(21.9781427597)
1978-06-30,1000.0, , 
1978-07-31,1050.98,50.98000000000002,29.00185724030002
1978-08-31,1106.06,55.07999999999993,33.10185724029993
1978-09-29,1094.09,-11.970000000000027,-33.948142759700026
1978-10-31,938.3,-155.78999999999996,-177.76814275969997
1978-11-30,963.36,25.06000000000006,3.08185724030006
1978-12-29,971.69,8.330000000000041,-13.648142759699958
1979-01-31,1033.57,61.87999999999988,39.90185724029988
1979-02-28,1006.53,-27.039999999999964,-49.01814275969996
1979-03-30,1086.45,79.92000000000007,57.941857240300074
1979-04-30,1104.41,17.960000000000036,-4.018142759699963
1979-05-31,1102.18,-2.230000000000018,-24.208142759700017
1979-06-29,1178.15,75.97000000000003,53.99185724030003
1979-07-31,1229.76,51.6099999999999,29.6318572402999
1979-08-31,1304.23,74.47000000000003,52.49185724030003
1979-09-28,1283.5,-20.730000000000018,-42.70814275970002
1979-10-31,1159.41,-124.08999999999992,-146.06814275969992
1979-11-30,1226.57,67.15999999999985,45.181857240299856
1979-12-31,1257.55,30.980000000000018,9.00185724030002
1980-01-31,1328.26,70.71000000000004,48.73185724030004
1980-02-29,1268.86,-59.40000000000009,-81.3781427597001
1980-03-31,1093.53,-175.32999999999993,-197.30814275969993
1980-04-30,1171.28,77.75,55.7718572403
1980-05-30,1277.41,106.13000000000011,84.1518572403001
1980-06-30,1315.5,38.08999999999992,16.11185724029992
1980-07-31,1400.85,85.34999999999991,63.37185724029991
1980-08-29,1441.35,40.5,18.5218572403
1980-09-30,1465.48,24.13000000000011,2.15185724030011
1980-10-31,1473.04,7.559999999999945,-14.418142759700054
1980-11-28,1528.23,55.190000000000055,33.211857240300056
1980-12-31,1511.21,-17.019999999999982,-38.99814275969998
1981-01-30,1521.12,9.909999999999854,-12.068142759700144
1981-02-27,1557.43,36.31000000000017,14.331857240300174
1981-03-31,1682.54,125.1099999999999,103.1318572402999
1981-04-30,1707.66,25.12000000000012,3.1418572403001193
1981-05-29,1747.86,40.19999999999982,18.22185724029982
1981-06-30,1752.61,4.75,-17.2281427597
1981-07-31,1705.64,-46.9699999999998,-68.9481427596998
1981-08-31,1619.29,-86.35000000000014,-108.32814275970014
1981-09-30,1539.59,-79.70000000000005,-101.67814275970005
1981-10-30,1599.34,59.75,37.7718572403
1981-11-30,1679.45,80.11000000000013,58.13185724030013
1981-12-31,1643.71,-35.74000000000001,-57.71814275970001
1982-01-29,1599.48,-44.23000000000002,-66.20814275970002
1982-02-26,1560.26,-39.22000000000003,-61.198142759700026
1982-03-31,1562.08,1.8199999999999363,-20.158142759700063
1982-04-30,1628.71,66.63000000000011,44.65185724030011
1982-05-28,1574.34,-54.37000000000012,-76.34814275970012
1982-06-30,1536.27,-38.069999999999936,-60.048142759699935
1982-07-30,1490.02,-46.25,-68.2281427597
1982-08-31,1669.21,179.19000000000005,157.21185724030005
1982-09-30,1705.51,36.299999999999955,14.321857240299956
1982-10-29,1933.83,228.31999999999994,206.34185724029993
1982-11-30,2050.8,116.97000000000025,94.99185724030025
1982-12-31,2054.82,4.019999999999982,-17.958142759700017
1983-01-31,2121.75,66.92999999999984,44.95185724029984
1983-02-28,2214.49,92.73999999999978,70.76185724029978
1983-03-31,2326.17,111.68000000000029,89.70185724030028
1983-04-29,2472.23,146.05999999999995,124.08185724029994
1983-05-31,2556.61,84.38000000000011,62.40185724030011
1983-06-30,2592.37,35.75999999999976,13.781857240299765
1983-07-29,2570.99,-21.38000000000011,-43.35814275970011
1983-08-31,2575.2,4.210000000000036,-17.768142759699963
1983-09-30,2676.77,101.57000000000016,79.59185724030016
1983-10-31,2594.56,-82.21000000000004,-104.18814275970004
1983-11-30,2688.98,94.42000000000007,72.44185724030007
1983-12-30,2670.45,-18.5300000000002,-40.5081427597002
1984-01-31,2652.93,-17.519999999999982,-39.49814275969998
1984-02-29,2525.62,-127.30999999999995,-149.28814275969995
1984-03-30,2577.6,51.98000000000002,30.00185724030002
1984-04-30,2556.02,-21.579999999999927,-43.558142759699926
1984-05-31,2404.89,-151.1300000000001,-173.10814275970012
1984-06-29,2423.43,18.539999999999964,-3.4381427597000354
1984-07-31,2344.5,-78.92999999999984,-100.90814275969984
1984-08-31,2614.98,270.48,248.5018572403
1984-09-28,2650.41,35.429999999999836,13.451857240299837
1984-10-31,2643.68,-6.730000000000018,-28.708142759700017
1984-11-30,2668.08,24.40000000000009,2.421857240300092
1984-12-31,2724.91,56.82999999999993,34.85185724029993
1985-01-31,2956.64,231.73000000000002,209.7518572403
1985-02-28,2963.91,7.269999999999982,-14.708142759700017
1985-03-29,2972.75,8.840000000000146,-13.138142759699853
1985-04-30,2974.56,1.8099999999999454,-20.168142759700054
1985-05-31,3109.99,135.42999999999984,113.45185724029983
1985-06-28,3188.36,78.37000000000035,56.39185724030035
1985-07-31,3241.93,53.56999999999971,31.59185724029971
1985-08-30,3223.87,-18.059999999999945,-40.038142759699944
1985-09-30,3057.36,-166.50999999999976,-188.48814275969977
1985-10-31,3156.54,99.17999999999984,77.20185724029983
1985-11-29,3365.97,209.42999999999984,187.45185724029983
1985-12-31,3510.27,144.30000000000018,122.32185724030018
1986-01-31,3596.17,85.90000000000009,63.92185724030009
1986-02-28,3843.69,247.51999999999998,225.54185724029998
1986-03-31,4090.04,246.3499999999999,224.3718572402999
1986-04-30,4045.62,-44.42000000000007,-66.39814275970008
1986-05-30,4200.04,154.42000000000007,132.44185724030007
1986-06-30,4218.02,17.980000000000473,-3.998142759699526
1986-07-31,3944.06,-273.9600000000005,-295.9381427597005
1986-08-29,4227.67,283.6100000000001,261.6318572403001
1986-09-30,3997.09,-230.57999999999993,-252.55814275969993
1986-10-31,4127.24,130.14999999999964,108.17185724029963
1986-11-28,4145.32,18.079999999999927,-3.8981427597000717
1986-12-31,4035.51,-109.80999999999949,-131.7881427596995
1987-01-30,4571.5,535.9899999999998,514.0118572402998
1987-02-27,4832.86,261.3599999999997,239.38185724029967
1987-03-31,4872.2,39.340000000000146,17.361857240300147
1987-04-30,4794.24,-77.96000000000004,-99.93814275970004
1987-05-29,4806.56,12.320000000000618,-9.65814275969938
1987-06-30,4933.46,126.89999999999964,104.92185724029963
1987-07-31,5134.0,200.53999999999996,178.56185724029996
1987-08-31,5307.58,173.57999999999993,151.60185724029992
1987-09-30,5223.83,-83.75,-105.7281427597
1987-10-30,3993.25,-1230.58,-1252.5581427596999
1987-11-30,3831.8,-161.44999999999982,-183.42814275969982
1987-12-31,4065.85,234.04999999999973,212.07185724029972
1988-01-29,4277.84,211.99000000000024,190.01185724030023
1988-02-29,4566.47,288.6300000000001,266.6518572403001
1988-03-31,4643.73,77.25999999999931,55.28185724029931
1988-04-29,4688.17,44.44000000000051,22.46185724030051
1988-05-31,4690.1,1.930000000000291,-20.048142759699708
1988-06-30,5017.79,327.6899999999996,305.7118572402996
1988-07-29,4940.07,-77.72000000000025,-99.69814275970026
1988-08-31,4882.91,-57.159999999999854,-79.13814275969986
1988-09-30,5036.72,153.8100000000004,131.8318572403004
1988-10-31,5102.76,66.03999999999996,44.061857240299965
1988-11-30,4967.23,-135.53000000000065,-157.50814275970066
1988-12-30,5053.61,86.38000000000011,64.4018572403001
1989-01-31,5353.89,300.28000000000065,278.30185724030065
1989-02-28,5351.96,-1.930000000000291,-23.90814275970029
1989-03-31,5434.54,82.57999999999993,60.60185724029993
1989-04-28,5658.07,223.52999999999975,201.55185724029974
1989-05-31,5830.53,172.46000000000004,150.48185724030003
1989-06-30,5823.47,-7.059999999999491,-29.03814275969949
1989-07-31,6130.95,307.47999999999956,285.50185724029956
1989-08-31,6399.61,268.65999999999985,246.68185724029985
1989-09-29,6377.47,-22.139999999999418,-44.11814275969942
1989-10-31,6071.22,-306.25,-328.2281427597
1989-11-30,6062.29,-8.930000000000291,-30.90814275970029
1989-12-29,6109.52,47.23000000000047,25.251857240300474
1990-01-31,5669.57,-439.9500000000007,-461.92814275970073
1990-02-28,5809.33,139.76000000000022,117.78185724030021
1990-03-30,5912.68,103.35000000000036,81.37185724030036
1990-04-30,5566.49,-346.1900000000005,-368.1681427597005
1990-05-31,5988.1,421.6100000000006,399.6318572403006
1990-06-29,5905.28,-82.82000000000062,-104.79814275970062
1990-07-31,5692.45,-212.82999999999993,-234.80814275969993
1990-08-31,5129.47,-562.9799999999996,-584.9581427596995
1990-09-28,4768.77,-360.6999999999998,-382.6781427596998
1990-10-31,4592.37,-176.40000000000055,-198.37814275970055
1990-11-30,4922.15,329.77999999999975,307.80185724029974
1990-12-31,5133.45,211.30000000000018,189.32185724030018
1991-01-31,5434.69,301.2399999999998,279.2618572402998
1991-02-28,5928.97,494.28000000000065,472.30185724030065
1991-03-28,6183.09,254.1199999999999,232.14185724029988
1991-04-30,6268.72,85.63000000000011,63.65185724030011
1991-05-31,6538.21,269.4899999999998,247.51185724029978
1991-06-28,6380.25,-157.96000000000004,-179.93814275970004
1991-07-31,6646.37,266.1199999999999,244.14185724029988
1991-08-30,6852.67,206.30000000000018,184.32185724030018
1991-09-30,6741.32,-111.35000000000036,-133.32814275970037
1991-10-31,6890.3,148.98000000000047,127.00185724030047
1991-11-29,6633.91,-256.3900000000003,-278.36814275970033
1991-12-31,7169.8,535.8900000000003,513.9118572403004
1992-01-31,7416.75,246.94999999999982,224.9718572402998
1992-02-28,7675.05,258.3000000000002,236.32185724030018
1992-03-31,7591.38,-83.67000000000007,-105.64814275970008
1992-04-30,7650.43,59.05000000000018,37.07185724030018
1992-05-29,7719.5,69.06999999999971,47.09185724029971
1992-06-30,7550.34,-169.15999999999985,-191.13814275969986
1992-07-31,7770.7,220.35999999999967,198.38185724029967
1992-08-31,7566.36,-204.34000000000015,-226.31814275970015
1992-09-30,7661.83,95.47000000000025,73.49185724030025
1992-10-30,7787.54,125.71000000000004,103.73185724030003
1992-11-30,8118.8,331.2600000000002,309.2818572403002
1992-12-31,8416.54,297.7400000000007,275.7618572403007
1993-01-29,8587.6,171.0599999999995,149.08185724029948
1993-02-26,8731.25,143.64999999999964,121.67185724029963
1993-03-31,9057.72,326.46999999999935,304.49185724029934
1993-04-30,8832.94,-224.77999999999884,-246.75814275969884
1993-05-28,9055.14,222.1999999999989,200.2218572402989
1993-06-30,9188.71,133.5699999999997,111.5918572402997
1993-07-30,9288.46,99.75,77.7718572403
1993-08-31,9675.21,386.75,364.7718572403
1993-09-30,9669.87,-5.3399999999983265,-27.318142759698326
1993-10-29,9701.31,31.43999999999869,9.461857240298691
1993-11-30,9469.6,-231.70999999999913,-253.68814275969913
1993-12-31,9794.68,325.0799999999999,303.1018572402999
1994-01-31,10090.59,295.90999999999985,273.93185724029985
1994-02-28,9968.52,-122.06999999999971,-144.04814275969972
1994-03-31,9615.36,-353.15999999999985,-375.13814275969986
1994-04-29,9783.1,167.73999999999978,145.76185724029978
1994-05-31,9746.55,-36.55000000000109,-58.52814275970109
1994-06-30,9593.23,-153.3199999999997,-175.29814275969972
1994-07-29,10005.6,412.3700000000008,390.3918572403008
1994-08-31,10432.49,426.8899999999994,404.9118572402994
1994-09-30,10197.6,-234.88999999999942,-256.8681427596994
1994-10-31,10100.23,-97.3700000000008,-119.3481427597008
1994-11-30,9579.12,-521.1099999999988,-543.0881427596987
1994-12-30,9680.17,101.04999999999927,79.07185724029927
1995-01-31,9823.9,143.72999999999956,121.75185724029956
1995-02-28,10325.89,501.9899999999998,480.0118572402998
1995-03-31,10535.79,209.90000000000146,187.92185724030145
1995-04-28,10723.81,188.01999999999862,166.0418572402986
1995-05-31,11016.47,292.65999999999985,270.68185724029985
1995-06-30,11281.5,265.03000000000065,243.05185724030065
1995-07-31,11719.97,438.46999999999935,416.49185724029934
1995-08-31,11966.09,246.1200000000008,224.1418572403008
1995-09-29,12027.99,61.899999999999636,39.92185724029964
1995-10-31,11746.07,-281.9200000000001,-303.8981427597001
1995-11-30,12343.09,597.0200000000004,575.0418572403005
1995-12-29,12478.59,135.5,113.5218572403
1996-01-31,12602.43,123.84000000000015,101.86185724030014
1996-02-29,12767.16,164.72999999999956,142.75185724029956
1996-03-29,13056.57,289.40999999999985,267.43185724029985
1996-04-30,13419.19,362.6200000000008,340.6418572403008
1996-05-31,13644.37,225.1800000000003,203.20185724030028
1996-06-28,13582.59,-61.780000000000655,-83.75814275970066
1996-07-31,12939.97,-642.6200000000008,-664.5981427597007
1996-08-30,13533.9,593.9300000000003,571.9518572403003
1996-09-30,14070.65,536.75,514.7718572403
1996-10-31,14438.9,368.25,346.2718572403
1996-11-29,15271.19,832.2900000000009,810.3118572403009
1996-12-31,15401.5,130.3099999999995,108.33185724029948
1997-01-31,15746.12,344.6200000000008,322.6418572403008
1997-02-28,15809.43,63.30999999999949,41.33185724029949
1997-03-31,15431.28,-378.14999999999964,-400.12814275969964
1997-04-30,15684.33,253.04999999999927,231.07185724029927
1997-05-30,16647.61,963.2800000000007,941.3018572403007
1997-06-30,17285.6,637.989999999998,616.011857240298
1997-07-31,18577.06,1291.4600000000028,1269.4818572403028
1997-08-29,18574.07,-2.9900000000016007,-24.9681427597016
1997-09-30,19620.56,1046.4900000000016,1024.5118572403017
1997-10-31,18906.11,-714.4500000000007,-736.4281427597007
1997-11-28,19333.99,427.880000000001,405.901857240301
1997-12-31,20192.21,858.2199999999975,836.2418572402976
1998-01-30,19997.58,-194.62999999999738,-216.6081427596974
1998-02-27,21271.42,1273.8399999999965,1251.8618572402966
1998-03-31,22417.84,1146.420000000002,1124.441857240302
1998-04-30,22245.89,-171.95000000000073,-193.92814275970073
1998-05-29,21676.49,-569.3999999999978,-591.3781427596978
1998-06-30,21529.27,-147.22000000000116,-169.19814275970117
1998-07-31,20477.54,-1051.7299999999996,-1073.7081427596995
1998-08-31,17477.36,-3000.1800000000003,-3022.1581427597002
1998-09-30,18550.28,1072.9199999999983,1050.9418572402983
1998-10-30,19572.53,1022.25,1000.2718572403
1998-11-30,20184.93,612.4000000000015,590.4218572403015
1998-12-31,20892.88,707.9500000000007,685.9718572403008
1999-01-04,20829.74,-63.13999999999942,-85.11814275969942
1999-01-05,20930.36,100.61999999999898,78.64185724029898
1999-01-06,21081.81,151.45000000000073,129.47185724030072
1999-01-07,20922.77,-159.04000000000087,-181.01814275970088
1999-01-08,20916.35,-6.420000000001892,-28.39814275970189
1999-01-11,20763.56,-152.78999999999724,-174.76814275969724
1999-01-12,20551.16,-212.40000000000146,-234.37814275970146
1999-01-13,20441.82,-109.34000000000015,-131.31814275970015
1999-01-14,20228.44,-213.38000000000102,-235.35814275970102
1999-01-15,20448.43,219.9900000000016,198.0118572403016
1999-01-19,20480.59,32.159999999999854,10.181857240299856
1999-01-20,20379.36,-101.22999999999956,-123.20814275969957
1999-01-21,20236.37,-142.9900000000016,-164.9681427597016
1999-01-22,20112.35,-124.02000000000044,-145.99814275970044
1999-01-25,20154.52,42.17000000000189,20.191857240301893
1999-01-26,20161.83,7.31000000000131,-14.66814275969869
1999-01-27,20027.94,-133.89000000000306,-155.86814275970306
1999-01-28,20059.3,31.360000000000582,9.381857240300583
1999-01-29,20033.91,-25.389999999999418,-47.36814275969942
1999-02-01,20047.54,13.630000000001019,-8.34814275969898
1999-02-02,20033.68,-13.860000000000582,-35.83814275970058
1999-02-03,20120.19,86.5099999999984,64.5318572402984
1999-02-04,19999.36,-120.82999999999811,-142.80814275969811
1999-02-05,19893.58,-105.77999999999884,-127.75814275969884
1999-02-08,19912.53,18.94999999999709,-3.0281427597029094
1999-02-09,19670.77,-241.7599999999984,-263.7381427596984
1999-02-10,19593.1,-77.67000000000189,-99.6481427597019
1999-02-11,19698.26,105.15999999999985,83.18185724029985
1999-02-12,19452.67,-245.59000000000015,-267.56814275970015
1999-02-16,19497.26,44.590000000000146,22.611857240300147
1999-02-17,19323.43,-173.8299999999981,-195.80814275969811
1999-02-18,19410.44,87.0099999999984,65.0318572402984
1999-02-19,19430.53,20.090000000000146,-1.8881427596998535
1999-02-22,19682.36,251.83000000000175,229.85185724030174
1999-02-23,19661.81,-20.549999999999272,-42.52814275969927
1999-02-24,19560.14,-101.67000000000189,-123.6481427597019
1999-02-25,19482.84,-77.29999999999927,-99.27814275969928
1999-02-26,19512.9,30.06000000000131,8.08185724030131
1999-03-01,19541.25,28.349999999998545,6.371857240298546
1999-03-02,19610.6,69.34999999999854,47.371857240298546
1999-03-03,19509.55,-101.04999999999927,-123.02814275969928
1999-03-04,19665.58,156.03000000000247,134.05185724030247
1999-03-05,19888.24,222.65999999999985,200.68185724029985
1999-03-08,19864.2,-24.040000000000873,-46.01814275970087
1999-03-09,19791.82,-72.38000000000102,-94.35814275970102
1999-03-10,19850.57,58.75,36.7718572403
1999-03-11,19894.0,43.43000000000029,21.451857240300292
1999-03-12,19878.43,-15.569999999999709,-37.54814275969971
1999-03-15,19828.93,-49.5,-71.4781427597
1999-03-16,19825.88,-3.0499999999992724,-25.02814275969927
1999-03-17,19801.8,-24.080000000001746,-46.058142759701745
1999-03-18,19866.43,64.63000000000102,42.65185724030102
1999-03-19,19731.11,-135.3199999999997,-157.29814275969972
1999-03-22,19638.14,-92.97000000000116,-114.94814275970117
1999-03-23,19307.09,-331.0499999999993,-353.0281427596993
1999-03-24,19468.25,161.15999999999985,139.18185724029985
1999-03-25,19570.14,101.88999999999942,79.91185724029941
1999-03-26,19527.17,-42.970000000001164,-64.94814275970117
1999-03-29,19694.59,167.4200000000019,145.44185724030189
1999-03-30,19468.8,-225.79000000000087,-247.76814275970088
1999-03-31,19465.18,-3.6199999999989814,-25.59814275969898
1999-04-01,19448.25,-16.93000000000029,-38.90814275970029
1999-04-05,19493.88,45.63000000000102,23.65185724030102
1999-04-06,19352.44,-141.44000000000233,-163.41814275970233
1999-04-07,19250.6,-101.84000000000015,-123.81814275970015
1999-04-08,19377.48,126.88000000000102,104.90185724030101
1999-04-09,19507.87,130.38999999999942,108.41185724029941
1999-04-12,19654.12,146.25,124.2718572403
1999-04-13,19790.92,136.79999999999927,114.82185724029927
1999-04-14,20147.34,356.4200000000019,334.4418572403019
