Date,Values,Delta Calculations,Delta - Mean(0.00519039579816)
1973-01-02,8.02, , 
1973-01-03,8.02,0.0,-0.00519039579816
1973-01-04,8.0,-0.019999999999999574,-0.025190395798159574
1973-01-05,8.01,0.009999999999999787,0.0048096042018397865
1973-01-08,8.0,-0.009999999999999787,-0.015190395798159787
1973-01-09,8.0,0.0,-0.00519039579816
1973-01-10,8.0,0.0,-0.00519039579816
1973-01-11,8.0,0.0,-0.00519039579816
1973-01-12,8.0,0.0,-0.00519039579816
1973-01-15,8.0,0.0,-0.00519039579816
1973-01-16,8.01,0.009999999999999787,0.0048096042018397865
1973-01-17,8.01,0.0,-0.00519039579816
1973-01-18,8.01,0.0,-0.00519039579816
1973-01-19,8.0,-0.009999999999999787,-0.015190395798159787
1973-01-22,8.0,0.0,-0.00519039579816
1973-01-23,8.0,0.0,-0.00519039579816
1973-01-24,8.0,0.0,-0.00519039579816
1973-01-25,8.0,0.0,-0.00519039579816
1973-01-26,8.0,0.0,-0.00519039579816
1973-01-29,8.01,0.009999999999999787,0.0048096042018397865
1973-01-30,8.0,-0.009999999999999787,-0.015190395798159787
1973-01-31,8.0,0.0,-0.00519039579816
1973-02-01,8.0,0.0,-0.00519039579816
1973-02-02,8.0,0.0,-0.00519039579816
1973-02-05,7.97,-0.03000000000000025,-0.035190395798160246
1973-02-06,8.0,0.03000000000000025,0.02480960420184025
1973-02-07,8.0,0.0,-0.00519039579816
1973-02-08,8.01,0.009999999999999787,0.0048096042018397865
1973-02-09,8.01,0.0,-0.00519039579816
1973-02-15,7.58,-0.4299999999999997,-0.4351903957981597
1973-02-16,7.58,0.0,-0.00519039579816
1973-02-20,7.58,0.0,-0.00519039579816
1973-02-21,7.58,0.0,-0.00519039579816
1973-02-22,7.58,0.0,-0.00519039579816
1973-02-23,7.58,0.0,-0.00519039579816
1973-02-26,7.55,-0.03000000000000025,-0.035190395798160246
1973-02-27,7.52,-0.03000000000000025,-0.035190395798160246
1973-02-28,7.52,0.0,-0.00519039579816
1973-03-01,7.55,0.03000000000000025,0.02480960420184025
1973-03-06,7.35,-0.20000000000000018,-0.20519039579816017
1973-03-07,7.19,-0.15999999999999925,-0.16519039579815925
1973-03-08,7.25,0.05999999999999961,0.05480960420183961
1973-03-09,7.55,0.2999999999999998,0.2948096042018398
1973-03-12,7.52,-0.03000000000000025,-0.035190395798160246
1973-03-13,7.52,0.0,-0.00519039579816
1973-03-14,7.94,0.4200000000000008,0.4148096042018408
1973-03-15,7.52,-0.4200000000000008,-0.4251903957981608
1973-03-16,7.81,0.29000000000000004,0.28480960420184004
1973-03-19,7.6,-0.20999999999999996,-0.21519039579815996
1973-03-20,7.58,-0.019999999999999574,-0.025190395798159574
1973-03-21,7.58,0.0,-0.00519039579816
1973-03-22,7.58,0.0,-0.00519039579816
1973-03-23,7.58,0.0,-0.00519039579816
1973-03-26,7.58,0.0,-0.00519039579816
1973-03-27,7.55,-0.03000000000000025,-0.035190395798160246
1973-03-28,7.55,0.0,-0.00519039579816
1973-03-29,7.58,0.03000000000000025,0.02480960420184025
1973-03-30,7.55,-0.03000000000000025,-0.035190395798160246
1973-04-02,7.58,0.03000000000000025,0.02480960420184025
1973-04-03,7.55,-0.03000000000000025,-0.035190395798160246
1973-04-04,7.55,0.0,-0.00519039579816
1973-04-05,7.55,0.0,-0.00519039579816
1973-04-06,7.55,0.0,-0.00519039579816
1973-04-09,7.55,0.0,-0.00519039579816
1973-04-10,7.55,0.0,-0.00519039579816
1973-04-11,7.52,-0.03000000000000025,-0.035190395798160246
1973-04-12,7.5,-0.019999999999999574,-0.025190395798159574
1973-04-13,7.52,0.019999999999999574,0.014809604201839573
1973-04-16,7.52,0.0,-0.00519039579816
1973-04-17,7.55,0.03000000000000025,0.02480960420184025
1973-04-18,7.55,0.0,-0.00519039579816
1973-04-19,7.55,0.0,-0.00519039579816
1973-04-20,7.55,0.0,-0.00519039579816
1973-04-23,7.55,0.0,-0.00519039579816
1973-04-24,7.56,0.009999999999999787,0.0048096042018397865
1973-04-25,7.55,-0.009999999999999787,-0.015190395798159787
1973-04-26,7.56,0.009999999999999787,0.0048096042018397865
1973-04-27,7.58,0.020000000000000462,0.014809604201840462
1973-04-30,7.53,-0.04999999999999982,-0.05519039579815982
1973-05-01,7.54,0.009999999999999787,0.0048096042018397865
1973-05-02,7.52,-0.020000000000000462,-0.025190395798160462
1973-05-03,7.55,0.03000000000000025,0.02480960420184025
1973-05-04,7.55,0.0,-0.00519039579816
1973-05-07,7.55,0.0,-0.00519039579816
1973-05-08,7.55,0.0,-0.00519039579816
1973-05-09,7.52,-0.03000000000000025,-0.035190395798160246
1973-05-10,7.52,0.0,-0.00519039579816
1973-05-11,7.52,0.0,-0.00519039579816
1973-05-14,7.46,-0.05999999999999961,-0.0651903957981596
1973-05-15,7.46,0.0,-0.00519039579816
1973-05-16,7.49,0.03000000000000025,0.02480960420184025
1973-05-17,7.52,0.02999999999999936,0.02480960420183936
1973-05-18,7.52,0.0,-0.00519039579816
1973-05-21,7.52,0.0,-0.00519039579816
1973-05-22,7.52,0.0,-0.00519039579816
1973-05-23,7.52,0.0,-0.00519039579816
1973-05-24,7.46,-0.05999999999999961,-0.0651903957981596
1973-05-25,7.41,-0.04999999999999982,-0.05519039579815982
1973-05-29,7.4,-0.009999999999999787,-0.015190395798159787
1973-05-30,7.35,-0.05000000000000071,-0.05519039579816071
1973-05-31,7.39,0.040000000000000036,0.03480960420184004
1973-06-01,7.25,-0.13999999999999968,-0.14519039579815968
