Date,Values,Delta Calculations,Delta - Mean(-0.9228445909999999)
2001-01-02,4525.0, , 
2001-01-03,7311.0,2786.0,2786.922844591
2001-01-04,5693.0,-1618.0,-1617.077155409
2001-01-05,7199.0,1506.0,1506.922844591
2001-01-08,6148.0,-1051.0,-1050.077155409
2001-01-09,6721.0,573.0,573.922844591
2001-01-10,7751.0,1030.0,1030.922844591
2001-01-11,8236.0,485.0,485.922844591
2001-01-12,21209.0,12973.0,12973.922844591
2001-01-16,18019.0,-3190.0,-3189.077155409
2001-01-17,11308.0,-6711.0,-6710.077155409
2001-01-18,11596.0,288.0,288.922844591
2001-01-19,9623.0,-1973.0,-1972.077155409
2001-01-22,10467.0,844.0,844.922844591
2001-01-23,8275.0,-2192.0,-2191.077155409
2001-01-24,4476.0,-3799.0,-3798.077155409
2001-01-25,7094.0,2618.0,2618.922844591
2001-01-26,6560.0,-534.0,-533.077155409
2001-01-29,5887.0,-673.0,-672.077155409
2001-01-30,4208.0,-1679.0,-1678.077155409
2001-01-31,4491.0,283.0,283.922844591
2001-02-01,14470.0,9979.0,9979.922844591
2001-02-02,13009.0,-1461.0,-1460.077155409
2001-02-05,12410.0,-599.0,-598.077155409
2001-02-06,13105.0,695.0,695.922844591
2001-02-07,11813.0,-1292.0,-1291.077155409
2001-02-08,10477.0,-1336.0,-1335.077155409
2001-02-09,13510.0,3033.0,3033.922844591
2001-02-12,12123.0,-1387.0,-1386.077155409
2001-02-13,8880.0,-3243.0,-3242.077155409
2001-02-14,11498.0,2618.0,2618.922844591
2001-02-15,18196.0,6698.0,6698.922844591
2001-02-16,12464.0,-5732.0,-5731.077155409
2001-02-20,15861.0,3397.0,3397.922844591
2001-02-21,9690.0,-6171.0,-6170.077155409
2001-02-22,6906.0,-2784.0,-2783.077155409
2001-02-23,7976.0,1070.0,1070.922844591
2001-02-26,7793.0,-183.0,-182.077155409
2001-02-27,5997.0,-1796.0,-1795.077155409
2001-02-28,5205.0,-792.0,-791.077155409
2001-03-01,6245.0,1040.0,1040.922844591
2001-03-02,5459.0,-786.0,-785.077155409
2001-03-05,7966.0,2507.0,2507.922844591
2001-03-06,8065.0,99.0,99.922844591
2001-03-07,8735.0,670.0,670.922844591
2001-03-08,9926.0,1191.0,1191.922844591
2001-03-09,11713.0,1787.0,1787.922844591
2001-03-12,9922.0,-1791.0,-1790.077155409
2001-03-13,11897.0,1975.0,1975.922844591
2001-03-14,10437.0,-1460.0,-1459.077155409
2001-03-15,13452.0,3015.0,3015.922844591
2001-03-16,11861.0,-1591.0,-1590.077155409
2001-03-19,9168.0,-2693.0,-2692.077155409
2001-03-20,11414.0,2246.0,2246.922844591
2001-03-21,16680.0,5266.0,5266.922844591
2001-03-22,16167.0,-513.0,-512.077155409
2001-03-23,15171.0,-996.0,-995.077155409
2001-03-26,13015.0,-2156.0,-2155.077155409
2001-03-27,10061.0,-2954.0,-2953.077155409
2001-03-28,6230.0,-3831.0,-3830.077155409
2001-03-29,5054.0,-1176.0,-1175.077155409
2001-03-30,5723.0,669.0,669.922844591
2001-04-02,8500.0,2777.0,2777.922844591
2001-04-03,7466.0,-1034.0,-1033.077155409
2001-04-04,9218.0,1752.0,1752.922844591
2001-04-05,11632.0,2414.0,2414.922844591
2001-04-06,11062.0,-570.0,-569.077155409
2001-04-09,11671.0,609.0,609.922844591
2001-04-10,9603.0,-2068.0,-2067.077155409
2001-04-11,8278.0,-1325.0,-1324.077155409
2001-04-12,30215.0,21937.0,21937.922844591
2001-04-16,12158.0,-18057.0,-18056.077155409
2001-04-17,16529.0,4371.0,4371.922844591
2001-04-18,11104.0,-5425.0,-5424.077155409
2001-04-19,9911.0,-1193.0,-1192.077155409
2001-04-20,16494.0,6583.0,6583.922844591
2001-04-23,14289.0,-2205.0,-2204.077155409
2001-04-24,8317.0,-5972.0,-5971.077155409
2001-04-25,10869.0,2552.0,2552.922844591
2001-04-26,7260.0,-3609.0,-3608.077155409
2001-04-27,7721.0,461.0,461.922844591
2001-04-30,5844.0,-1877.0,-1876.077155409
2001-05-01,9185.0,3341.0,3341.922844591
2001-05-02,7150.0,-2035.0,-2034.077155409
2001-05-03,7735.0,585.0,585.922844591
2001-05-04,7964.0,229.0,229.922844591
2001-05-07,7160.0,-804.0,-803.077155409
2001-05-08,9977.0,2817.0,2817.922844591
2001-05-09,11397.0,1420.0,1420.922844591
2001-05-10,12965.0,1568.0,1568.922844591
2001-05-11,11570.0,-1395.0,-1394.077155409
2001-05-14,10119.0,-1451.0,-1450.077155409
2001-05-15,18747.0,8628.0,8628.922844591
2001-05-16,14876.0,-3871.0,-3870.077155409
2001-05-17,15812.0,936.0,936.922844591
2001-05-18,17644.0,1832.0,1832.922844591
