Date,Values,Delta Calculations,Delta - Mean(-0.00399476439791)
2007-12-04,24.65, , 
2007-12-05,23.33,-1.3200000000000003,-1.3160052356020904
2007-12-06,22.1,-1.2299999999999969,-1.226005235602087
2007-12-07,22.18,0.0799999999999983,0.08399476439790829
2007-12-10,21.93,-0.25,-0.24600523560209
2007-12-11,24.12,2.1900000000000013,2.193994764397911
2007-12-12,23.29,-0.8300000000000018,-0.8260052356020918
2007-12-13,23.52,0.23000000000000043,0.23399476439791042
2007-12-14,24.21,0.6900000000000013,0.6939947643979113
2007-12-17,25.53,1.3200000000000003,1.3239947643979102
2007-12-18,24.67,-0.8599999999999994,-0.8560052356020894
2007-12-19,23.81,-0.860000000000003,-0.856005235602093
2007-12-20,22.87,-0.9399999999999977,-0.9360052356020877
2007-12-21,21.5,-1.370000000000001,-1.366005235602091
2007-12-24,21.14,-0.35999999999999943,-0.3560052356020894
2007-12-26,20.93,-0.21000000000000085,-0.20600523560209086
2007-12-27,22.05,1.120000000000001,1.123994764397911
2007-12-28,22.56,0.509999999999998,0.513994764397908
2007-12-31,23.31,0.75,0.75399476439791
2008-01-02,23.6,0.2900000000000027,0.2939947643979127
2008-01-03,22.81,-0.7900000000000027,-0.7860052356020927
2008-01-04,23.69,0.8800000000000026,0.8839947643979126
2008-01-07,23.22,-0.4700000000000024,-0.4660052356020924
2008-01-08,25.49,2.2699999999999996,2.2739947643979095
2008-01-09,24.5,-0.9899999999999984,-0.9860052356020884
2008-01-10,23.95,-0.5500000000000007,-0.5460052356020907
2008-01-11,24.5,0.5500000000000007,0.5539947643979107
2008-01-14,23.67,-0.8299999999999983,-0.8260052356020883
2008-01-15,24.39,0.7199999999999989,0.7239947643979089
2008-01-16,24.36,-0.030000000000001137,-0.026005235602091135
2008-01-17,26.44,2.080000000000002,2.0839947643979118
2008-01-18,25.99,-0.45000000000000284,-0.4460052356020928
2008-01-22,27.39,1.4000000000000021,1.403994764397912
2008-01-23,26.25,-1.1400000000000006,-1.1360052356020907
2008-01-24,26.0,-0.25,-0.24600523560209
2008-01-25,26.86,0.8599999999999994,0.8639947643979095
2008-01-28,25.97,-0.8900000000000006,-0.8860052356020905
2008-01-29,25.65,-0.3200000000000003,-0.31600523560209026
2008-01-30,26.08,0.4299999999999997,0.43399476439790974
2008-01-31,25.21,-0.8699999999999974,-0.8660052356020874
2008-02-01,24.11,-1.1000000000000014,-1.0960052356020915
2008-02-04,25.36,1.25,1.25399476439791
2008-02-05,26.99,1.629999999999999,1.633994764397909
2008-02-06,27.61,0.620000000000001,0.623994764397911
2008-02-07,26.74,-0.870000000000001,-0.866005235602091
2008-02-08,27.06,0.3200000000000003,0.3239947643979103
2008-02-11,26.67,-0.389999999999997,-0.386005235602087
2008-02-12,26.11,-0.5600000000000023,-0.5560052356020923
2008-02-13,25.29,-0.8200000000000003,-0.8160052356020903
2008-02-14,25.47,0.17999999999999972,0.1839947643979097
2008-02-15,25.44,-0.029999999999997584,-0.026005235602087583
2008-02-19,25.47,0.029999999999997584,0.033994764397907586
2008-02-20,24.67,-0.7999999999999972,-0.7960052356020871
2008-02-21,25.09,0.41999999999999815,0.4239947643979082
2008-02-22,24.4,-0.6900000000000013,-0.6860052356020913
2008-02-25,23.93,-0.46999999999999886,-0.46600523560208884
2008-02-26,23.11,-0.8200000000000003,-0.8160052356020903
2008-02-27,23.69,0.5800000000000018,0.5839947643979119
2008-02-28,24.29,0.5999999999999979,0.6039947643979079
2008-02-29,26.39,2.1000000000000014,2.1039947643979113
2008-03-03,26.08,-0.3100000000000023,-0.30600523560209225
2008-03-04,25.76,-0.31999999999999673,-0.3160052356020867
2008-03-05,24.91,-0.8500000000000014,-0.8460052356020914
2008-03-06,27.0,2.09,2.0939947643979098
2008-03-07,27.11,0.10999999999999943,0.11399476439790943
2008-03-10,28.33,1.2199999999999989,1.2239947643979088
2008-03-11,26.09,-2.2399999999999984,-2.2360052356020885
2008-03-12,27.37,1.2800000000000011,1.283994764397911
2008-03-13,27.18,-0.19000000000000128,-0.18600523560209128
2008-03-14,29.36,2.1799999999999997,2.1839947643979096
2008-03-17,29.58,0.21999999999999886,0.22399476439790886
2008-03-18,26.01,-3.5699999999999967,-3.566005235602087
2008-03-19,28.78,2.7699999999999996,2.7739947643979095
2008-03-20,27.29,-1.490000000000002,-1.486005235602092
2008-03-24,25.96,-1.3299999999999983,-1.3260052356020884
2008-03-25,26.18,0.21999999999999886,0.22399476439790886
2008-03-26,26.61,0.4299999999999997,0.43399476439790974
2008-03-27,26.28,-0.3299999999999983,-0.3260052356020883
2008-03-28,26.24,-0.0400000000000027,-0.0360052356020927
2008-03-31,25.64,-0.5999999999999979,-0.5960052356020878
2008-04-01,23.61,-2.030000000000001,-2.0260052356020912
2008-04-02,24.3,0.6900000000000013,0.6939947643979113
2008-04-03,24.12,-0.17999999999999972,-0.17600523560208972
2008-04-04,23.52,-0.6000000000000014,-0.5960052356020914
2008-04-07,23.2,-0.3200000000000003,-0.31600523560209026
2008-04-08,23.07,-0.129999999999999,-0.126005235602089
2008-04-09,23.55,0.4800000000000004,0.48399476439791045
2008-04-10,23.06,-0.490000000000002,-0.48600523560209197
2008-04-11,24.19,1.1300000000000026,1.1339947643979125
2008-04-14,24.41,0.21999999999999886,0.22399476439790886
2008-04-15,23.7,-0.7100000000000009,-0.7060052356020908
2008-04-16,21.82,-1.879999999999999,-1.876005235602089
2008-04-17,21.75,-0.07000000000000028,-0.06600523560209029
2008-04-18,21.37,-0.379999999999999,-0.376005235602089
