Date,Values,Delta Calculations,Delta - Mean(-0.0017904290429)
2001-01-02,6.67, , 
2001-01-03,6.54,-0.1299999999999999,-0.1282095709570999
2001-01-04,6.04,-0.5,-0.4982095709571
2001-01-05,5.9,-0.13999999999999968,-0.13820957095709968
2001-01-08,5.92,0.019999999999999574,0.021790429042899573
2001-01-09,5.93,0.009999999999999787,0.011790429042899786
2001-01-10,6.01,0.08000000000000007,0.08179042904290007
2001-01-11,6.05,0.040000000000000036,0.041790429042900035
2001-01-12,6.02,-0.03000000000000025,-0.02820957095710025
2001-01-16,6.2,0.1800000000000006,0.1817904290429006
2001-01-17,6.02,-0.1800000000000006,-0.1782095709571006
2001-01-18,5.97,-0.04999999999999982,-0.04820957095709982
2001-01-19,5.92,-0.04999999999999982,-0.04820957095709982
2001-01-22,5.98,0.0600000000000005,0.0617904290429005
2001-01-23,6.01,0.02999999999999936,0.03179042904289936
2001-01-24,6.07,0.0600000000000005,0.0617904290429005
2001-01-25,6.11,0.040000000000000036,0.041790429042900035
2001-01-26,6.03,-0.08000000000000007,-0.07820957095710007
2001-01-29,6.05,0.019999999999999574,0.021790429042899573
2001-01-30,6.01,-0.040000000000000036,-0.038209570957100036
2001-01-31,5.78,-0.22999999999999954,-0.22820957095709954
2001-02-01,5.61,-0.16999999999999993,-0.16820957095709993
2001-02-02,5.52,-0.09000000000000075,-0.08820957095710075
2001-02-05,5.56,0.040000000000000036,0.041790429042900035
2001-02-06,5.56,0.0,0.0017904290429
2001-02-07,5.58,0.020000000000000462,0.02179042904290046
2001-02-08,5.55,-0.03000000000000025,-0.02820957095710025
2001-02-09,5.47,-0.08000000000000007,-0.07820957095710007
2001-02-12,5.53,0.0600000000000005,0.0617904290429005
2001-02-13,5.51,-0.020000000000000462,-0.018209570957100463
2001-02-14,5.51,0.0,0.0017904290429
2001-02-15,5.61,0.10000000000000053,0.10179042904290053
2001-02-16,5.48,-0.1299999999999999,-0.1282095709570999
2001-02-20,5.57,0.08999999999999986,0.09179042904289986
2001-02-21,5.56,-0.010000000000000675,-0.008209570957100676
2001-02-22,5.57,0.010000000000000675,0.011790429042900674
2001-02-23,5.47,-0.10000000000000053,-0.09820957095710053
2001-02-26,5.53,0.0600000000000005,0.0617904290429005
2001-02-27,5.51,-0.020000000000000462,-0.018209570957100463
2001-02-28,5.55,0.040000000000000036,0.041790429042900035
2001-03-01,5.57,0.020000000000000462,0.02179042904290046
2001-03-02,5.55,-0.020000000000000462,-0.018209570957100463
2001-03-05,5.58,0.03000000000000025,0.03179042904290025
2001-03-06,5.55,-0.03000000000000025,-0.02820957095710025
2001-03-07,5.49,-0.05999999999999961,-0.05820957095709961
2001-03-08,5.48,-0.009999999999999787,-0.008209570957099788
2001-03-09,5.43,-0.05000000000000071,-0.04820957095710071
2001-03-12,5.5,0.07000000000000028,0.07179042904290028
2001-03-13,5.5,0.0,0.0017904290429
2001-03-14,5.51,0.009999999999999787,0.011790429042899786
2001-03-15,5.58,0.07000000000000028,0.07179042904290028
2001-03-16,5.47,-0.11000000000000032,-0.10820957095710032
2001-03-19,5.49,0.020000000000000462,0.02179042904290046
2001-03-20,5.16,-0.33000000000000007,-0.32820957095710007
2001-03-21,5.09,-0.07000000000000028,-0.06820957095710029
2001-03-22,5.09,0.0,0.0017904290429
2001-03-23,4.99,-0.09999999999999964,-0.09820957095709965
2001-03-26,5.06,0.0699999999999994,0.0717904290428994
2001-03-27,5.06,0.0,0.0017904290429
2001-03-28,5.09,0.03000000000000025,0.03179042904290025
2001-03-29,5.21,0.1200000000000001,0.1217904290429001
2001-03-30,5.52,0.3099999999999996,0.3117904290428996
2001-04-02,5.34,-0.17999999999999972,-0.17820957095709972
2001-04-03,5.31,-0.03000000000000025,-0.02820957095710025
2001-04-04,5.16,-0.14999999999999947,-0.14820957095709947
2001-04-05,5.15,-0.009999999999999787,-0.008209570957099788
2001-04-06,5.06,-0.09000000000000075,-0.08820957095710075
2001-04-09,5.06,0.0,0.0017904290429
2001-04-10,5.05,-0.009999999999999787,-0.008209570957099788
2001-04-11,5.05,0.0,0.0017904290429
2001-04-12,5.05,0.0,0.0017904290429
2001-04-16,5.23,0.1800000000000006,0.1817904290429006
2001-04-17,5.07,-0.16000000000000014,-0.15820957095710014
2001-04-18,4.95,-0.1200000000000001,-0.11820957095710011
2001-04-19,4.55,-0.40000000000000036,-0.39820957095710036
2001-04-20,4.43,-0.1200000000000001,-0.11820957095710011
2001-04-23,4.45,0.020000000000000462,0.02179042904290046
2001-04-24,4.39,-0.0600000000000005,-0.0582095709571005
2001-04-25,4.47,0.08000000000000007,0.08179042904290007
2001-04-26,4.58,0.11000000000000032,0.11179042904290032
2001-04-27,4.57,-0.009999999999999787,-0.008209570957099788
2001-04-30,4.71,0.13999999999999968,0.14179042904289968
2001-05-01,4.66,-0.04999999999999982,-0.04820957095709982
2001-05-02,4.56,-0.10000000000000053,-0.09820957095710053
2001-05-03,4.52,-0.040000000000000036,-0.038209570957100036
2001-05-04,4.47,-0.04999999999999982,-0.04820957095709982
2001-05-07,4.51,0.040000000000000036,0.041790429042900035
2001-05-08,4.48,-0.02999999999999936,-0.02820957095709936
2001-05-09,4.46,-0.020000000000000462,-0.018209570957100463
2001-05-10,4.47,0.009999999999999787,0.011790429042899786
2001-05-11,4.49,0.020000000000000462,0.02179042904290046
2001-05-14,4.48,-0.009999999999999787,-0.008209570957099788
2001-05-15,4.25,-0.23000000000000043,-0.22820957095710043
2001-05-16,4.13,-0.1200000000000001,-0.11820957095710011
