Date,Values,Delta Calculations,Delta - Mean(0.08093783249730001)
1990-06-07,102.78,-0.01999999999999602,-0.10093783249729603
1990-06-08,102.29,-0.4899999999999949,-0.5709378324972949
1990-06-11,102.83,0.539999999999992,0.459062167502692
1990-06-12,102.98,0.15000000000000568,0.06906216750270568
1990-06-13,103.29,0.3100000000000023,0.22906216750270225
1990-06-14,103.38,0.0899999999999892,0.009062167502689192
1990-06-15,102.13,-1.25,-1.3309378324973
1990-06-18,102.99,0.8599999999999994,0.7790621675026994
1990-06-19,103.0,0.010000000000005116,-0.07093783249729489
1990-06-20,102.84,-0.1599999999999966,-0.2409378324972966
1990-06-21,103.02,0.1799999999999926,0.0990621675026926
1990-06-22,103.04,0.020000000000010232,-0.060937832497289776
1990-06-25,102.86,-0.18000000000000682,-0.26093783249730684
1990-06-26,103.05,0.18999999999999773,0.10906216750269772
1990-06-27,103.24,0.18999999999999773,0.10906216750269772
1990-06-28,103.45,0.21000000000000796,0.12906216750270794
1990-06-29,103.7,0.25,0.16906216750269998
1990-06-30,103.72,0.01999999999999602,-0.06093783249730399
1990-07-02,103.75,0.030000000000001137,-0.05093783249729887
1990-07-03,103.92,0.1700000000000017,0.0890621675027017
1990-07-05,103.9,-0.01999999999999602,-0.10093783249729603
1990-07-06,103.53,-0.37000000000000455,-0.45093783249730457
1990-07-09,103.39,-0.14000000000000057,-0.2209378324973006
1990-07-10,103.38,-0.010000000000005116,-0.09093783249730512
1990-07-11,103.43,0.05000000000001137,-0.03093783249728864
1990-07-12,103.84,0.4099999999999966,0.32906216750269657
1990-07-13,104.11,0.269999999999996,0.189062167502696
1990-07-16,104.18,0.07000000000000739,-0.010937832497292618
1990-07-17,104.24,0.05999999999998806,-0.020937832497311945
1990-07-18,104.12,-0.11999999999999034,-0.20093783249729036
1990-07-19,104.2,0.0799999999999983,-0.0009378324973017133
1990-07-20,104.38,0.1799999999999926,0.0990621675026926
1990-07-23,104.39,0.010000000000005116,-0.07093783249729489
1990-07-24,104.2,-0.18999999999999773,-0.27093783249729775
1990-07-25,104.42,0.21999999999999886,0.13906216750269884
1990-07-26,104.55,0.12999999999999545,0.049062167502695445
1990-07-27,104.87,0.3200000000000074,0.23906216750270737
1990-07-30,105.26,0.39000000000000057,0.30906216750270055
1990-07-31,105.43,0.1700000000000017,0.0890621675027017
1990-08-01,105.66,0.22999999999998977,0.14906216750268975
1990-08-02,105.39,-0.269999999999996,-0.35093783249729604
1990-08-03,105.27,-0.12000000000000455,-0.20093783249730457
1990-08-06,104.77,-0.5,-0.5809378324973
1990-08-07,104.3,-0.46999999999999886,-0.5509378324972989
1990-08-08,104.31,0.010000000000005116,-0.07093783249729489
1990-08-09,104.76,0.45000000000000284,0.3690621675027028
1990-08-10,104.69,-0.07000000000000739,-0.1509378324973074
1990-08-13,104.8,0.10999999999999943,0.029062167502699424
1990-08-14,104.93,0.13000000000000966,0.049062167502709655
1990-08-15,105.01,0.0799999999999983,-0.0009378324973017133
1990-08-16,104.56,-0.45000000000000284,-0.5309378324973029
1990-08-17,104.46,-0.10000000000000853,-0.18093783249730855
1990-08-20,104.45,-0.009999999999990905,-0.09093783249729091
1990-08-21,104.36,-0.09000000000000341,-0.17093783249730343
1990-08-22,104.11,-0.25,-0.3309378324973
1990-08-23,103.8,-0.3100000000000023,-0.3909378324973023
1990-08-24,103.5,-0.29999999999999716,-0.3809378324972972
1990-08-27,104.16,0.6599999999999966,0.5790621675026966
1990-08-28,103.93,-0.22999999999998977,-0.3109378324972898
1990-08-29,104.3,0.36999999999999034,0.2890621675026903
1990-08-30,104.15,-0.14999999999999147,-0.2309378324972915
1990-08-31,104.31,0.1599999999999966,0.07906216750269658
1990-09-04,104.29,-0.01999999999999602,-0.10093783249729603
1990-09-05,104.44,0.14999999999999147,0.06906216750269147
1990-09-06,104.58,0.14000000000000057,0.05906216750270056
1990-09-07,104.79,0.21000000000000796,0.12906216750270794
1990-09-10,104.86,0.06999999999999318,-0.01093783249730683
1990-09-11,104.72,-0.14000000000000057,-0.2209378324973006
1990-09-12,104.88,0.1599999999999966,0.07906216750269658
1990-09-13,104.91,0.030000000000001137,-0.05093783249729887
1990-09-14,104.86,-0.04999999999999716,-0.13093783249729718
1990-09-17,104.83,-0.030000000000001137,-0.11093783249730114
1990-09-18,104.81,-0.01999999999999602,-0.10093783249729603
1990-09-19,104.77,-0.04000000000000625,-0.12093783249730626
1990-09-20,104.8,0.030000000000001137,-0.05093783249729887
1990-09-21,104.56,-0.23999999999999488,-0.3209378324972949
1990-09-24,104.31,-0.25,-0.3309378324973
1990-09-25,104.45,0.14000000000000057,0.05906216750270056
1990-09-26,104.19,-0.2600000000000051,-0.34093783249730514
1990-09-27,104.41,0.21999999999999886,0.13906216750269884
1990-09-28,104.27,-0.14000000000000057,-0.2209378324973006
1990-09-30,104.32,0.04999999999999716,-0.03093783249730285
1990-10-01,104.66,0.3400000000000034,0.2590621675027034
1990-10-02,104.94,0.28000000000000114,0.19906216750270112
1990-10-03,104.99,0.04999999999999716,-0.03093783249730285
1990-10-04,105.16,0.1700000000000017,0.0890621675027017
1990-10-05,105.27,0.10999999999999943,0.029062167502699424
1990-10-08,105.24,-0.030000000000001137,-0.11093783249730114
1990-10-09,104.26,-0.9799999999999898,-1.0609378324972898
1990-10-10,104.1,-0.1600000000000108,-0.24093783249731082
1990-10-11,103.92,-0.1799999999999926,-0.26093783249729263
1990-10-12,104.17,0.25,0.16906216750269998
1990-10-15,104.35,0.1799999999999926,0.0990621675026926
1990-10-16,104.39,0.04000000000000625,-0.040937832497293755
1990-10-17,104.54,0.15000000000000568,0.06906216750270568
1990-10-18,104.75,0.20999999999999375,0.12906216750269373
1990-10-19,105.05,0.29999999999999716,0.21906216750269714
1990-10-22,105.15,0.10000000000000853,0.01906216750270852
1990-10-23,105.15,0.0,-0.08093783249730001
1990-10-24,105.12,-0.030000000000001137,-0.11093783249730114
1990-10-25,105.35,0.22999999999998977,0.14906216750268975
1990-10-26,105.35,0.0,-0.08093783249730001
1990-10-29,105.26,-0.0899999999999892,-0.17093783249728922
1990-10-30,105.05,-0.21000000000000796,-0.290937832497308
1990-10-31,104.76,-0.28999999999999204,-0.37093783249729206
1990-11-01,105.06,0.29999999999999716,0.21906216750269714
1990-11-02,105.07,0.009999999999990905,-0.0709378324973091
1990-11-05,105.32,0.25,0.16906216750269998
1990-11-06,105.44,0.12000000000000455,0.03906216750270454
1990-11-07,105.25,-0.18999999999999773,-0.27093783249729775
1990-11-08,105.19,-0.060000000000002274,-0.1409378324973023
1990-11-09,105.53,0.3400000000000034,0.2590621675027034
1990-11-12,105.86,0.3299999999999983,0.24906216750269827
