Date,Values,Delta Calculations,Delta - Mean(-0.00116711469534)
1997-10-07,21.48, , 
1997-10-08,21.62,0.14000000000000057,0.14116711469534057
1997-10-09,21.76,0.14000000000000057,0.14116711469534057
1997-10-10,21.63,-0.13000000000000256,-0.12883288530466255
1997-10-13,22.33,0.6999999999999993,0.7011671146953393
1997-10-14,22.15,-0.17999999999999972,-0.1788328853046597
1997-10-15,22.09,-0.05999999999999872,-0.05883288530465872
1997-10-16,22.18,0.08999999999999986,0.09116711469533986
1997-10-17,22.37,0.19000000000000128,0.19116711469534128
1997-10-20,22.12,-0.25,-0.24883288530466
1997-10-21,21.44,-0.6799999999999997,-0.6788328853046597
1997-10-22,21.39,-0.05000000000000071,-0.04883288530466071
1997-10-23,23.24,1.8499999999999979,1.851167114695338
1997-10-24,23.69,0.45000000000000284,0.4511671146953428
1997-10-28,31.2,7.509999999999998,7.511167114695338
1997-10-29,33.07,1.870000000000001,1.871167114695341
1997-10-30,36.48,3.4099999999999966,3.4111671146953366
1997-10-31,33.68,-2.799999999999997,-2.798832885304657
1997-11-03,31.48,-2.1999999999999993,-2.1988328853046593
1997-11-04,31.81,0.3299999999999983,0.33116711469533827
1997-11-05,31.54,-0.2699999999999996,-0.2688328853046596
1997-11-06,31.73,0.19000000000000128,0.19116711469534128
1997-11-07,34.25,2.5199999999999996,2.5211671146953396
1997-11-10,36.16,1.9099999999999966,1.9111671146953366
1997-11-11,34.17,-1.9899999999999949,-1.9888328853046549
1997-11-12,35.96,1.7899999999999991,1.7911671146953392
1997-11-13,35.26,-0.7000000000000028,-0.6988328853046628
1997-11-14,32.4,-2.8599999999999994,-2.8588328853046594
1997-11-17,30.36,-2.039999999999999,-2.038832885304659
1997-11-18,29.61,-0.75,-0.74883288530466
1997-11-19,28.67,-0.9399999999999977,-0.9388328853046577
1997-11-20,27.01,-1.6600000000000001,-1.65883288530466
1997-11-21,26.01,-1.0,-0.99883288530466
1997-11-24,28.87,2.8599999999999994,2.8611671146953395
1997-11-25,28.15,-0.7200000000000024,-0.7188328853046624
1997-11-26,26.96,-1.1899999999999977,-1.1888328853046577
1997-11-28,27.01,0.05000000000000071,0.05116711469534071
1997-12-01,25.4,-1.610000000000003,-1.608832885304663
1997-12-02,25.47,0.07000000000000028,0.07116711469534029
1997-12-03,23.67,-1.7999999999999972,-1.7988328853046571
1997-12-04,24.33,0.6599999999999966,0.6611671146953366
1997-12-05,22.75,-1.5799999999999983,-1.5788328853046583
1997-12-08,23.44,0.6900000000000013,0.6911671146953413
1997-12-09,23.15,-0.2900000000000027,-0.2888328853046627
1997-12-10,24.83,1.6799999999999997,1.6811671146953397
1997-12-11,27.44,2.610000000000003,2.611167114695343
1997-12-12,27.64,0.1999999999999993,0.2011671146953393
1997-12-15,26.95,-0.6900000000000013,-0.6888328853046612
1997-12-16,25.76,-1.1899999999999977,-1.1888328853046577
1997-12-17,25.97,0.2099999999999973,0.2111671146953373
1997-12-18,27.47,1.5,1.50116711469534
1997-12-19,29.07,1.6000000000000014,1.6011671146953415
1997-12-22,28.08,-0.990000000000002,-0.988832885304662
1997-12-23,29.33,1.25,1.25116711469534
1997-12-24,29.1,-0.22999999999999687,-0.22883288530465687
1997-12-26,28.55,-0.5500000000000007,-0.5488328853046607
1997-12-29,26.55,-2.0,-1.99883288530466
1997-12-30,24.13,-2.4200000000000017,-2.4188328853046617
1997-12-31,23.92,-0.2099999999999973,-0.2088328853046573
1998-01-02,23.37,-0.5500000000000007,-0.5488328853046607
1998-01-05,24.18,0.8099999999999987,0.8111671146953388
1998-01-06,25.25,1.0700000000000003,1.0711671146953403
1998-01-07,25.21,-0.03999999999999915,-0.03883288530465915
1998-01-08,25.69,0.4800000000000004,0.4811671146953404
1998-01-09,29.45,3.759999999999998,3.761167114695338
1998-01-12,27.79,-1.6600000000000001,-1.65883288530466
1998-01-13,25.16,-2.629999999999999,-2.628832885304659
1998-01-14,23.78,-1.379999999999999,-1.378832885304659
1998-01-15,23.95,0.16999999999999815,0.17116711469533816
1998-01-16,22.16,-1.7899999999999991,-1.7888328853046591
1998-01-20,22.04,-0.120000000000001,-0.11883288530466099
1998-01-21,21.95,-0.08999999999999986,-0.08883288530465985
1998-01-22,23.09,1.1400000000000006,1.1411671146953406
1998-01-23,22.99,-0.10000000000000142,-0.09883288530466142
1998-01-26,23.6,0.610000000000003,0.611167114695343
1998-01-27,22.57,-1.0300000000000011,-1.028832885304661
1998-01-28,22.18,-0.39000000000000057,-0.3888328853046606
1998-01-29,21.71,-0.46999999999999886,-0.4688328853046589
1998-01-30,21.66,-0.05000000000000071,-0.04883288530466071
1998-02-02,21.67,0.010000000000001563,0.011167114695341563
1998-02-03,21.24,-0.43000000000000327,-0.4288328853046633
1998-02-04,21.08,-0.16000000000000014,-0.15883288530466014
1998-02-05,21.37,0.2900000000000027,0.2911671146953427
1998-02-06,20.89,-0.4800000000000004,-0.47883288530466045
1998-02-09,21.7,0.8099999999999987,0.8111671146953388
1998-02-10,21.12,-0.5799999999999983,-0.5788328853046583
1998-02-11,20.55,-0.5700000000000003,-0.5688328853046603
1998-02-12,20.0,-0.5500000000000007,-0.5488328853046607
1998-02-13,19.94,-0.05999999999999872,-0.05883288530465872
1998-02-17,20.65,0.7099999999999973,0.7111671146953373
1998-02-18,19.66,-0.9899999999999984,-0.9888328853046584
1998-02-19,19.92,0.26000000000000156,0.26116711469534154
1998-02-20,19.3,-0.620000000000001,-0.618832885304661
1998-02-23,19.34,0.03999999999999915,0.041167114695339145
