Date,Values,Delta Calculations,Delta - Mean(0.039690618762500005)
2004-04-01,103.29,-0.03999999999999204,-0.07969061876249205
2004-04-02,102.52,-0.7700000000000102,-0.8096906187625103
2004-04-05,102.32,-0.20000000000000284,-0.23969061876250286
2004-04-06,102.44,0.12000000000000455,0.08030938123750454
2004-04-07,102.49,0.04999999999999716,0.010309381237497153
2004-04-08,102.44,-0.04999999999999716,-0.08969061876249716
2004-04-12,102.5,0.060000000000002274,0.02030938123750227
2004-04-13,102.3,-0.20000000000000284,-0.23969061876250286
2004-04-14,102.07,-0.23000000000000398,-0.269690618762504
2004-04-15,101.86,-0.20999999999999375,-0.24969061876249377
2004-04-16,101.85,-0.010000000000005116,-0.04969061876250512
2004-04-19,101.88,0.030000000000001137,-0.009690618762498868
2004-04-20,101.72,-0.1599999999999966,-0.1996906187624966
2004-04-21,101.24,-0.480000000000004,-0.519690618762504
2004-04-22,101.18,-0.05999999999998806,-0.09969061876248807
2004-04-23,101.06,-0.12000000000000455,-0.15969061876250457
2004-04-26,101.18,0.12000000000000455,0.08030938123750454
2004-04-27,100.99,-0.19000000000001194,-0.22969061876251196
2004-04-28,100.41,-0.5799999999999983,-0.6196906187624983
2004-04-29,100.01,-0.3999999999999915,-0.4396906187624915
2004-04-30,99.85,-0.1600000000000108,-0.19969061876251082
2004-05-03,99.64,-0.20999999999999375,-0.24969061876249377
2004-05-04,99.57,-0.07000000000000739,-0.1096906187625074
2004-05-05,99.41,-0.1599999999999966,-0.1996906187624966
2004-05-06,98.91,-0.5,-0.5396906187625
2004-05-07,97.81,-1.0999999999999943,-1.1396906187624942
2004-05-10,97.59,-0.21999999999999886,-0.2596906187624989
2004-05-11,97.36,-0.23000000000000398,-0.269690618762504
2004-05-12,96.97,-0.39000000000000057,-0.4296906187625006
2004-05-13,97.11,0.14000000000000057,0.10030938123750056
2004-05-14,97.32,0.20999999999999375,0.17030938123749373
2004-05-17,97.58,0.2600000000000051,0.2203093812375051
2004-05-18,97.77,0.18999999999999773,0.1503093812374977
2004-05-19,97.78,0.010000000000005116,-0.02969061876249489
2004-05-20,97.73,-0.04999999999999716,-0.08969061876249716
2004-05-21,97.69,-0.04000000000000625,-0.07969061876250626
2004-05-24,97.83,0.14000000000000057,0.10030938123750056
2004-05-25,98.1,0.269999999999996,0.230309381237496
2004-05-26,98.18,0.0800000000000125,0.0403093812375125
2004-05-27,98.39,0.20999999999999375,0.17030938123749373
2004-05-28,98.41,0.01999999999999602,-0.019690618762503984
2004-05-31,98.46,0.04999999999999716,0.010309381237497153
2004-06-01,98.37,-0.0899999999999892,-0.12969061876248922
2004-06-02,98.36,-0.010000000000005116,-0.04969061876250512
2004-06-03,98.45,0.09000000000000341,0.050309381237503406
2004-06-04,98.33,-0.12000000000000455,-0.15969061876250457
2004-06-07,98.53,0.20000000000000284,0.16030938123750282
2004-06-08,98.61,0.0799999999999983,0.04030938123749829
2004-06-09,98.53,-0.0799999999999983,-0.1196906187624983
2004-06-10,98.45,-0.0799999999999983,-0.1196906187624983
2004-06-11,98.49,0.03999999999999204,0.0003093812374920374
2004-06-14,98.33,-0.1599999999999966,-0.1996906187624966
2004-06-15,98.72,0.39000000000000057,0.35030938123750055
2004-06-16,98.7,-0.01999999999999602,-0.059690618762496025
2004-06-17,98.94,0.23999999999999488,0.20030938123749487
2004-06-18,99.23,0.29000000000000625,0.25030938123750623
2004-06-21,99.29,0.060000000000002274,0.02030938123750227
2004-06-22,99.46,0.1699999999999875,0.13030938123748748
2004-06-23,99.49,0.030000000000001137,-0.009690618762498868
2004-06-24,99.84,0.3500000000000085,0.3103093812375085
2004-06-25,99.99,0.14999999999999147,0.11030938123749147
2004-06-28,99.93,-0.05999999999998806,-0.09969061876248807
2004-06-29,100.08,0.14999999999999147,0.11030938123749147
2004-06-30,100.36,0.28000000000000114,0.24030938123750112
2004-07-01,100.59,0.23000000000000398,0.19030938123750396
2004-07-02,101.05,0.45999999999999375,0.42030938123749373
2004-07-05,101.11,0.060000000000002274,0.02030938123750227
2004-07-06,101.33,0.21999999999999886,0.18030938123749884
2004-07-07,101.44,0.10999999999999943,0.07030938123749943
2004-07-08,101.38,-0.060000000000002274,-0.09969061876250228
2004-07-09,101.36,-0.01999999999999602,-0.059690618762496025
2004-07-12,101.48,0.12000000000000455,0.08030938123750454
2004-07-13,101.46,-0.020000000000010232,-0.059690618762510236
2004-07-14,101.62,0.1600000000000108,0.1203093812375108
2004-07-15,101.75,0.12999999999999545,0.09030938123749545
2004-07-16,102.21,0.45999999999999375,0.42030938123749373
2004-07-19,102.37,0.1600000000000108,0.1203093812375108
