Date,Values,Delta Calculations,Delta - Mean(9.902200489000001e-05)
2012-03-30,0.913, , 
2012-04-02,0.859,-0.053999999999999826,-0.05409902200488983
2012-04-03,0.913,0.053999999999999826,0.053900977995109824
2012-04-04,0.93,0.017000000000000126,0.016900977995110127
2012-04-05,0.897,-0.03300000000000003,-0.03309902200489003
2012-04-06,0.829,-0.06799999999999995,-0.06809902200488994
2012-04-09,0.814,-0.015000000000000013,-0.015099022004890014
2012-04-10,0.753,-0.061000000000000054,-0.061099022004890056
2012-04-11,0.761,0.007999999999999896,0.007900977995109896
2012-04-12,0.783,0.02200000000000002,0.02190097799511002
2012-04-13,0.756,-0.027000000000000024,-0.027099022004890023
2012-04-16,0.732,-0.02399999999999991,-0.02409902200488991
2012-04-17,0.711,-0.02100000000000002,-0.021099022004890017
2012-04-18,0.72,0.009000000000000008,0.008900977995110007
2012-04-19,0.746,0.026000000000000023,0.025900977995110024
2012-04-20,0.728,-0.018000000000000016,-0.018099022004890015
2012-04-23,0.702,-0.025999999999999912,-0.02609902200488991
2012-04-24,0.709,0.007000000000000006,0.0069009779951100065
2012-04-25,0.736,0.026999999999999913,0.026900977995109914
2012-04-26,0.703,-0.03300000000000003,-0.03309902200489003
2012-04-27,0.715,0.01200000000000001,0.01190097799511001
2012-04-30,0.726,0.01100000000000001,0.01090097799511001
2012-05-01,0.762,0.03600000000000003,0.03590097799511003
2012-05-02,0.738,-0.02400000000000002,-0.02409902200489002
2012-05-03,0.762,0.02400000000000002,0.023900977995110022
2012-05-04,0.74,-0.02200000000000002,-0.02209902200489002
2012-05-07,0.725,-0.015000000000000013,-0.015099022004890014
2012-05-08,0.7,-0.025000000000000022,-0.02509902200489002
2012-05-09,0.732,0.03200000000000003,0.031900977995110026
2012-05-10,0.746,0.014000000000000012,0.013900977995110012
2012-05-11,0.736,-0.010000000000000009,-0.01009902200489001
2012-05-14,0.69,-0.04600000000000004,-0.04609902200489004
2012-05-15,0.667,-0.02299999999999991,-0.023099022004889908
2012-05-16,0.686,0.018999999999999906,0.018900977995109907
2012-05-17,0.603,-0.08299999999999996,-0.08309902200488996
2012-05-18,0.565,-0.038000000000000034,-0.038099022004890036
2012-05-21,0.54,-0.02499999999999991,-0.02509902200488991
2012-05-22,0.607,0.06699999999999995,0.06690097799510995
2012-05-23,0.56,-0.04699999999999993,-0.04709902200488993
2012-05-24,0.594,0.03399999999999992,0.03390097799510992
2012-05-25,0.598,0.0040000000000000036,0.0039009779951100034
2012-05-29,0.632,0.03400000000000003,0.03390097799511003
2012-05-30,0.554,-0.07800000000000007,-0.07809902200489006
2012-05-31,0.494,-0.05999999999999994,-0.060099022004889945
2012-06-01,0.356,-0.13799999999999996,-0.13809902200488997
2012-06-04,0.364,0.007999999999999952,0.007900977995109951
2012-06-05,0.36,-0.0040000000000000036,-0.004099022004890003
2012-06-06,0.428,0.068,0.06790097799511001
2012-06-07,0.515,0.08700000000000002,0.08690097799511003
2012-06-08,0.54,0.025000000000000022,0.024900977995110023
2012-06-11,0.515,-0.025000000000000022,-0.02509902200489002
2012-06-12,0.552,0.03700000000000003,0.03690097799511003
2012-06-13,0.499,-0.05300000000000005,-0.05309902200489005
2012-06-14,0.516,0.017000000000000015,0.016900977995110016
2012-06-15,0.474,-0.04200000000000004,-0.04209902200489004
2012-06-18,0.478,0.0040000000000000036,0.0039009779951100034
2012-06-19,0.496,0.018000000000000016,0.017900977995110017
2012-06-20,0.479,-0.017000000000000015,-0.017099022004890014
2012-06-21,0.501,0.02200000000000002,0.02190097799511002
2012-06-22,0.556,0.05500000000000005,0.05490097799511005
2012-06-25,0.493,-0.06300000000000006,-0.06309902200489005
2012-06-26,0.497,0.004000000000000059,0.003900977995110059
2012-06-27,0.468,-0.02900000000000008,-0.02909902200489008
2012-06-28,0.465,-0.002999999999999947,-0.0030990220048899473
2012-06-29,0.547,0.08200000000000002,0.08190097799511002
2012-07-02,0.486,-0.061000000000000054,-0.061099022004890056
2012-07-03,0.517,0.031000000000000028,0.03090097799511003
2012-07-05,0.485,-0.03200000000000003,-0.03209902200489003
2012-07-06,0.457,-0.02799999999999997,-0.028099022004889968
2012-07-09,0.415,-0.04200000000000004,-0.04209902200489004
2012-07-10,0.378,-0.03700000000000003,-0.037099022004890035
