Date,Values,Delta Calculations,Delta - Mean(-0.0013521330441099999)
1998-01-02,5.68, , 
1998-01-05,5.59,-0.08999999999999986,-0.08864786695588986
1998-01-06,5.52,-0.07000000000000028,-0.06864786695589029
1998-01-07,5.45,-0.0699999999999994,-0.0686478669558894
1998-01-08,5.38,-0.07000000000000028,-0.06864786695589029
1998-01-09,5.39,0.009999999999999787,0.011352133044109787
1998-01-12,5.48,0.09000000000000075,0.09135213304411074
1998-01-13,5.48,0.0,0.0013521330441099999
1998-01-14,5.49,0.009999999999999787,0.011352133044109787
1998-01-15,5.45,-0.040000000000000036,-0.03864786695589004
1998-01-16,5.41,-0.040000000000000036,-0.03864786695589004
1998-01-20,5.47,0.05999999999999961,0.06135213304410961
1998-01-21,5.47,0.0,0.0013521330441099999
1998-01-22,5.45,-0.019999999999999574,-0.018647866955889575
1998-01-23,5.41,-0.040000000000000036,-0.03864786695589004
1998-01-26,5.49,0.08000000000000007,0.08135213304411007
1998-01-27,5.49,0.0,0.0013521330441099999
1998-01-28,5.56,0.0699999999999994,0.0713521330441094
1998-01-29,5.56,0.0,0.0013521330441099999
1998-01-30,5.57,0.010000000000000675,0.011352133044110676
1998-02-02,5.54,-0.03000000000000025,-0.02864786695589025
1998-02-03,5.49,-0.04999999999999982,-0.048647866955889824
1998-02-04,5.45,-0.040000000000000036,-0.03864786695589004
1998-02-05,5.43,-0.020000000000000462,-0.018647866955890463
1998-02-06,5.44,0.010000000000000675,0.011352133044110676
1998-02-09,5.48,0.040000000000000036,0.041352133044110034
1998-02-10,5.47,-0.010000000000000675,-0.008647866955890674
1998-02-11,5.48,0.010000000000000675,0.011352133044110676
1998-02-12,5.47,-0.010000000000000675,-0.008647866955890674
1998-02-13,5.5,0.03000000000000025,0.03135213304411025
1998-02-17,5.55,0.04999999999999982,0.05135213304410982
1998-02-18,5.48,-0.0699999999999994,-0.0686478669558894
1998-02-19,5.46,-0.020000000000000462,-0.018647866955890463
1998-02-20,5.46,0.0,0.0013521330441099999
1998-02-23,5.52,0.05999999999999961,0.06135213304410961
1998-02-24,5.52,0.0,0.0013521330441099999
1998-02-25,5.6,0.08000000000000007,0.08135213304411007
1998-02-26,5.63,0.03000000000000025,0.03135213304411025
1998-02-27,5.61,-0.019999999999999574,-0.018647866955889575
1998-03-02,5.59,-0.020000000000000462,-0.018647866955890463
1998-03-03,5.57,-0.019999999999999574,-0.018647866955889575
1998-03-04,5.5,-0.07000000000000028,-0.06864786695589029
1998-03-05,5.5,0.0,0.0013521330441099999
1998-03-06,5.47,-0.03000000000000025,-0.02864786695589025
1998-03-09,5.48,0.010000000000000675,0.011352133044110676
1998-03-10,5.48,0.0,0.0013521330441099999
1998-03-11,5.5,0.019999999999999574,0.021352133044109572
1998-03-12,5.49,-0.009999999999999787,-0.008647866955889786
1998-03-13,5.48,-0.009999999999999787,-0.008647866955889786
1998-03-16,5.51,0.02999999999999936,0.03135213304410936
1998-03-17,5.5,-0.009999999999999787,-0.008647866955889786
1998-03-18,5.48,-0.019999999999999574,-0.018647866955889575
1998-03-19,5.45,-0.03000000000000025,-0.02864786695589025
1998-03-20,5.44,-0.009999999999999787,-0.008647866955889786
1998-03-23,5.47,0.02999999999999936,0.03135213304410936
1998-03-24,5.5,0.03000000000000025,0.03135213304411025
1998-03-25,5.53,0.03000000000000025,0.03135213304411025
1998-03-26,5.56,0.02999999999999936,0.03135213304410936
1998-03-27,5.57,0.010000000000000675,0.011352133044110676
1998-03-30,5.65,0.08000000000000007,0.08135213304411007
1998-03-31,5.67,0.019999999999999574,0.021352133044109572
1998-04-01,5.58,-0.08999999999999986,-0.08864786695588986
1998-04-02,5.52,-0.0600000000000005,-0.0586478669558905
1998-04-03,5.5,-0.019999999999999574,-0.018647866955889575
1998-04-06,5.5,0.0,0.0013521330441099999
1998-04-07,5.51,0.009999999999999787,0.011352133044109787
1998-04-08,5.49,-0.019999999999999574,-0.018647866955889575
1998-04-09,5.47,-0.020000000000000462,-0.018647866955890463
1998-04-10,5.47,0.0,0.0013521330441099999
1998-04-13,5.51,0.040000000000000036,0.041352133044110034
1998-04-14,5.52,0.009999999999999787,0.011352133044109787
1998-04-15,5.54,0.020000000000000462,0.02135213304411046
1998-04-16,5.49,-0.04999999999999982,-0.048647866955889824
1998-04-17,5.48,-0.009999999999999787,-0.008647866955889786
1998-04-20,5.49,0.009999999999999787,0.011352133044109787
1998-04-21,5.49,0.0,0.0013521330441099999
1998-04-22,5.48,-0.009999999999999787,-0.008647866955889786
1998-04-23,5.45,-0.03000000000000025,-0.02864786695589025
1998-04-24,5.45,0.0,0.0013521330441099999
1998-04-27,5.51,0.05999999999999961,0.06135213304410961
1998-04-28,5.5,-0.009999999999999787,-0.008647866955889786
1998-04-29,5.51,0.009999999999999787,0.011352133044109787
1998-04-30,5.52,0.009999999999999787,0.011352133044109787
1998-05-01,5.48,-0.03999999999999915,-0.03864786695588915
1998-05-04,5.5,0.019999999999999574,0.021352133044109572
1998-05-05,5.5,0.0,0.0013521330441099999
1998-05-06,5.49,-0.009999999999999787,-0.008647866955889786
1998-05-07,5.43,-0.0600000000000005,-0.0586478669558905
1998-05-08,5.4,-0.02999999999999936,-0.02864786695588936
1998-05-11,5.46,0.05999999999999961,0.06135213304410961
1998-05-12,5.49,0.03000000000000025,0.03135213304411025
1998-05-13,5.5,0.009999999999999787,0.011352133044109787
1998-05-14,5.51,0.009999999999999787,0.011352133044109787
1998-05-15,5.57,0.0600000000000005,0.061352133044110496
