Date,Values,Delta Calculations,Delta - Mean(-7.452103849600001e-05)
1971-01-04,2.3938, , 
1971-01-05,2.3949,0.0010999999999996568,0.0011745210384956567
1971-01-06,2.3967,0.0018000000000002458,0.0018745210384962458
1971-01-07,2.3963,-0.00039999999999995595,-0.0003254789615039559
1971-01-08,2.3972,0.0009000000000001229,0.000974521038496123
1971-01-11,2.3992,0.0019999999999997797,0.0020745210384957797
1971-01-12,2.4001,0.0009000000000001229,0.000974521038496123
1971-01-13,2.4021,0.0019999999999997797,0.0020745210384957797
1971-01-14,2.4071,0.004999999999999893,0.005074521038495893
1971-01-15,2.4057,-0.0013999999999998458,-0.0013254789615038459
1971-01-18,2.4052,-0.000500000000000167,-0.00042547896150416694
1971-01-19,2.4081,0.0029000000000003467,0.0029745210384963467
1971-01-20,2.408,-0.00010000000000021103,-2.5478961504211023e-05
1971-01-21,2.4092,0.0011999999999998678,0.0012745210384958678
1971-01-22,2.4103,0.001100000000000101,0.0011745210384961008
1971-01-25,2.4147,0.0043999999999999595,0.004474521038495959
1971-01-26,2.416,0.0013000000000000789,0.0013745210384960788
1971-01-27,2.4161,0.00010000000000021103,0.00017452103849621104
1971-01-28,2.4169,0.0007999999999999119,0.0008745210384959119
1971-01-29,2.4174,0.000500000000000167,0.000574521038496167
1971-02-01,2.4184,0.0009999999999998899,0.0010745210384958898
1971-02-02,2.4181,-0.000300000000000189,-0.000225478961504189
1971-02-03,2.4184,0.000300000000000189,0.00037452103849618904
1971-02-04,2.4167,-0.0017000000000000348,-0.0016254789615040349
1971-02-05,2.4147,-0.002000000000000224,-0.001925478961504224
1971-02-08,2.4182,0.0035000000000002807,0.0035745210384962806
1971-02-09,2.4151,-0.0031000000000003247,-0.003025478961504325
1971-02-10,2.4159,0.000800000000000356,0.000874521038496356
1971-02-11,2.4158,-0.00010000000000021103,-2.5478961504211023e-05
1971-02-16,2.4193,0.0034999999999998366,0.0035745210384958365
1971-02-17,2.4193,0.0,7.452103849600001e-05
1971-02-18,2.4191,-0.00019999999999997797,-0.00012547896150397797
1971-02-19,2.419,-9.999999999976694e-05,-2.5478961503766934e-05
1971-02-22,2.4192,0.00019999999999997797,0.000274521038495978
1971-02-23,2.4193,9.999999999976694e-05,0.00017452103849576695
1971-02-24,2.4193,0.0,7.452103849600001e-05
1971-02-25,2.4177,-0.0015999999999998238,-0.0015254789615038239
1971-02-26,2.416,-0.0017000000000000348,-0.0016254789615040349
1971-03-01,2.4162,0.00019999999999997797,0.000274521038495978
1971-03-02,2.4184,0.002200000000000202,0.0022745210384962017
1971-03-03,2.4193,0.0008999999999996788,0.0009745210384956789
1971-03-04,2.4179,-0.0013999999999998458,-0.0013254789615038459
1971-03-05,2.4183,0.00039999999999995595,0.000474521038495956
1971-03-08,2.4192,0.0009000000000001229,0.000974521038496123
1971-03-09,2.4188,-0.00039999999999995595,-0.0003254789615039559
1971-03-10,2.4192,0.00039999999999995595,0.000474521038495956
1971-03-11,2.4188,-0.00039999999999995595,-0.0003254789615039559
1971-03-12,2.4193,0.0004999999999997229,0.0005745210384957229
1971-03-15,2.4193,0.0,7.452103849600001e-05
1971-03-16,2.4183,-0.0009999999999998899,-0.0009254789615038898
1971-03-17,2.4194,0.001100000000000101,0.0011745210384961008
1971-03-18,2.419,-0.00039999999999995595,-0.0003254789615039559
1971-03-19,2.419,0.0,7.452103849600001e-05
1971-03-22,2.4193,0.0002999999999997449,0.00037452103849574495
1971-03-23,2.4193,0.0,7.452103849600001e-05
1971-03-24,2.4194,0.00010000000000021103,0.00017452103849621104
1971-03-25,2.4185,-0.0009000000000001229,-0.0008254789615041229
1971-03-26,2.4188,0.000300000000000189,0.00037452103849618904
1971-03-29,2.4194,0.0005999999999999339,0.000674521038495934
1971-03-30,2.4181,-0.0013000000000000789,-0.001225478961504079
1971-03-31,2.4168,-0.0013000000000000789,-0.001225478961504079
1971-04-01,2.4147,-0.0020999999999999908,-0.002025478961503991
1971-04-02,2.4125,-0.0021999999999997577,-0.0021254789615037578
1971-04-05,2.4161,0.0036000000000000476,0.0036745210384960475
1971-04-06,2.4189,0.0027999999999996916,0.0028745210384956916
1971-04-07,2.417,-0.0019000000000000128,-0.0018254789615040129
1971-04-08,2.4167,-0.0002999999999997449,-0.0002254789615037449
1971-04-09,2.4167,0.0,7.452103849600001e-05
1971-04-12,2.4169,0.00019999999999997797,0.000274521038495978
1971-04-13,2.4167,-0.00019999999999997797,-0.00012547896150397797
1971-04-14,2.418,0.0013000000000000789,0.0013745210384960788
1971-04-15,2.4187,0.0006999999999997009,0.0007745210384957009
1971-04-16,2.4186,-9.999999999976694e-05,-2.5478961503766934e-05
1971-04-19,2.4193,0.0006999999999997009,0.0007745210384957009
