Date,Values,Delta Calculations,Delta - Mean(0.324350424056)
1985-12-31,0.0, , 
1986-01-31,0.0,0.0,-0.324350424056
1986-02-28,0.0,0.0,-0.324350424056
1986-03-31,0.0,0.0,-0.324350424056
1986-04-30,0.0,0.0,-0.324350424056
1986-05-31,0.0,0.0,-0.324350424056
1986-06-30,0.0,0.0,-0.324350424056
1986-07-31,0.0,0.0,-0.324350424056
1986-08-31,0.0,0.0,-0.324350424056
1986-09-30,0.0,0.0,-0.324350424056
1986-10-31,0.0,0.0,-0.324350424056
1986-11-30,0.0,0.0,-0.324350424056
1986-12-31,0.0,0.0,-0.324350424056
1987-01-31,0.0,0.0,-0.324350424056
1987-02-28,0.0,0.0,-0.324350424056
1987-03-31,0.0,0.0,-0.324350424056
1987-04-30,0.0,0.0,-0.324350424056
1987-05-31,0.0,0.0,-0.324350424056
1987-06-30,0.0,0.0,-0.324350424056
1987-07-31,0.0,0.0,-0.324350424056
1987-08-31,0.0,0.0,-0.324350424056
1987-09-30,0.0,0.0,-0.324350424056
1987-10-31,0.0,0.0,-0.324350424056
1987-11-30,0.0,0.0,-0.324350424056
1987-12-31,0.0,0.0,-0.324350424056
1988-01-31,0.0,0.0,-0.324350424056
1988-02-29,0.0,0.0,-0.324350424056
1988-03-31,0.0,0.0,-0.324350424056
1988-04-30,0.0,0.0,-0.324350424056
1988-05-31,0.0,0.0,-0.324350424056
1988-06-30,0.0,0.0,-0.324350424056
1988-07-31,0.0,0.0,-0.324350424056
1988-08-31,0.0,0.0,-0.324350424056
1988-09-30,0.0,0.0,-0.324350424056
1988-10-31,0.0,0.0,-0.324350424056
1988-11-30,0.0,0.0,-0.324350424056
1988-12-31,0.0,0.0,-0.324350424056
1989-01-31,0.0,0.0,-0.324350424056
1989-02-28,0.0,0.0,-0.324350424056
1989-03-31,0.0,0.0,-0.324350424056
1989-04-30,0.0,0.0,-0.324350424056
1989-05-31,0.0,0.0,-0.324350424056
1989-06-30,0.0,0.0,-0.324350424056
1989-07-31,0.0,0.0,-0.324350424056
1989-08-31,0.0,0.0,-0.324350424056
1989-09-30,0.0,0.0,-0.324350424056
1989-10-31,0.0,0.0,-0.324350424056
1989-11-30,0.0,0.0,-0.324350424056
1989-12-31,0.0,0.0,-0.324350424056
1990-01-31,0.0,0.0,-0.324350424056
1990-02-28,0.0,0.0,-0.324350424056
1990-03-31,0.0,0.0,-0.324350424056
1990-04-30,0.0,0.0,-0.324350424056
1990-05-31,0.0,0.0,-0.324350424056
1990-06-30,0.0,0.0,-0.324350424056
1990-07-31,0.0,0.0,-0.324350424056
1990-08-31,0.0,0.0,-0.324350424056
1990-09-30,0.0,0.0,-0.324350424056
1990-10-31,0.0,0.0,-0.324350424056
1990-11-30,0.0,0.0,-0.324350424056
