Date,Values,Delta Calculations,Delta - Mean(0.149056141961)
1994-12-05,224.97,0.13999999999998636,-0.009056141961013647
1994-12-06,225.21,0.2400000000000091,0.09094385803900909
1994-12-07,225.14,-0.0700000000000216,-0.2190561419610216
1994-12-08,225.22,0.0800000000000125,-0.0690561419609875
1994-12-09,225.27,0.05000000000001137,-0.09905614196098864
1994-12-12,225.06,-0.21000000000000796,-0.359056141961008
1994-12-13,225.08,0.020000000000010232,-0.12905614196098977
1994-12-14,225.3,0.21999999999999886,0.07094385803899886
1994-12-15,225.27,-0.030000000000001137,-0.17905614196100114
1994-12-16,226.5,1.2299999999999898,1.0809438580389898
1994-12-19,226.82,0.3199999999999932,0.17094385803899317
1994-12-20,227.0,0.18000000000000682,0.030943858039006816
1994-12-21,227.26,0.2599999999999909,0.1109438580389909
1994-12-22,227.33,0.0700000000000216,-0.0790561419609784
1994-12-23,226.34,-0.9900000000000091,-1.139056141961009
1994-12-27,226.98,0.6399999999999864,0.4909438580389863
1994-12-28,227.25,0.27000000000001023,0.12094385803901023
1994-12-29,227.28,0.030000000000001137,-0.11905614196099887
1994-12-30,227.34,0.060000000000002274,-0.08905614196099773
1994-12-31,227.4,0.060000000000002274,-0.08905614196099773
1995-01-03,227.47,0.06999999999999318,-0.07905614196100683
1995-01-04,227.84,0.37000000000000455,0.22094385803900454
1995-01-05,228.3,0.46000000000000796,0.3109438580390079
1995-01-06,227.84,-0.46000000000000796,-0.609056141961008
1995-01-09,227.96,0.12000000000000455,-0.029056141960995457
1995-01-10,228.22,0.2599999999999909,0.1109438580389909
1995-01-11,228.27,0.05000000000001137,-0.09905614196098864
1995-01-12,228.16,-0.11000000000001364,-0.2590561419610137
1995-01-13,228.53,0.37000000000000455,0.22094385803900454
1995-01-16,228.91,0.37999999999999545,0.23094385803899545
1995-01-17,228.98,0.06999999999999318,-0.07905614196100683
1995-01-18,229.16,0.18000000000000682,0.030943858039006816
1995-01-19,229.2,0.03999999999999204,-0.10905614196100796
1995-01-20,229.0,-0.19999999999998863,-0.34905614196098866
1995-01-23,228.96,-0.03999999999999204,-0.18905614196099205
1995-01-24,229.01,0.04999999999998295,-0.09905614196101706
1995-01-25,229.21,0.20000000000001705,0.05094385803901705
1995-01-26,229.59,0.37999999999999545,0.23094385803899545
1995-01-27,230.05,0.46000000000000796,0.3109438580390079
1995-01-30,230.42,0.3699999999999761,0.22094385803897612
